antigen119|Q99UI1|CP002114.3|mhci|seq906	antigen119|Q99UI1|CP002114.3|mhci|seq906
antigen119|Q99UI1|CP002114.3|mhci|seq938	antigen119|Q99UI1|CP002114.3|mhci|seq938
antigen119|Q99UI1|CP002114.3|mhci|seq970	antigen119|Q99UI1|CP002114.3|mhci|seq970
antigen119|Q99UI1|CP002114.3|mhci|seq1002	antigen119|Q99UI1|CP002114.3|mhci|seq1002
antigen119|Q99UI1|CP002114.3|mhci|seq1034	antigen119|Q99UI1|CP002114.3|mhci|seq1034
antigen119|Q99UI1|CP002114.3|mhci|seq1066	antigen119|Q99UI1|CP002114.3|mhci|seq1066
antigen119|Q99UI1|CP002114.3|mhci|seq1098	antigen119|Q99UI1|CP002114.3|mhci|seq1098
antigen119|Q99UI1|CP002114.3|mhci|seq1130	antigen119|Q99UI1|CP002114.3|mhci|seq1130
antigen119|Q99UI1|CP002114.3|mhci|seq1162	antigen119|Q99UI1|CP002114.3|mhci|seq1162
antigen119|Q99UI1|CP002114.3|mhci|seq1194	antigen119|Q99UI1|CP002114.3|mhci|seq1194
antigen119|Q99UI1|CP002114.3|mhci|seq1226	antigen119|Q99UI1|CP002114.3|mhci|seq1226
antigen119|Q99UI1|CP002114.3|mhci|seq1258	antigen119|Q99UI1|CP002114.3|mhci|seq1258
antigen119|Q99UI1|CP002114.3|mhci|seq1290	antigen119|Q99UI1|CP002114.3|mhci|seq1290
antigen119|Q99UI1|CP002114.3|mhci|seq1322	antigen119|Q99UI1|CP002114.3|mhci|seq1322
antigen119|Q99UI1|CP002114.3|mhci|seq1354	antigen119|Q99UI1|CP002114.3|mhci|seq1354
antigen119|Q99UI1|CP002114.3|mhci|seq1386	antigen119|Q99UI1|CP002114.3|mhci|seq1386
antigen119|Q99UI1|CP002114.3|mhci|seq1418	antigen119|Q99UI1|CP002114.3|mhci|seq1418
antigen119|Q99UI1|CP002114.3|mhci|seq1450	antigen119|Q99UI1|CP002114.3|mhci|seq1450
antigen119|Q99UI1|CP002114.3|mhci|seq1482	antigen119|Q99UI1|CP002114.3|mhci|seq1482
antigen119|Q99UI1|CP002114.3|mhci|seq1514	antigen119|Q99UI1|CP002114.3|mhci|seq1514
antigen119|Q99UI1|CP002114.3|mhci|seq1546	antigen119|Q99UI1|CP002114.3|mhci|seq1546
antigen119|Q99UI1|CP002114.3|mhci|seq1610	antigen119|Q99UI1|CP002114.3|mhci|seq1610
antigen119|Q99UI1|CP002114.3|mhci|seq1642	antigen119|Q99UI1|CP002114.3|mhci|seq1642
antigen119|Q99UI1|CP002114.3|mhci|seq1674	antigen119|Q99UI1|CP002114.3|mhci|seq1674
antigen119|Q99UI1|CP002114.3|mhci|seq1706	antigen119|Q99UI1|CP002114.3|mhci|seq1706
antigen119|Q99UI1|CP002114.3|mhci|seq1738	antigen119|Q99UI1|CP002114.3|mhci|seq1738
antigen119|Q99UI1|CP002114.3|mhci|seq1770	antigen119|Q99UI1|CP002114.3|mhci|seq1770
antigen119|Q99UI1|CP002114.3|mhci|seq1802	antigen119|Q99UI1|CP002114.3|mhci|seq1802
antigen119|Q99UI1|CP002114.3|mhci|seq1866	antigen119|Q99UI1|CP002114.3|mhci|seq1866
antigen119|Q99UI1|CP002114.3|mhci|seq11	antigen119|Q99UI1|CP002114.3|mhci|seq11
antigen119|Q99UI1|CP002114.3|mhci|seq43	antigen119|Q99UI1|CP002114.3|mhci|seq43
antigen119|Q99UI1|CP002114.3|mhci|seq75	antigen119|Q99UI1|CP002114.3|mhci|seq75
antigen119|Q99UI1|CP002114.3|mhci|seq107	antigen119|Q99UI1|CP002114.3|mhci|seq107
antigen119|Q99UI1|CP002114.3|mhci|seq107	antigen119|Q99UI1|CP002114.3|mhci|seq108
antigen119|Q99UI1|CP002114.3|mhci|seq139	antigen119|Q99UI1|CP002114.3|mhci|seq139
antigen119|Q99UI1|CP002114.3|mhci|seq139	antigen119|Q99UI1|CP002114.3|mhci|seq140
antigen119|Q99UI1|CP002114.3|mhci|seq171	antigen119|Q99UI1|CP002114.3|mhci|seq171
antigen119|Q99UI1|CP002114.3|mhci|seq171	antigen119|Q99UI1|CP002114.3|mhci|seq1665
antigen119|Q99UI1|CP002114.3|mhci|seq171	antigen119|Q99UI1|CP002114.3|mhci|seq172
antigen119|Q99UI1|CP002114.3|mhci|seq203	antigen119|Q99UI1|CP002114.3|mhci|seq203
antigen119|Q99UI1|CP002114.3|mhci|seq203	antigen119|Q99UI1|CP002114.3|mhci|seq1677
antigen119|Q99UI1|CP002114.3|mhci|seq203	antigen119|Q99UI1|CP002114.3|mhci|seq204
antigen119|Q99UI1|CP002114.3|mhci|seq235	antigen119|Q99UI1|CP002114.3|mhci|seq235
antigen119|Q99UI1|CP002114.3|mhci|seq235	antigen119|Q99UI1|CP002114.3|mhci|seq236
antigen119|Q99UI1|CP002114.3|mhci|seq267	antigen119|Q99UI1|CP002114.3|mhci|seq267
antigen119|Q99UI1|CP002114.3|mhci|seq299	antigen119|Q99UI1|CP002114.3|mhci|seq299
antigen119|Q99UI1|CP002114.3|mhci|seq331	antigen119|Q99UI1|CP002114.3|mhci|seq331
antigen119|Q99UI1|CP002114.3|mhci|seq331	antigen119|Q99UI1|CP002114.3|mhci|seq332
antigen119|Q99UI1|CP002114.3|mhci|seq363	antigen119|Q99UI1|CP002114.3|mhci|seq363
antigen119|Q99UI1|CP002114.3|mhci|seq363	antigen119|Q99UI1|CP002114.3|mhci|seq364
antigen119|Q99UI1|CP002114.3|mhci|seq395	antigen119|Q99UI1|CP002114.3|mhci|seq395
