antigen53|Q2FIK4|BX571856.1|mhci|seq232	antigen53|Q2FIK4|BX571856.1|mhci|seq232
antigen53|Q2FIK4|BX571856.1|mhci|seq488	antigen53|Q2FIK4|BX571856.1|mhci|seq488
antigen53|Q2FIK4|BX571856.1|mhci|seq552	antigen53|Q2FIK4|BX571856.1|mhci|seq552
antigen53|Q2FIK4|BX571856.1|mhci|seq616	antigen53|Q2FIK4|BX571856.1|mhci|seq616
antigen53|Q2FIK4|BX571856.1|mhci|seq872	antigen53|Q2FIK4|BX571856.1|mhci|seq872
antigen53|Q2FIK4|BX571856.1|mhci|seq904	antigen53|Q2FIK4|BX571856.1|mhci|seq904
antigen53|Q2FIK4|BX571856.1|mhci|seq936	antigen53|Q2FIK4|BX571856.1|mhci|seq936
antigen53|Q2FIK4|BX571856.1|mhci|seq1000	antigen53|Q2FIK4|BX571856.1|mhci|seq1000
antigen53|Q2FIK4|BX571856.1|mhci|seq1032	antigen53|Q2FIK4|BX571856.1|mhci|seq1032
antigen53|Q2FIK4|BX571856.1|mhci|seq1064	antigen53|Q2FIK4|BX571856.1|mhci|seq1064
antigen53|Q2FIK4|BX571856.1|mhci|seq1096	antigen53|Q2FIK4|BX571856.1|mhci|seq1096
antigen53|Q2FIK4|BX571856.1|mhci|seq1160	antigen53|Q2FIK4|BX571856.1|mhci|seq1160
antigen53|Q2FIK4|BX571856.1|mhci|seq1192	antigen53|Q2FIK4|BX571856.1|mhci|seq1192
antigen53|Q2FIK4|BX571856.1|mhci|seq1224	antigen53|Q2FIK4|BX571856.1|mhci|seq1224
antigen53|Q2FIK4|BX571856.1|mhci|seq1256	antigen53|Q2FIK4|BX571856.1|mhci|seq1256
antigen53|Q2FIK4|BX571856.1|mhci|seq1288	antigen53|Q2FIK4|BX571856.1|mhci|seq1288
antigen53|Q2FIK4|BX571856.1|mhci|seq1320	antigen53|Q2FIK4|BX571856.1|mhci|seq1320
antigen53|Q2FIK4|BX571856.1|mhci|seq9	antigen53|Q2FIK4|BX571856.1|mhci|seq9
antigen53|Q2FIK4|BX571856.1|mhci|seq41	antigen53|Q2FIK4|BX571856.1|mhci|seq41
antigen53|Q2FIK4|BX571856.1|mhci|seq73	antigen53|Q2FIK4|BX571856.1|mhci|seq73
antigen53|Q2FIK4|BX571856.1|mhci|seq105	antigen53|Q2FIK4|BX571856.1|mhci|seq105
antigen53|Q2FIK4|BX571856.1|mhci|seq137	antigen53|Q2FIK4|BX571856.1|mhci|seq137
antigen53|Q2FIK4|BX571856.1|mhci|seq169	antigen53|Q2FIK4|BX571856.1|mhci|seq169
antigen53|Q2FIK4|BX571856.1|mhci|seq201	antigen53|Q2FIK4|BX571856.1|mhci|seq201
antigen53|Q2FIK4|BX571856.1|mhci|seq233	antigen53|Q2FIK4|BX571856.1|mhci|seq233
antigen53|Q2FIK4|BX571856.1|mhci|seq265	antigen53|Q2FIK4|BX571856.1|mhci|seq265
