antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq3042
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq3043
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq3041
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq3238
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq246
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq3235
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq243
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq3236
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq244
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq3237
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq245
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq3239
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq247
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq3240
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq248
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq242
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq6104
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq5540
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq6102
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq5538
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq6103
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq5539
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq6105
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq5541
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq6106
antigen87|Q2FXU5|BX571856.1|mhcii|seq3042	antigen87|Q2FXU5|BX571856.1|mhcii|seq3040
antigen87|Q2FXU5|BX571856.1|mhcii|seq3234	antigen87|Q2FXU5|BX571856.1|mhcii|seq3234
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq3874
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq3873
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4513
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq5217
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4514
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq5218
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4515
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq1380
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4420
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4421
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4422
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4423
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4424
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4425
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq6506
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4203
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq6507
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4204
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq6508
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq6509
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq6510
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq3183
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq3184
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq3185
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq3186
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq3187
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4435
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq3188
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4436
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4437
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4438
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4439
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq1720
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4440
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq1721
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq1945
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq1722
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq1946
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq1723
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq1947
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq1724
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq1948
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq1725
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq1949
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq3869
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq1950
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq3870
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq3871
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq3872
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq4512
antigen87|Q2FXU5|BX571856.1|mhcii|seq3874	antigen87|Q2FXU5|BX571856.1|mhcii|seq5216
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq4770
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq673
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq4769
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq130
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq674
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq131
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq675
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq132
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq133
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq6213
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq134
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq6214
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq135
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq6215
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq6216
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq2185
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq6217
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq2186
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq2187
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq2188
antigen87|Q2FXU5|BX571856.1|mhcii|seq4770	antigen87|Q2FXU5|BX571856.1|mhcii|seq2189
