antigen95|Q7A7B2|BX571856.1|mhci|seq717	antigen95|Q7A7B2|BX571856.1|mhci|seq717
antigen95|Q7A7B2|BX571856.1|mhci|seq749	antigen95|Q7A7B2|BX571856.1|mhci|seq749
antigen95|Q7A7B2|BX571856.1|mhci|seq781	antigen95|Q7A7B2|BX571856.1|mhci|seq781
antigen95|Q7A7B2|BX571856.1|mhci|seq813	antigen95|Q7A7B2|BX571856.1|mhci|seq813
antigen95|Q7A7B2|BX571856.1|mhci|seq845	antigen95|Q7A7B2|BX571856.1|mhci|seq845
antigen95|Q7A7B2|BX571856.1|mhci|seq1133	antigen95|Q7A7B2|BX571856.1|mhci|seq1133
antigen95|Q7A7B2|BX571856.1|mhci|seq1165	antigen95|Q7A7B2|BX571856.1|mhci|seq1165
antigen95|Q7A7B2|BX571856.1|mhci|seq1197	antigen95|Q7A7B2|BX571856.1|mhci|seq1197
antigen95|Q7A7B2|BX571856.1|mhci|seq1229	antigen95|Q7A7B2|BX571856.1|mhci|seq1229
antigen95|Q7A7B2|BX571856.1|mhci|seq1261	antigen95|Q7A7B2|BX571856.1|mhci|seq1261
antigen95|Q7A7B2|BX571856.1|mhci|seq1293	antigen95|Q7A7B2|BX571856.1|mhci|seq1293
antigen95|Q7A7B2|BX571856.1|mhci|seq1325	antigen95|Q7A7B2|BX571856.1|mhci|seq1325
antigen95|Q7A7B2|BX571856.1|mhci|seq1389	antigen95|Q7A7B2|BX571856.1|mhci|seq1389
antigen95|Q7A7B2|BX571856.1|mhci|seq1421	antigen95|Q7A7B2|BX571856.1|mhci|seq1421
antigen95|Q7A7B2|BX571856.1|mhci|seq1453	antigen95|Q7A7B2|BX571856.1|mhci|seq1453
antigen95|Q7A7B2|BX571856.1|mhci|seq1485	antigen95|Q7A7B2|BX571856.1|mhci|seq1485
antigen95|Q7A7B2|BX571856.1|mhci|seq1517	antigen95|Q7A7B2|BX571856.1|mhci|seq1517
antigen95|Q7A7B2|BX571856.1|mhci|seq14	antigen95|Q7A7B2|BX571856.1|mhci|seq14
antigen95|Q7A7B2|BX571856.1|mhci|seq46	antigen95|Q7A7B2|BX571856.1|mhci|seq46
antigen95|Q7A7B2|BX571856.1|mhci|seq78	antigen95|Q7A7B2|BX571856.1|mhci|seq78
antigen95|Q7A7B2|BX571856.1|mhci|seq110	antigen95|Q7A7B2|BX571856.1|mhci|seq110
antigen95|Q7A7B2|BX571856.1|mhci|seq142	antigen95|Q7A7B2|BX571856.1|mhci|seq142
antigen95|Q7A7B2|BX571856.1|mhci|seq174	antigen95|Q7A7B2|BX571856.1|mhci|seq174
antigen95|Q7A7B2|BX571856.1|mhci|seq206	antigen95|Q7A7B2|BX571856.1|mhci|seq206
antigen95|Q7A7B2|BX571856.1|mhci|seq238	antigen95|Q7A7B2|BX571856.1|mhci|seq238
antigen95|Q7A7B2|BX571856.1|mhci|seq270	antigen95|Q7A7B2|BX571856.1|mhci|seq270
antigen95|Q7A7B2|BX571856.1|mhci|seq302	antigen95|Q7A7B2|BX571856.1|mhci|seq302
antigen95|Q7A7B2|BX571856.1|mhci|seq334	antigen95|Q7A7B2|BX571856.1|mhci|seq334
antigen95|Q7A7B2|BX571856.1|mhci|seq366	antigen95|Q7A7B2|BX571856.1|mhci|seq366
antigen95|Q7A7B2|BX571856.1|mhci|seq398	antigen95|Q7A7B2|BX571856.1|mhci|seq398
antigen95|Q7A7B2|BX571856.1|mhci|seq430	antigen95|Q7A7B2|BX571856.1|mhci|seq430
antigen95|Q7A7B2|BX571856.1|mhci|seq462	antigen95|Q7A7B2|BX571856.1|mhci|seq462
antigen95|Q7A7B2|BX571856.1|mhci|seq494	antigen95|Q7A7B2|BX571856.1|mhci|seq494
antigen95|Q7A7B2|BX571856.1|mhci|seq526	antigen95|Q7A7B2|BX571856.1|mhci|seq526
antigen95|Q7A7B2|BX571856.1|mhci|seq558	antigen95|Q7A7B2|BX571856.1|mhci|seq558
antigen95|Q7A7B2|BX571856.1|mhci|seq590	antigen95|Q7A7B2|BX571856.1|mhci|seq590
antigen95|Q7A7B2|BX571856.1|mhci|seq622	antigen95|Q7A7B2|BX571856.1|mhci|seq622
antigen95|Q7A7B2|BX571856.1|mhci|seq654	antigen95|Q7A7B2|BX571856.1|mhci|seq654
antigen95|Q7A7B2|BX571856.1|mhci|seq686	antigen95|Q7A7B2|BX571856.1|mhci|seq686
antigen95|Q7A7B2|BX571856.1|mhci|seq750	antigen95|Q7A7B2|BX571856.1|mhci|seq750
antigen95|Q7A7B2|BX571856.1|mhci|seq782	antigen95|Q7A7B2|BX571856.1|mhci|seq782
antigen95|Q7A7B2|BX571856.1|mhci|seq814	antigen95|Q7A7B2|BX571856.1|mhci|seq814
antigen95|Q7A7B2|BX571856.1|mhci|seq846	antigen95|Q7A7B2|BX571856.1|mhci|seq846
antigen95|Q7A7B2|BX571856.1|mhci|seq878	antigen95|Q7A7B2|BX571856.1|mhci|seq878
antigen95|Q7A7B2|BX571856.1|mhci|seq910	antigen95|Q7A7B2|BX571856.1|mhci|seq910
antigen95|Q7A7B2|BX571856.1|mhci|seq942	antigen95|Q7A7B2|BX571856.1|mhci|seq942
antigen95|Q7A7B2|BX571856.1|mhci|seq974	antigen95|Q7A7B2|BX571856.1|mhci|seq974
antigen95|Q7A7B2|BX571856.1|mhci|seq1006	antigen95|Q7A7B2|BX571856.1|mhci|seq1006
antigen95|Q7A7B2|BX571856.1|mhci|seq1038	antigen95|Q7A7B2|BX571856.1|mhci|seq1038
antigen95|Q7A7B2|BX571856.1|mhci|seq1070	antigen95|Q7A7B2|BX571856.1|mhci|seq1070
antigen95|Q7A7B2|BX571856.1|mhci|seq1102	antigen95|Q7A7B2|BX571856.1|mhci|seq1102
antigen95|Q7A7B2|BX571856.1|mhci|seq1134	antigen95|Q7A7B2|BX571856.1|mhci|seq1134
antigen95|Q7A7B2|BX571856.1|mhci|seq1134	antigen95|Q7A7B2|BX571856.1|mhci|seq1135
antigen95|Q7A7B2|BX571856.1|mhci|seq1166	antigen95|Q7A7B2|BX571856.1|mhci|seq1166
antigen95|Q7A7B2|BX571856.1|mhci|seq1198	antigen95|Q7A7B2|BX571856.1|mhci|seq1198
antigen95|Q7A7B2|BX571856.1|mhci|seq1198	antigen95|Q7A7B2|BX571856.1|mhci|seq1231
