antigen2|A7X1Y9|CP002114.3|mhcii|seq16	antigen2|A7X1Y9|CP002114.3|mhcii|seq16
antigen2|A7X1Y9|CP002114.3|mhcii|seq16	antigen2|A7X1Y9|CP002114.3|mhcii|seq17
antigen2|A7X1Y9|CP002114.3|mhcii|seq209	antigen2|A7X1Y9|CP002114.3|mhcii|seq209
antigen2|A7X1Y9|CP002114.3|mhcii|seq209	antigen2|A7X1Y9|CP002114.3|mhcii|seq163
antigen2|A7X1Y9|CP002114.3|mhcii|seq209	antigen2|A7X1Y9|CP002114.3|mhcii|seq164
antigen2|A7X1Y9|CP002114.3|mhcii|seq209	antigen2|A7X1Y9|CP002114.3|mhcii|seq208
antigen2|A7X1Y9|CP002114.3|mhcii|seq209	antigen2|A7X1Y9|CP002114.3|mhcii|seq210
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq273
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq272
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq131
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq129
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq130
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq132
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq403
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq148
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq372
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq404
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq149
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq373
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq405
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq150
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq374
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq406
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq151
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq375
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq128
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq469
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq331
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq332
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq271
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq467
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq468
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq470
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq471
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq472
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq407
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq152
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq376
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq57
antigen2|A7X1Y9|CP002114.3|mhcii|seq273	antigen2|A7X1Y9|CP002114.3|mhcii|seq56
antigen2|A7X1Y9|CP002114.3|mhcii|seq337	antigen2|A7X1Y9|CP002114.3|mhcii|seq337
antigen2|A7X1Y9|CP002114.3|mhcii|seq337	antigen2|A7X1Y9|CP002114.3|mhcii|seq133
antigen2|A7X1Y9|CP002114.3|mhcii|seq337	antigen2|A7X1Y9|CP002114.3|mhcii|seq134
antigen2|A7X1Y9|CP002114.3|mhcii|seq337	antigen2|A7X1Y9|CP002114.3|mhcii|seq135
