# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250811111116
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_38|A0A6G2D4Q2|Pneumococcal|NZ_CP089948.1|tpos:297214-297523	SP	0.185322	0.811143	0.003535	CS pos: 24-25. AYA-LN. Pr: 0.6956
antigen_39|A0A0B7KUM4|Pneumococcal|NZ_CP089948.1|tpos:297214-297768	SP	0.185322	0.811143	0.003535	CS pos: 24-25. AYA-LN. Pr: 0.6956
antigen_61|Q9KGY9|Choline|NZ_CP089948.1|tpos:112175-112514	SP	0.009309	0.989299	0.001392	CS pos: 27-28. VFA-NT. Pr: 0.9030
antigen_4|Q8DMZ4|N-acetylmuramoyl-L-alanine|NZ_CP089948.1|tpos:23254-23351	SP	0.453435	0.535069	0.011496	CS pos: 27-28. TDG-SR. Pr: 0.4638
antigen_24|A0A064BZ27|Choline|NZ_CP089948.1|tpos:112222-112514	noTP	0.999321	0.000524	0.000155	
antigen_33|A0A0H2UR96|Glycosyltransferase|NZ_CP089948.1|tpos:42596-42689	noTP	0.956810	0.001639	0.041551	
antigen_47|Q8DQ24|Foldase|NZ_CP089948.1|tpos:290985-291297	SP	0.007049	0.992358	0.000594	CS pos: 21-22. AAC-SK. Pr: 0.4977
antigen_50|A0A062WSR0|Manganese|NZ_CP089948.1|tpos:486724-487005	noTP	0.999973	0.000003	0.000024	
antigen_51|Q8DNW8|ABC|NZ_CP089948.1|tpos:313038-313267	noTP	0.999701	0.000133	0.000165	
antigen_14|Q8DQS1|A|NZ_CP089948.1|tpos:179049-179075	noTP	0.838036	0.008078	0.153885	
antigen_32|A0A0T8ZSI6|YSIRK-type|NZ_CP089948.1|tpos:341276-341976	noTP	0.999748	0.000088	0.000163	
antigen_34|A0A098ZLB0|ABC|NZ_CP089948.1|tpos:296109-296408	SP	0.001496	0.998492	0.000011	CS pos: 21-22. GAC-GQ. Pr: 0.4189
antigen_52|P0A4G3|Manganese|NZ_CP089948.1|tpos:296109-296412	SP	0.001496	0.998492	0.000011	CS pos: 21-22. GAC-GQ. Pr: 0.4189
antigen_54|A0A0T8BMK3|N-acetylneuraminate|NZ_CP089948.1|tpos:300746-301024	noTP	0.995598	0.004137	0.000265	
antigen_55|A0A0B7LWN8|Oligopeptide-binding|NZ_CP089948.1|tpos:106925-107584	SP	0.000326	0.999389	0.000285	CS pos: 21-22. TLA-AC. Pr: 0.4281
antigen_25|A0A0S2VEM8|CbpG|NZ_CP089948.1|tpos:112399-112514	noTP	0.912610	0.052861	0.034529	
antigen_19|Q8DRM6|Phosphoribosylformylglycinamide|NZ_CP089948.1|tpos:14396-15637	noTP	0.999948	0.000015	0.000037	
antigen_5|Q8DN05|Choline|NZ_CP089948.1|tpos:112319-112514	noTP	0.992895	0.006875	0.000231	
antigen_12|Q8DQN5|Zinc|NZ_CP089948.1|tpos:340685-341974	noTP	0.999944	0.000013	0.000043	
antigen_16|Q8DQZ1|6-phospho-beta-galactosidase|NZ_CP089948.1|tpos:143504-143973	noTP	0.988751	0.010528	0.000721	
antigen_36|A0A0E7XNV3|Pneumococcal|NZ_CP089948.1|tpos:297214-298252	SP	0.185322	0.811143	0.003535	CS pos: 24-25. AYA-LN. Pr: 0.6956
antigen_57|A0A4N5NE36|Surface|NZ_CP089948.1|tpos:23274-23351	noTP	0.942732	0.055194	0.002074	
antigen_11|Q8DQ08|Pneumococcal|NZ_CP089948.1|tpos:297214-297768	SP	0.185322	0.811143	0.003535	CS pos: 24-25. AYA-LN. Pr: 0.6956
antigen_8|Q8DPK5|ABC|NZ_CP089948.1|tpos:36222-36458	noTP	0.999805	0.000126	0.000069	
antigen_31|A0A064C176|Zinc|NZ_CP089948.1|tpos:340722-341978	noTP	0.999704	0.000025	0.000271	
antigen_35|A0A064C4V0|Adhesion|NZ_CP089948.1|tpos:296109-296413	SP	0.001496	0.998492	0.000011	CS pos: 21-22. GAC-GQ. Pr: 0.4189
antigen_59|Q8DRN0|Amphipathic|NZ_CP089948.1|tpos:162307-162350	noTP	0.583615	0.415811	0.000574	
