# SignalP-5.0	Organism: euk	Timestamp: 20251001155155
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_145|Q8YCB0|sn-glycerol-3-phosphate|NZ_CP143261.1|tpos:80717-80988	OTHER	0.033523	0.966477	
antigen_66|Q8YI00|Urease|NZ_CP143261.1|tpos:435820-436060	OTHER	0.043798	0.956202	
antigen_156|Q8YED5|Chromosomal|NZ_CP143261.1|tpos:51-546	OTHER	0.001427	0.998573	
antigen_0|Q45321|25|NZ_CP143261.1|tpos:312398-312631	SP(Sec/SPI)	0.999142	0.000858	CS pos: 20-21. AKA-AD. Pr: 0.8779
antigen_107|C0RFX5|Pantothenate|NZ_CP143261.1|tpos:658967-659288	OTHER	0.001114	0.998886	
antigen_161|Q8YCG3|Fe(3+)|NZ_CP143260.1|tpos:322066-322418	OTHER	0.001101	0.998899	
antigen_170|Q8YCA7|sn-glycerol-3-phosphate-binding|NZ_CP143260.1|tpos:330688-330862	OTHER	0.175307	0.824693	
antigen_20|C0RI01|Holo-[acyl-carrier-protein]|NZ_CP143261.1|tpos:216762-216895	OTHER	0.001358	0.998642	
antigen_22|P63566|Acetylornithine|NZ_CP143260.1|tpos:171518-171928	OTHER	0.001078	0.998922	
antigen_77|Q8YGK3|NADH-quinone|NZ_CP143261.1|tpos:259520-259915	OTHER	0.000201	0.999799	
antigen_177|Q8YH20|Beta-(1-->2)glucan|NZ_CP143260.1|tpos:310306-310510	OTHER	0.000330	0.999670	
antigen_62|Q8YGM0|Lipoprotein-releasing|NZ_CP143261.1|tpos:242655-242858	OTHER	0.000751	0.999249	
antigen_188|Q8YDG6|Putative|NZ_CP143260.1|tpos:200397-200897	SP(Sec/SPI)	0.995456	0.004544	CS pos: 20-21. AVA-QD. Pr: 0.7837
antigen_85|C0RJB4|LexA|NZ_CP143261.1|tpos:371086-371325	OTHER	0.000759	0.999241	
antigen_136|C0REI6|Oxygen-dependent|NZ_CP143261.1|tpos:494038-494340	OTHER	0.000988	0.999012	
antigen_120|Q8YIR8|Ferric|NZ_CP143261.1|tpos:527578-527718	OTHER	0.000416	0.999584	
antigen_88|Q8YEA2|tRNA-2-methylthio-N(6)-dimethylallyladenosine|NZ_CP143261.1|tpos:612218-612621	OTHER	0.001604	0.998396	
antigen_89|P0A3U4|31|NZ_CP143261.1|tpos:516382-516569	OTHER	0.005582	0.994418	
antigen_60|Q8YCN8|Nickel|NZ_CP143260.1|tpos:294419-294680	OTHER	0.002926	0.997074	
antigen_35|Q8YJ03|Thiamine|NZ_CP143261.1|tpos:35768-36017	SP(Sec/SPI)	0.543095	0.456905	CS pos: 21-22. VEA-FR. Pr: 0.3708
antigen_30|C0RIG5|tRNA-cytidine(32)|NZ_CP143261.1|tpos:268707-268999	OTHER	0.000627	0.999373	
antigen_33|C0RI03|Ribonuclease|NZ_CP143261.1|tpos:217174-217418	OTHER	0.000453	0.999547	
