# SignalP-5.0	Organism: euk	Timestamp: 20251001125758
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_86|C0RJ48|Phosphoribosyl-AMP|CP026337.1|tpos:345768-345906	OTHER	0.000793	0.999207	
antigen_88|Q8YEA2|tRNA-2-methylthio-N(6)-dimethylallyladenosine|CP026337.1|tpos:1065351-1065817	OTHER	0.001116	0.998884	
antigen_16|C0RJP4|Sugar|CP026337.1|tpos:409871-410108	OTHER	0.001972	0.998028	
antigen_36|C0RM77|Urocanate|CP026337.1|tpos:912764-913320	OTHER	0.000860	0.999140	
antigen_156|Q8YED5|Chromosomal|CP026337.1|tpos:45-540	OTHER	0.001427	0.998573	
antigen_54|C0RJK4|Elongation|CP026337.1|tpos:66385-66522	OTHER	0.000428	0.999572	
antigen_144|C0RH46|3-methyl-2-oxobutanoate|CP026337.1|tpos:117274-117548	OTHER	0.001225	0.998775	
antigen_71|Q8YG99|Probable|CP026337.1|tpos:226138-226175	OTHER	0.041920	0.958080	
antigen_126|C0RM93|D-aminopeptidase|CP026337.1|tpos:918121-918638	OTHER	0.002287	0.997713	
antigen_89|P0A3U4|31|CP026337.1|tpos:410720-410914	OTHER	0.005114	0.994886	
antigen_150|Q8YJ23|Leu/Ile/Val-binding|CP026337.1|tpos:818459-818829	SP(Sec/SPI)	0.999227	0.000773	CS pos: 21-22. AYA-DV. Pr: 0.7743
antigen_155|C0RFV7|Shikimate|CP026337.1|tpos:1039878-1040166	OTHER	0.001307	0.998693	
antigen_177|Q8YH20|Beta-(1-->2)glucan|CP026337.1|tpos:150234-150600	OTHER	0.000379	0.999621	
antigen_182|C0RMG5|Acetylglutamate|CP026337.1|tpos:943438-943733	OTHER	0.002202	0.997798	
antigen_193|Q8YAY5|HTH-type|CP026337.1|tpos:659425-659683	OTHER	0.001368	0.998632	
antigen_11|P63542|Adenine|CP026337.1|tpos:215695-215741	OTHER	0.002836	0.997164	
antigen_175|C0RIE0|NADH-quinone|CP026337.1|tpos:260054-260246	OTHER	0.004337	0.995663	
antigen_197|Q8YIM6|Cell-division|CP026337.1|tpos:510075-511109	OTHER	0.001056	0.998944	
antigen_55|Q8YI12|Fluoride-specific|CP026337.1|tpos:876031-876148	OTHER	0.056938	0.943062	
antigen_0|Q45321|25|CP026337.1|tpos:410715-410914	OTHER	0.064708	0.935292	
antigen_25|D0B707|Phosphatidylcholine|CP026337.1|tpos:150958-151093	OTHER	0.000433	0.999567	
antigen_42|Q8YHF9|Cyclic|CP026337.1|tpos:369924-370088	OTHER	0.000725	0.999275	
antigen_60|Q8YCN8|Nickel|CP026337.1|tpos:970460-970712	OTHER	0.002094	0.997906	
antigen_96|C0RJF0|NADPH-dependent|CP026337.1|tpos:382493-382647	OTHER	0.001562	0.998438	
antigen_115|Q8YC76|DNA|CP026337.1|tpos:809659-810103	OTHER	0.000175	0.999825	
antigen_29|P67228|UPF0102|CP026337.1|tpos:61441-61566	OTHER	0.000441	0.999559	
antigen_62|Q8YGM0|Lipoprotein-releasing|CP026337.1|tpos:923298-923502	OTHER	0.001349	0.998651	
