feature,value
length,[117.]
aac_A,0.07692307692307693
aac_C,0.0
aac_D,0.08547008547008547
aac_E,0.042735042735042736
aac_F,0.017094017094017096
aac_G,0.042735042735042736
aac_H,0.0
aac_I,0.05982905982905983
aac_K,0.1452991452991453
aac_L,0.08547008547008547
aac_M,0.017094017094017096
aac_N,0.06837606837606838
aac_P,0.03418803418803419
aac_Q,0.042735042735042736
aac_R,0.017094017094017096
aac_S,0.07692307692307693
aac_T,0.06837606837606838
aac_V,0.05982905982905983
aac_W,0.008547008547008548
aac_Y,0.05128205128205128
aaindex1_ANDN920101,4.371794871794872
aaindex1_ARGP820101,0.8810256410256412
aaindex1_ARGP820102,0.8705128205128208
aaindex1_ARGP820103,0.9364957264957267
aaindex1_BEGF750101,0.5929059829059827
aaindex1_BEGF750102,0.7153846153846154
aaindex1_BEGF750103,0.7024786324786326
aaindex1_BHAR880101,0.4483504273504274
aaindex1_BIGC670101,83.4615384615385
aaindex1_BIOV880101,-10.957264957264957
aaindex1_BIOV880102,-29.28205128205128
aaindex1_BROC820101,2.050427350427351
aaindex1_BROC820102,1.9504273504273504
aaindex1_BULH740101,-0.8207692307692307
aaindex1_BULH740102,0.6973162393162393
aaindex1_BUNA790101,8.086239316239316
aaindex1_BUNA790102,4.422452991452991
aaindex1_BUNA790103,6.342735042735043
aaindex1_BURA740101,0.33064102564102565
aaindex1_BURA740102,0.3337692307692307
aaindex1_CHAM810101,0.6701709401709404
aaindex1_CHAM820101,0.1521623931623932
aaindex1_CHAM820102,0.5552820512820513
aaindex1_CHAM830101,1.0034188034188034
aaindex1_CHAM830102,0.08172649572649572
aaindex1_CHAM830103,1.0341880341880343
aaindex1_CHAM830104,0.7264957264957265
aaindex1_CHAM830105,0.34615384615384615
aaindex1_CHAM830106,2.1452991452991452
aaindex1_CHAM830107,0.23931623931623933
aaindex1_CHAM830108,0.36752136752136755
aaindex1_CHOC750101,143.80512820512817
aaindex1_CHOC760101,162.9059829059829
aaindex1_CHOC760102,48.965811965811966
aaindex1_CHOC760103,0.25170940170940176
aaindex1_CHOC760104,0.0852136752136752
aaindex1_CHOP780101,1.0086324786324787
aaindex1_CHOP780201,1.0186324786324785
aaindex1_CHOP780202,0.9841880341880341
aaindex1_CHOP780203,1.0467521367521369
aaindex1_CHOP780204,1.0152136752136751
aaindex1_CHOP780205,1.0367521367521366
aaindex1_CHOP780206,1.0057264957264958
aaindex1_CHOP780207,1.0102564102564102
aaindex1_CHOP780208,1.0138461538461538
aaindex1_CHOP780209,0.9935897435897435
aaindex1_CHOP780210,1.0373504273504275
aaindex1_CHOP780211,0.9817094017094016
aaindex1_CHOP780212,0.08441880341880341
aaindex1_CHOP780213,0.0907863247863248
aaindex1_CHOP780214,0.08469230769230769
aaindex1_CHOP780215,0.08455555555555558
aaindex1_CHOP780216,1.0217094017094017
aaindex1_CIDH920101,-0.11316239316239314
aaindex1_CIDH920102,0.049401709401709404
aaindex1_CIDH920103,-0.056837606837606844
aaindex1_CIDH920104,-0.12341880341880342
aaindex1_CIDH920105,-0.08196581196581194
aaindex1_COHE430101,0.743076923076923
aaindex1_CRAJ730101,1.005897435897436
aaindex1_CRAJ730102,1.0629914529914533
aaindex1_CRAJ730103,1.004957264957265
aaindex1_DAWD720101,4.8760683760683765
aaindex1_DAYM780101,5.956410256410256
aaindex1_DAYM780201,81.52136752136752
aaindex1_DESM900101,0.8441025641025641
aaindex1_DESM900102,0.8379487179487178
aaindex1_EISD840101,-0.21948717948717955
aaindex1_EISD860101,0.3751282051282051
aaindex1_EISD860102,1.9679487179487178
aaindex1_EISD860103,-0.24606837606837603
aaindex1_FASG760101,129.86803418803422
aaindex1_FASG760102,265.1111111111111
aaindex1_FASG760103,-3.557179487179487
aaindex1_FASG760104,9.408376068376068
aaindex1_FASG760105,2.175897435897436
aaindex1_FAUJ830101,0.20452991452991454
aaindex1_FAUJ880101,2.1520512820512816
aaindex1_FAUJ880102,0.6606837606837607
aaindex1_FAUJ880103,3.376239316239316
aaindex1_FAUJ880104,4.861709401709402
aaindex1_FAUJ880105,1.5576068376068375
aaindex1_FAUJ880106,3.858717948717949
aaindex1_FAUJ880107,11.463247863247865
aaindex1_FAUJ880108,0.03504273504273504
aaindex1_FAUJ880109,0.9145299145299145
aaindex1_FAUJ880110,1.435897435897436
aaindex1_FAUJ880111,0.1623931623931624
aaindex1_FAUJ880112,0.1282051282051282
aaindex1_FAUJ880113,4.339230769230769
aaindex1_FINA770101,0.9761538461538463
aaindex1_FINA910101,1.2709401709401704
aaindex1_FINA910102,1.4641025641025638
aaindex1_FINA910103,1.11025641025641
aaindex1_FINA910104,1.0658119658119658
aaindex1_GARJ730101,0.47829059829059833
aaindex1_GEIM800101,1.044871794871795
aaindex1_GEIM800102,1.0492307692307692
aaindex1_GEIM800103,1.1015384615384616
aaindex1_GEIM800104,1.0493162393162392
aaindex1_GEIM800105,0.9815384615384615
aaindex1_GEIM800106,0.9790598290598291
aaindex1_GEIM800107,0.9714529914529915
aaindex1_GEIM800108,1.007008547008547
aaindex1_GEIM800109,1.0968376068376067
aaindex1_GEIM800110,0.99017094017094
aaindex1_GEIM800111,0.9883760683760683
aaindex1_GOLD730101,1.203162393162393
aaindex1_GOLD730102,138.21794871794873
aaindex1_GRAR740101,0.5594017094017093
aaindex1_GRAR740102,8.910256410256409
aaindex1_GRAR740103,78.92307692307692
aaindex1_GUYH850101,0.18017094017094015
aaindex1_HOPA770101,2.588034188034188
aaindex1_HOPT810101,0.28803418803418807
aaindex1_HUTJ700101,41.965982905982926
aaindex1_HUTJ700102,45.41897435897435
aaindex1_HUTJ700103,217.88017094017093
aaindex1_ISOY800101,1.033931623931624
aaindex1_ISOY800102,0.9708547008547006
aaindex1_ISOY800103,1.007863247863248
aaindex1_ISOY800104,1.0195726495726496
aaindex1_ISOY800105,1.0002564102564102
aaindex1_ISOY800106,1.0528205128205128
aaindex1_ISOY800107,1.0009401709401708
aaindex1_ISOY800108,0.9561538461538462
aaindex1_JANJ780101,52.25470085470086
aaindex1_JANJ780102,33.1965811965812
aaindex1_JANJ780103,39.376068376068375
aaindex1_JANJ790101,1.1072649572649573
aaindex1_JANJ790102,-0.3085470085470085
aaindex1_JOND750101,1.2526495726495723
aaindex1_JOND750102,2.17991452991453
aaindex1_JOND920101,0.059153846153846154
aaindex1_JOND920102,83.23076923076923
aaindex1_JUKT750101,3.715384615384616
aaindex1_JUNJ780101,487.14529914529913
aaindex1_KANM800101,1.0335042735042737
aaindex1_KANM800102,0.9717094017094017
aaindex1_KANM800103,1.0329914529914528
aaindex1_KANM800104,0.9423076923076923
aaindex1_KARP850101,1.0566239316239316
aaindex1_KARP850102,1.0084188034188035
aaindex1_KARP850103,0.9293760683760685
aaindex1_KHAG800101,22.335042735042737
aaindex1_KLEP840101,0.03418803418803419
aaindex1_KRIW710101,5.272222222222221
aaindex1_KRIW790101,5.301025641025641
aaindex1_KRIW790102,0.31239316239316245
aaindex1_KRIW790103,67.87008547008547
aaindex1_KYTJ820101,-0.6726495726495728
aaindex1_LAWE840101,0.10051282051282052
aaindex1_LEVM760101,0.17606837606837605
aaindex1_LEVM760102,1.992991452991453
aaindex1_LEVM760103,112.63760683760685
aaindex1_LEVM760104,220.14017094017095
aaindex1_LEVM760105,1.502820512820513
aaindex1_LEVM760106,5.833333333333334
aaindex1_LEVM760107,0.14525641025641026
aaindex1_LEVM780101,1.0338461538461539
aaindex1_LEVM780102,0.9708547008547007
aaindex1_LEVM780103,0.9996581196581196
aaindex1_LEVM780104,1.03
aaindex1_LEVM780105,0.9779487179487178
aaindex1_LEVM780106,0.9950427350427351
aaindex1_LEWP710101,0.35222222222222227
aaindex1_LIFS790101,0.9775213675213675
aaindex1_LIFS790102,0.975982905982906
aaindex1_LIFS790103,0.9799145299145299
aaindex1_MANP780101,12.594102564102561
aaindex1_MAXF760101,1.0317948717948717
aaindex1_MAXF760102,0.9665811965811966
aaindex1_MAXF760103,1.0773504273504275
aaindex1_MAXF760104,0.8989743589743591
aaindex1_MAXF760105,0.9154700854700853
aaindex1_MAXF760106,1.044102564102564
aaindex1_MCMT640101,15.350854700854699
aaindex1_MEEJ800101,1.4717948717948721
aaindex1_MEEJ800102,1.4367521367521372
aaindex1_MEEJ810101,1.711965811965812
aaindex1_MEEJ810102,1.4418803418803419
aaindex1_MEIH800101,0.9557264957264957
aaindex1_MEIH800102,1.0077777777777779
aaindex1_MEIH800103,82.25641025641026
aaindex1_MIYS850101,2.3554700854700856
aaindex1_NAGK730101,1.0200854700854702
aaindex1_NAGK730102,0.9952991452991453
aaindex1_NAGK730103,0.9787179487179488
aaindex1_NAKH900101,5.929230769230769
aaindex1_NAKH900102,2.8104273504273505
aaindex1_NAKH900103,5.7865811965811975
aaindex1_NAKH900104,-0.010854700854700819
aaindex1_NAKH900105,5.714188034188034
aaindex1_NAKH900106,-0.04529914529914529
aaindex1_NAKH900107,5.956837606837606
aaindex1_NAKH900108,0.07111111111111111
aaindex1_NAKH900109,5.719230769230769
aaindex1_NAKH900110,-0.06615384615384616
aaindex1_NAKH900111,5.6355555555555545
aaindex1_NAKH900112,5.847948717948718
aaindex1_NAKH900113,1.0842735042735043
aaindex1_NAKH920101,5.983846153846153
aaindex1_NAKH920102,5.955897435897437
aaindex1_NAKH920103,5.789059829059828
aaindex1_NAKH920104,5.922820512820513
aaindex1_NAKH920105,5.978290598290599
aaindex1_NAKH920106,6.05008547008547
aaindex1_NAKH920107,5.658376068376068
aaindex1_NAKH920108,5.637692307692307
aaindex1_NISK800101,-0.17085470085470086
aaindex1_NISK860101,-0.5872649572649571
aaindex1_NOZY710101,0.6290598290598292
aaindex1_OOBM770101,-1.7036324786324786
aaindex1_OOBM770102,-1.2048290598290599
aaindex1_OOBM770103,-0.4986410256410255
aaindex1_OOBM770104,-13.243350427350425
aaindex1_OOBM770105,-9.302025641025638
aaindex1_OOBM850101,1.620769230769231
aaindex1_OOBM850102,1.2692307692307694
aaindex1_OOBM850103,-0.19153846153846157
aaindex1_OOBM850104,-2.1055555555555556
aaindex1_OOBM850105,5.583760683760683
aaindex1_PALJ810101,1.0184615384615385
aaindex1_PALJ810102,1.0135042735042734
aaindex1_PALJ810103,0.9804273504273503
aaindex1_PALJ810104,0.9877777777777778
aaindex1_PALJ810105,1.0037606837606838
aaindex1_PALJ810106,1.0003418803418802
aaindex1_PALJ810107,0.992905982905983
aaindex1_PALJ810108,1.0266666666666666
aaindex1_PALJ810109,1.027948717948718
aaindex1_PALJ810110,0.9996581196581198
aaindex1_PALJ810111,0.9811111111111113
aaindex1_PALJ810112,0.9730769230769232
aaindex1_PALJ810113,1.0767521367521369
aaindex1_PALJ810114,0.9137606837606838
aaindex1_PALJ810115,1.0003418803418802
aaindex1_PALJ810116,1.0281196581196579
aaindex1_PARJ860101,2.257264957264957
aaindex1_PLIV810101,-2.7824786324786333
aaindex1_PONP800101,12.175982905982906
aaindex1_PONP800102,7.448632478632479
aaindex1_PONP800103,2.578461538461538
aaindex1_PONP800104,12.644529914529917
aaindex1_PONP800105,14.088290598290596
aaindex1_PONP800106,11.37153846153846
aaindex1_PONP800107,3.5829914529914535
aaindex1_PONP800108,5.931794871794872
aaindex1_PRAM820101,0.3111111111111111
aaindex1_PRAM820102,0.11498290598290599
aaindex1_PRAM820103,0.5696495726495726
aaindex1_PRAM900101,9.035042735042735
aaindex1_PRAM900102,1.0338461538461539
aaindex1_PRAM900103,0.9708547008547007
aaindex1_PRAM900104,1.0007692307692306
aaindex1_PTIO830101,0.9136752136752138
aaindex1_PTIO830102,1.449572649572649
aaindex1_QIAN880101,0.006324786324786327
aaindex1_QIAN880102,-0.007008547008547012
aaindex1_QIAN880103,0.04145299145299146
aaindex1_QIAN880104,-0.008034188034188035
aaindex1_QIAN880105,0.03529914529914532
aaindex1_QIAN880106,-0.09435897435897433
aaindex1_QIAN880107,-0.06880341880341881
aaindex1_QIAN880108,-0.039914529914529914
aaindex1_QIAN880109,-0.028803418803418804
aaindex1_QIAN880110,-0.050085470085470096
aaindex1_QIAN880111,0.018974358974358972
aaindex1_QIAN880112,0.03239316239316239
aaindex1_QIAN880113,-0.001282051282051278
aaindex1_QIAN880114,0.012393162393162396
aaindex1_QIAN880115,0.059743589743589745
aaindex1_QIAN880116,-0.05094017094017094
aaindex1_QIAN880117,-0.04777777777777779
aaindex1_QIAN880118,-0.05188034188034189
aaindex1_QIAN880119,-0.08290598290598296
aaindex1_QIAN880120,-0.1775213675213675
aaindex1_QIAN880121,-0.1523076923076923
aaindex1_QIAN880122,-0.07136752136752136
aaindex1_QIAN880123,-0.11692307692307691
aaindex1_QIAN880124,-0.09162393162393159
aaindex1_QIAN880125,-0.04683760683760683
aaindex1_QIAN880126,-0.006239316239316243
aaindex1_QIAN880127,-0.017521367521367515
aaindex1_QIAN880128,-0.021623931623931628
aaindex1_QIAN880129,-0.04418803418803418
aaindex1_QIAN880130,-0.08880341880341883
aaindex1_QIAN880131,0.025811965811965813
aaindex1_QIAN880132,0.07504273504273504
aaindex1_QIAN880133,0.03743589743589745
aaindex1_QIAN880134,0.02555555555555555
aaindex1_QIAN880135,-0.005213675213675214
aaindex1_QIAN880136,-0.04247863247863248
aaindex1_QIAN880137,-0.015128205128205133
aaindex1_QIAN880138,0.022307692307692313
aaindex1_QIAN880139,0.01136752136752136
aaindex1_RACS770101,0.9556324786324787
aaindex1_RACS770102,1.0145128205128204
