feature,value
length,[224.]
aac_A,0.05357142857142857
aac_C,0.004464285714285714
aac_D,0.03125
aac_E,0.013392857142857142
aac_F,0.07589285714285714
aac_G,0.049107142857142856
aac_H,0.026785714285714284
aac_I,0.11160714285714286
aac_K,0.044642857142857144
aac_L,0.12053571428571429
aac_M,0.04017857142857143
aac_N,0.04017857142857143
aac_P,0.03125
aac_Q,0.022321428571428572
aac_R,0.03571428571428571
aac_S,0.06696428571428571
aac_T,0.0625
aac_V,0.09375
aac_W,0.022321428571428572
aac_Y,0.05357142857142857
aaindex1_ANDN920101,4.330803571428572
aaindex1_ARGP820101,1.1370089285714284
aaindex1_ARGP820102,1.2299107142857142
aaindex1_ARGP820103,1.2945535714285714
aaindex1_BEGF750101,0.6371428571428572
aaindex1_BEGF750102,0.7970089285714287
aaindex1_BEGF750103,0.6513392857142856
aaindex1_BHAR880101,0.42230803571428577
aaindex1_BIGC670101,88.17098214285716
aaindex1_BIOV880101,48.629464285714285
aaindex1_BIOV880102,30.133928571428573
aaindex1_BROC820101,5.291964285714286
aaindex1_BROC820102,4.951339285714285
aaindex1_BULH740101,-1.2243303571428572
aaindex1_BULH740102,0.7211562499999999
aaindex1_BUNA790101,8.079799107142858
aaindex1_BUNA790102,4.411205357142857
aaindex1_BUNA790103,6.321428571428571
aaindex1_BURA740101,0.3282991071428572
aaindex1_BURA740102,0.3581339285714286
aaindex1_CHAM810101,0.7013839285714285
aaindex1_CHAM820101,0.17135267857142855
aaindex1_CHAM820102,0.5976517857142857
aaindex1_CHAM830101,0.9275446428571429
aaindex1_CHAM830102,0.10846875
aaindex1_CHAM830103,1.1339285714285714
aaindex1_CHAM830104,0.7589285714285714
aaindex1_CHAM830105,0.34598214285714285
aaindex1_CHAM830106,2.1830357142857144
aaindex1_CHAM830107,0.13392857142857142
aaindex1_CHAM830108,0.36607142857142855
aaindex1_CHOC750101,152.20624999999998
aaindex1_CHOC760101,167.23214285714286
aaindex1_CHOC760102,38.495535714285715
aaindex1_CHOC760103,0.3344196428571428
aaindex1_CHOC760104,0.11066964285714286
aaindex1_CHOP780101,0.8876785714285714
aaindex1_CHOP780201,1.0163392857142857
aaindex1_CHOP780202,1.1509821428571432
aaindex1_CHOP780203,0.8979464285714285
aaindex1_CHOP780204,0.8554910714285714
aaindex1_CHOP780205,1.01875
aaindex1_CHOP780206,0.9548214285714286
aaindex1_CHOP780207,0.9443303571428572
aaindex1_CHOP780208,1.1815178571428573
aaindex1_CHOP780209,1.1352232142857142
aaindex1_CHOP780210,0.8625892857142857
aaindex1_CHOP780211,0.9073660714285714
aaindex1_CHOP780212,0.07894196428571429
aaindex1_CHOP780213,0.075375
aaindex1_CHOP780214,0.07103571428571429
aaindex1_CHOP780215,0.08048214285714285
aaindex1_CHOP780216,0.8484375
aaindex1_CIDH920101,0.3692857142857143
aaindex1_CIDH920102,0.4920089285714286
aaindex1_CIDH920103,0.4296428571428571
aaindex1_CIDH920104,0.3648214285714286
aaindex1_CIDH920105,0.40535714285714286
aaindex1_COHE430101,0.7666517857142858
aaindex1_CRAJ730101,1.01625
aaindex1_CRAJ730102,1.1600446428571427
aaindex1_CRAJ730103,0.9398214285714285
aaindex1_DAWD720101,5.089285714285714
aaindex1_DAYM780101,5.499553571428572
aaindex1_DAYM780201,74.38839285714286
aaindex1_DESM900101,1.0985267857142857
aaindex1_DESM900102,1.0648660714285714
aaindex1_EISD840101,0.05803571428571429
aaindex1_EISD860101,0.9446875
aaindex1_EISD860102,1.5727678571428572
aaindex1_EISD860103,0.1422767857142857
aaindex1_FASG760101,132.9147767857143
aaindex1_FASG760102,277.70089285714283
aaindex1_FASG760103,-8.344285714285714
aaindex1_FASG760104,9.422901785714286
aaindex1_FASG760105,2.2071875
aaindex1_FAUJ830101,0.7282142857142857
aaindex1_FAUJ880101,2.5256250000000002
aaindex1_FAUJ880102,0.6944642857142858
aaindex1_FAUJ880103,3.6817410714285717
aaindex1_FAUJ880104,4.759910714285715
aaindex1_FAUJ880105,1.5856249999999998
aaindex1_FAUJ880106,4.060446428571429
aaindex1_FAUJ880107,12.225892857142856
aaindex1_FAUJ880108,0.02669642857142857
aaindex1_FAUJ880109,0.6339285714285714
aaindex1_FAUJ880110,0.9107142857142857
aaindex1_FAUJ880111,0.10714285714285714
aaindex1_FAUJ880112,0.044642857142857144
aaindex1_FAUJ880113,4.277991071428572
aaindex1_FINA770101,0.9914285714285713
aaindex1_FINA910101,1.090625
aaindex1_FINA910102,1.3968749999999999
aaindex1_FINA910103,1.0495535714285715
aaindex1_FINA910104,1.0392857142857141
aaindex1_GARJ730101,0.7582142857142856
aaindex1_GEIM800101,1.028125
aaindex1_GEIM800102,1.0607142857142857
aaindex1_GEIM800103,1.0015625
aaindex1_GEIM800104,1.0101785714285714
aaindex1_GEIM800105,1.0853125000000001
aaindex1_GEIM800106,1.0870982142857142
aaindex1_GEIM800107,1.0901339285714287
aaindex1_GEIM800108,0.9084375
aaindex1_GEIM800109,1.0379464285714286
aaindex1_GEIM800110,0.8562500000000001
aaindex1_GEIM800111,0.8959374999999999
aaindex1_GOLD730101,1.5395535714285715
aaindex1_GOLD730102,146.05178571428573
aaindex1_GRAR740101,0.39611607142857147
aaindex1_GRAR740102,7.533928571428573
aaindex1_GRAR740103,87.24330357142857
aaindex1_GUYH850101,-0.36428571428571427
aaindex1_HOPA770101,1.7183035714285713
aaindex1_HOPT810101,-0.6616071428571428
aaindex1_HUTJ700101,42.88772321428571
aaindex1_HUTJ700102,46.46040178571429
aaindex1_HUTJ700103,215.18709821428573
aaindex1_ISOY800101,1.0297321428571427
aaindex1_ISOY800102,1.0756696428571428
aaindex1_ISOY800103,0.8658928571428571
aaindex1_ISOY800104,0.8871875000000001
aaindex1_ISOY800105,0.8528125
aaindex1_ISOY800106,0.9882142857142858
aaindex1_ISOY800107,0.8407142857142856
aaindex1_ISOY800108,0.8639732142857142
aaindex1_JANJ780101,41.19598214285715
aaindex1_JANJ780102,43.357142857142854
aaindex1_JANJ780103,28.3125
aaindex1_JANJ790101,1.5955357142857143
aaindex1_JANJ790102,0.04330357142857142
aaindex1_JOND750101,1.6145535714285713
aaindex1_JOND750102,2.165848214285714
aaindex1_JOND920101,0.057017857142857155
aaindex1_JOND920102,80.76785714285714
aaindex1_JUKT750101,3.4464285714285716
aaindex1_JUNJ780101,450.88392857142856
aaindex1_KANM800101,1.01375
aaindex1_KANM800102,1.1074553571428571
aaindex1_KANM800103,1.0773660714285715
aaindex1_KANM800104,1.1676339285714283
aaindex1_KARP850101,1.025642857142857
aaindex1_KARP850102,0.9736964285714286
aaindex1_KARP850103,0.9069642857142857
aaindex1_KHAG800101,31.915178571428573
aaindex1_KLEP840101,0.03571428571428571
aaindex1_KRIW710101,4.439285714285715
aaindex1_KRIW790101,4.433303571428572
aaindex1_KRIW790102,0.23986607142857144
aaindex1_KRIW790103,75.20714285714287
aaindex1_KYTJ820101,0.6982142857142856
aaindex1_LAWE840101,0.38062500000000005
aaindex1_LEVM760101,-0.7276785714285714
aaindex1_LEVM760102,2.0134374999999998
aaindex1_LEVM760103,111.45000000000002
aaindex1_LEVM760104,219.42366071428572
aaindex1_LEVM760105,1.5159374999999997
aaindex1_LEVM760106,6.147767857142857
aaindex1_LEVM760107,0.17450892857142855
aaindex1_LEVM780101,1.0133482142857144
aaindex1_LEVM780102,1.0915625
aaindex1_LEVM780103,0.8669642857142856
aaindex1_LEVM780104,1.0061607142857143
aaindex1_LEVM780105,1.0881696428571428
aaindex1_LEVM780106,0.8735714285714286
aaindex1_LEWP710101,0.3058928571428572
aaindex1_LIFS790101,1.1670982142857143
aaindex1_LIFS790102,1.247544642857143
aaindex1_LIFS790103,1.140982142857143
aaindex1_MANP780101,13.367767857142857
aaindex1_MAXF760101,1.0266517857142856
aaindex1_MAXF760102,1.0615625000000002
aaindex1_MAXF760103,0.9713392857142856
aaindex1_MAXF760104,0.7239285714285714
aaindex1_MAXF760105,0.7725892857142858
aaindex1_MAXF760106,0.9358482142857143
aaindex1_MCMT640101,17.300625
aaindex1_MEEJ800101,4.537053571428572
aaindex1_MEEJ800102,4.48125
aaindex1_MEEJ810101,4.345535714285715
aaindex1_MEEJ810102,3.7013392857142864
aaindex1_MEIH800101,0.9057142857142857
aaindex1_MEIH800102,0.9263392857142857
aaindex1_MEIH800103,90.22767857142857
aaindex1_MIYS850101,2.929910714285714
aaindex1_NAGK730101,1.0079017857142858
aaindex1_NAGK730102,1.1180357142857142
aaindex1_NAGK730103,0.9333035714285715
aaindex1_NAKH900101,5.718571428571429
aaindex1_NAKH900102,2.6458035714285715
aaindex1_NAKH900103,6.682053571428571
aaindex1_NAKH900104,0.4305803571428572
aaindex1_NAKH900105,6.731964285714286
aaindex1_NAKH900106,0.44575892857142857
aaindex1_NAKH900107,6.564955357142857
aaindex1_NAKH900108,0.39504464285714275
aaindex1_NAKH900109,6.163794642857143
aaindex1_NAKH900110,0.19633928571428574
aaindex1_NAKH900111,7.370669642857143
aaindex1_NAKH900112,7.662366071428571
aaindex1_NAKH900113,1.2028125
aaindex1_NAKH920101,5.374330357142857
aaindex1_NAKH920102,5.128839285714285
aaindex1_NAKH920103,5.488303571428572
aaindex1_NAKH920104,5.6009375
aaindex1_NAKH920105,8.180446428571429
aaindex1_NAKH920106,5.417008928571428
aaindex1_NAKH920107,5.494642857142858
aaindex1_NAKH920108,7.663749999999999
aaindex1_NISK800101,0.26450892857142855
aaindex1_NISK860101,1.4545535714285711
aaindex1_NOZY710101,1.0647321428571428
aaindex1_OOBM770101,-1.8031919642857144
aaindex1_OOBM770102,-1.2149598214285715
aaindex1_OOBM770103,-0.5880848214285715
aaindex1_OOBM770104,-14.549857142857144
aaindex1_OOBM770105,-9.675053571428569
aaindex1_OOBM850101,2.0143750000000002
aaindex1_OOBM850102,0.9756696428571429
aaindex1_OOBM850103,0.16910714285714284
aaindex1_OOBM850104,-3.249821428571429
aaindex1_OOBM850105,4.699330357142857
aaindex1_PALJ810101,1.0004017857142855
aaindex1_PALJ810102,1.0117857142857143
aaindex1_PALJ810103,1.087767857142857
aaindex1_PALJ810104,1.137142857142857
aaindex1_PALJ810105,0.8979464285714285
aaindex1_PALJ810106,0.9037946428571431
aaindex1_PALJ810107,0.9971875
aaindex1_PALJ810108,0.9957589285714287
aaindex1_PALJ810109,0.9962053571428572
aaindex1_PALJ810110,1.0974553571428571
aaindex1_PALJ810111,1.1128125
aaindex1_PALJ810112,1.0941964285714287
aaindex1_PALJ810113,0.9029910714285714
aaindex1_PALJ810114,0.8211160714285715
aaindex1_PALJ810115,0.8811607142857143
aaindex1_PALJ810116,0.9404464285714285
aaindex1_PARJ860101,-1.0232142857142856
aaindex1_PLIV810101,-2.4479017857142855
aaindex1_PONP800101,12.925803571428572
aaindex1_PONP800102,8.253660714285713
aaindex1_PONP800103,2.7647767857142855
aaindex1_PONP800104,13.061205357142857
aaindex1_PONP800105,14.541160714285713
aaindex1_PONP800106,12.047321428571427
aaindex1_PONP800107,4.542142857142857
aaindex1_PONP800108,6.41200892857143
aaindex1_PRAM820101,0.2869330357142857
aaindex1_PRAM820102,0.11363392857142858
