feature,value
length,[1982.]
aac_A,0.03733602421796166
aac_C,0.008072653884964682
aac_D,0.05751765893037336
aac_E,0.04894046417759838
aac_F,0.03834510595358224
aac_G,0.06357214934409687
aac_H,0.020181634712411706
aac_I,0.03834510595358224
aac_K,0.08829465186680122
aac_L,0.06760847628657922
aac_M,0.008072653884964682
aac_N,0.06962663975782038
aac_P,0.04389505549949546
aac_Q,0.04238143289606458
aac_R,0.03128153380423814
aac_S,0.11402623612512613
aac_T,0.08274470232088799
aac_V,0.06912209889001009
aac_W,0.01917255297679112
aac_Y,0.05146316851664985
aaindex1_ANDN920101,4.3838143289606455
aaindex1_ARGP820101,0.8319021190716449
aaindex1_ARGP820102,0.8567053481331989
aaindex1_ARGP820103,0.8998688193743694
aaindex1_BEGF750101,0.5444248234106962
aaindex1_BEGF750102,0.7162008072653886
aaindex1_BEGF750103,0.7296165489404641
aaindex1_BHAR880101,0.4496135216952573
aaindex1_BIGC670101,82.32588294651867
aaindex1_BIOV880101,-4.5761856710393545
aaindex1_BIOV880102,-20.683148335015137
aaindex1_BROC820101,1.7837537840565083
aaindex1_BROC820102,1.8093340060544907
aaindex1_BULH740101,-0.8083602421796164
aaindex1_BULH740102,0.6868546922300707
aaindex1_BUNA790101,8.001912209889001
aaindex1_BUNA790102,4.427847628657922
aaindex1_BUNA790103,6.347981836528759
aaindex1_BURA740101,0.30912563067608484
aaindex1_BURA740102,0.33800201816347125
aaindex1_CHAM810101,0.6366801210898082
aaindex1_CHAM820101,0.15344248234106966
aaindex1_CHAM820102,0.4949429868819375
aaindex1_CHAM830101,1.0478355196770939
aaindex1_CHAM830102,0.10532189707366298
aaindex1_CHAM830103,1.0454086781029264
aaindex1_CHAM830104,0.6488395560040363
aaindex1_CHAM830105,0.3577194752774975
aaindex1_CHAM830106,2.115035317860747
aaindex1_CHAM830107,0.239656912209889
aaindex1_CHAM830108,0.3768920282542886
aaindex1_CHOC750101,143.30948536831485
aaindex1_CHOC760101,161.7305751765893
aaindex1_CHOC760102,46.92835519677094
aaindex1_CHOC760103,0.2539303733602422
aaindex1_CHOC760104,0.0839808274470232
aaindex1_CHOP780101,1.0484409687184664
aaindex1_CHOP780201,0.963087790110999
aaindex1_CHOP780202,0.9962058526740666
aaindex1_CHOP780203,1.072204843592331
aaindex1_CHOP780204,0.9936226034308779
aaindex1_CHOP780205,0.9774167507568113
aaindex1_CHOP780206,1.0430070635721493
aaindex1_CHOP780207,1.0282240161453078
aaindex1_CHOP780208,0.9908072653884966
aaindex1_CHOP780209,1.003188698284561
aaindex1_CHOP780210,1.0604288597376388
aaindex1_CHOP780211,1.0394197780020182
aaindex1_CHOP780212,0.08918314833501513
aaindex1_CHOP780213,0.09242179616548941
aaindex1_CHOP780214,0.09028304742684158
aaindex1_CHOP780215,0.08800201816347125
aaindex1_CHOP780216,1.0608879919273462
aaindex1_CIDH920101,-0.07469223007063573
aaindex1_CIDH920102,0.02499495459132191
aaindex1_CIDH920103,-0.10206861755802221
aaindex1_CIDH920104,-0.14412209889001007
aaindex1_CIDH920105,-0.1077648839556004
aaindex1_COHE430101,0.7290413723511605
aaindex1_CRAJ730101,0.9786881937436933
aaindex1_CRAJ730102,0.9891120080726539
aaindex1_CRAJ730103,1.042063572149344
aaindex1_DAWD720101,4.831735620585268
aaindex1_DAYM780101,5.741473259334005
aaindex1_DAYM780201,80.13420787083754
aaindex1_DESM900101,0.8731634712411706
aaindex1_DESM900102,0.8667154389505549
aaindex1_EISD840101,-0.1988345105953582
aaindex1_EISD860101,0.4092583249243188
aaindex1_EISD860102,1.8074772956609486
aaindex1_EISD860103,-0.22387487386478305
aaindex1_FASG760101,130.4823309788093
aaindex1_FASG760102,262.6518668012109
aaindex1_FASG760103,-7.80726034308779
aaindex1_FASG760104,9.384394550958627
aaindex1_FASG760105,2.1598637739656907
aaindex1_FAUJ830101,0.26886478304742684
aaindex1_FAUJ880101,2.1596821392532797
aaindex1_FAUJ880102,0.6295913218970738
aaindex1_FAUJ880103,3.3792684157416755
aaindex1_FAUJ880104,4.773087790110999
aaindex1_FAUJ880105,1.545156407669021
