# SignalP-5.0	Organism: euk	Timestamp: 20250612140758
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_43|Q2G0N9|Large|BA000018.3|tpos:178842-179007	OTHER	0.000424	0.999576	
antigen_85|A0A2S1FUJ3|Superantigen-like|BA000018.3|tpos:637407-637596	OTHER	0.001171	0.998829	
antigen_9|Q2FVL8|Assimilatory|BA000018.3|tpos:332120-332295	OTHER	0.002390	0.997610	
antigen_19|Q2FWW3|Aminotransferase|BA000018.3|tpos:618899-619326	OTHER	0.001303	0.998697	
antigen_0|P14738|Fibronectin-binding|BA000018.3|tpos:187320-187846	OTHER	0.484768	0.515232	
antigen_2|Q2FUY2|Clumping|BA000018.3|tpos:189488-189749	OTHER	0.000937	0.999063	
antigen_5|Q2FVH8|Membrane|BA000018.3|tpos:831524-831685	OTHER	0.405966	0.594034	
antigen_57|Q2G2B2|Surface|BA000018.3|tpos:189871-190037	OTHER	0.003282	0.996718	
antigen_25|Q2FXJ6|Serine|BA000018.3|tpos:308669-309028	SP(Sec/SPI)	0.531572	0.468428	CS pos: 16-17. LNA-IF. Pr: 0.2546
antigen_92|O54462|Superantigen-like|BA000018.3|tpos:637363-637596	SP(Sec/SPI)	0.960039	0.039961	CS pos: 21-22. TIA-TD. Pr: 0.5399
antigen_13|Q2FWC4|Peptidase|BA000018.3|tpos:34655-35026	OTHER	0.000553	0.999447	
antigen_26|Q2FXN2|Amino|BA000018.3|tpos:831487-831936	OTHER	0.055120	0.944880	
antigen_20|Q2FWW7|ABC|BA000018.3|tpos:406944-407202	OTHER	0.000359	0.999641	
antigen_37|Q2G015|Clumping|BA000018.3|tpos:189488-189749	OTHER	0.000937	0.999063	
antigen_16|Q2FWP0|Uncharacterized|BA000018.3|tpos:767969-768275	SP(Sec/SPI)	0.865650	0.134350	CS pos: 17-18. ANA-EG. Pr: 0.5601
antigen_10|Q2FVV4|CPBP|BA000018.3|tpos:641647-641747	OTHER	0.041303	0.958697	
antigen_42|Q2G0B3|ABC|BA000018.3|tpos:226778-227319	OTHER	0.005142	0.994858	
antigen_81|A0A0H3KAV3|Staphylococcal|BA000018.3|tpos:637485-637575	OTHER	0.001259	0.998741	
antigen_86|A0A2S1FUJ1|Superantigen-like|BA000018.3|tpos:637520-637595	OTHER	0.000913	0.999087	
antigen_24|Q2FXB0|Leucotoxin|BA000018.3|tpos:767181-767479	OTHER	0.315239	0.684761	
antigen_7|Q2FVK2|Gamma-hemolysin|BA000018.3|tpos:767176-767479	SP(Sec/SPI)	0.804704	0.195296	CS pos: 22-23. ANP-FI. Pr: 0.3152
antigen_33|Q2FZB1|Staphylococcal/Streptococcal|BA000018.3|tpos:637365-637575	SP(Sec/SPI)	0.984225	0.015775	CS pos: 19-20. TIA-TD. Pr: 0.5783
antigen_29|Q2FYP2|ABC|BA000018.3|tpos:431190-431722	OTHER	0.001276	0.998724	
antigen_69|Q2UXD0|Clumping|BA000018.3|tpos:190104-190457	OTHER	0.001297	0.998703	
antigen_70|A0AAE2ZXQ7|Collagen|BA000018.3|tpos:190137-190786	OTHER	0.000656	0.999344	
antigen_38|Q2G034|DUF4887|BA000018.3|tpos:256836-257044	OTHER	0.001087	0.998913	
antigen_14|Q2FWD6|Putative|BA000018.3|tpos:57940-58418	OTHER	0.000738	0.999262	
antigen_73|G0Z025|Enterotoxin-like|BA000018.3|tpos:128878-129080	OTHER	0.048857	0.951143	
antigen_8|Q2FVK3|Gamma-hemolysin|BA000018.3|tpos:767176-767484	SP(Sec/SPI)	0.804704	0.195296	CS pos: 22-23. ANP-FI. Pr: 0.3152
antigen_4|Q2FV72|Ferrous|BA000018.3|tpos:127337-127587	OTHER	0.007766	0.992234	
antigen_65|Q2G2Y0|Staphylococcal|BA000018.3|tpos:128994-129070	OTHER	0.000747	0.999253	
antigen_66|A0A1S6DAJ0|5'-nucleotidase|BA000018.3|tpos:9748-10519	SP(Sec/SPI)	0.983615	0.016385	CS pos: 27-28. SNA-AE. Pr: 0.8818
antigen_36|Q2G010|Thermonuclease|BA000018.3|tpos:264643-264870	OTHER	0.022195	0.977805	
antigen_79|Q2FJ77|Serine-aspartate|BA000018.3|tpos:189868-191008	OTHER	0.003805	0.996195	
antigen_78|Q6GBS5|Serine-aspartate|BA000018.3|tpos:188365-189749	OTHER	0.003573	0.996427	
antigen_40|Q2G091|ABC|BA000018.3|tpos:431192-431693	OTHER	0.000709	0.999291	
antigen_46|Q2G155|Lipase|BA000018.3|tpos:113567-114257	OTHER	0.271735	0.728265	
antigen_74|A0A0H2XIH9|Fibrinogen-binding|BA000018.3|tpos:350865-351029	SP(Sec/SPI)	0.948949	0.051051	CS pos: 24-25. TIA-ST. Pr: 0.3171
antigen_82|A0A0H3KEE1|Staphylococcal|BA000018.3|tpos:128997-129059	OTHER	0.000864	0.999136	
antigen_21|Q2FX09|Response|BA000018.3|tpos:407777-407962	OTHER	0.000693	0.999307	
antigen_83|Q2G1S6|Staphylococcal|BA000018.3|tpos:637523-637595	OTHER	0.001864	0.998136	
antigen_93|E2FYX5|von|BA000018.3|tpos:263373-263872	SP(Sec/SPI)	0.967253	0.032747	CS pos: 26-27. ASA-VV. Pr: 0.2868
antigen_32|Q2FZ93|Phospho-N-acetylmuramoyl-pentapeptide-transferase|BA000018.3|tpos:247867-248117	OTHER	0.347364	0.652636	
antigen_63|Q2G2Q0|DNA|BA000018.3|tpos:418580-419328	OTHER	0.000674	0.999326	
antigen_55|Q2G1X0|Alpha-hemolysin|BA000018.3|tpos:768023-768268	OTHER	0.001445	0.998555	
antigen_87|A0A0H3K7M3|Superantigen-like|BA000018.3|tpos:637377-637574	OTHER	0.008712	0.991288	
