# SignalP-5.0	Organism: euk	Timestamp: 20250612140758
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_78|Q6GBS5|Serine-aspartate|BX571857.1|tpos:184474-185838	OTHER	0.003573	0.996427	
antigen_69|Q2UXD0|Clumping|BX571857.1|tpos:186193-186546	OTHER	0.000947	0.999053	
antigen_87|A0A0H3K7M3|Superantigen-like|BX571857.1|tpos:134616-134837	SP(Sec/SPI)	0.531425	0.468575	CS pos: 21-22. VNA-KG. Pr: 0.3659
antigen_84|A0A0H3KAV8|Staphylococcal|BX571857.1|tpos:133950-134181	SP(Sec/SPI)	0.989930	0.010070	CS pos: 25-26. TES-QT. Pr: 0.4902
antigen_74|A0A0H2XIH9|Fibrinogen-binding|BX571857.1|tpos:359956-360120	SP(Sec/SPI)	0.948949	0.051051	CS pos: 24-25. TIA-ST. Pr: 0.3171
antigen_20|Q2FWW7|ABC|BX571857.1|tpos:416221-416479	OTHER	0.000359	0.999641	
antigen_83|Q2G1S6|Staphylococcal|BX571857.1|tpos:134607-134838	SP(Sec/SPI)	0.934220	0.065780	CS pos: 30-31. VNA-KG. Pr: 0.2153
antigen_21|Q2FX09|Response|BX571857.1|tpos:417054-417239	OTHER	0.000693	0.999307	
antigen_72|A0AAX2YX78|Extracellular|BX571857.1|tpos:704357-704508	SP(Sec/SPI)	0.997032	0.002968	CS pos: 21-22. VGA-AL. Pr: 0.4837
antigen_92|O54462|Superantigen-like|BX571857.1|tpos:134723-134837	OTHER	0.000326	0.999674	
antigen_73|G0Z025|Enterotoxin-like|BX571857.1|tpos:134764-134846	OTHER	0.000490	0.999510	
antigen_65|Q2G2Y0|Staphylococcal|BX571857.1|tpos:134607-134840	SP(Sec/SPI)	0.934220	0.065780	CS pos: 30-31. VNA-KG. Pr: 0.2153
antigen_66|A0A1S6DAJ0|5'-nucleotidase|BX571857.1|tpos:9706-10477	SP(Sec/SPI)	0.980940	0.019060	CS pos: 27-28. SNA-AE. Pr: 0.8654
antigen_42|Q2G0B3|ABC|BX571857.1|tpos:212253-212737	OTHER	0.077398	0.922602	
antigen_85|A0A2S1FUJ3|Superantigen-like|BX571857.1|tpos:134607-134840	SP(Sec/SPI)	0.934220	0.065780	CS pos: 30-31. VNA-KG. Pr: 0.2153
antigen_86|A0A2S1FUJ1|Superantigen-like|BX571857.1|tpos:133950-134178	SP(Sec/SPI)	0.989930	0.010070	CS pos: 25-26. TES-QT. Pr: 0.4902
antigen_55|Q2G1X0|Alpha-hemolysin|BX571857.1|tpos:764972-765265	OTHER	0.049738	0.950262	
antigen_8|Q2FVK3|Gamma-hemolysin|BX571857.1|tpos:764965-765273	SP(Sec/SPI)	0.804704	0.195296	CS pos: 22-23. ANP-FI. Pr: 0.3152
antigen_2|Q2FUY2|Clumping|BX571857.1|tpos:183419-184362	OTHER	0.101725	0.898275	
antigen_10|Q2FVV4|CPBP|BX571857.1|tpos:780044-780142	OTHER	0.002650	0.997350	
antigen_80|A0A6M8B1R6|Staphylococcal|BX571857.1|tpos:638941-639104	OTHER	0.001753	0.998247	
antigen_81|A0A0H3KAV3|Staphylococcal|BX571857.1|tpos:133950-134178	SP(Sec/SPI)	0.989930	0.010070	CS pos: 25-26. TES-QT. Pr: 0.4902
antigen_82|A0A0H3KEE1|Staphylococcal|BX571857.1|tpos:133971-134178	OTHER	0.001566	0.998434	
antigen_71|Q2FWC7|Type|BX571857.1|tpos:676742-677008	OTHER	0.001368	0.998632	
antigen_57|Q2G2B2|Surface|BX571857.1|tpos:185960-186126	OTHER	0.003282	0.996718	
antigen_17|Q2FWS0|Phi|BX571857.1|tpos:306577-306658	OTHER	0.001855	0.998145	
antigen_9|Q2FVL8|Assimilatory|BX571857.1|tpos:341346-341521	OTHER	0.002390	0.997610	
antigen_33|Q2FZB1|Staphylococcal/Streptococcal|BX571857.1|tpos:134650-134816	OTHER	0.000584	0.999416	
antigen_40|Q2G091|ABC|BX571857.1|tpos:440370-440871	OTHER	0.000709	0.999291	
antigen_29|Q2FYP2|ABC|BX571857.1|tpos:440368-440900	OTHER	0.001276	0.998724	
antigen_24|Q2FXB0|Leucotoxin|BX571857.1|tpos:764970-765268	OTHER	0.315239	0.684761	
antigen_79|Q2FJ77|Serine-aspartate|BX571857.1|tpos:185957-187097	OTHER	0.003805	0.996195	
antigen_41|Q2G0A2|Quinolone|BX571857.1|tpos:222095-222480	OTHER	0.199090	0.800910	
antigen_32|Q2FZ93|Phospho-N-acetylmuramoyl-pentapeptide-transferase|BX571857.1|tpos:367158-367478	OTHER	0.016006	0.983994	
antigen_70|A0AAE2ZXQ7|Collagen|BX571857.1|tpos:186226-186875	OTHER	0.000614	0.999386	
antigen_48|Q2G1E2|Membrane|BX571857.1|tpos:71133-71591	OTHER	0.000262	0.999738	
antigen_16|Q2FWP0|Uncharacterized|BX571857.1|tpos:765020-765266	OTHER	0.000427	0.999573	
antigen_7|Q2FVK2|Gamma-hemolysin|BX571857.1|tpos:765451-765765	SP(Sec/SPI)	0.899273	0.100727	CS pos: 29-30. AKA-AN. Pr: 0.4507
antigen_26|Q2FXN2|Amino|BX571857.1|tpos:771249-771699	OTHER	0.001867	0.998133	
antigen_6|Q2FVI5|Bcr/CflA|BX571857.1|tpos:27692-27853	OTHER	0.381456	0.618544	
antigen_0|P14738|Fibronectin-binding|BX571857.1|tpos:183425-183951	OTHER	0.484768	0.515232	
antigen_36|Q2G010|Thermonuclease|BX571857.1|tpos:262356-262583	OTHER	0.022195	0.977805	
antigen_37|Q2G015|Clumping|BX571857.1|tpos:185597-185838	OTHER	0.000937	0.999063	
antigen_64|Q2G2W1|Quinolone|BX571857.1|tpos:39657-40020	OTHER	0.001119	0.998881	
antigen_52|Q2G1N0|Staphyloferrin|BX571857.1|tpos:222095-222452	OTHER	0.199090	0.800910	
