# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250929151019
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_184|Q83B45|Cell|NZ_CP013667.1|tpos:210934-211022	SP	0.104531	0.895139	0.000330	CS pos: 24-25. AAG-GI. Pr: 0.7012
antigen_191|Q820B4|Apolipoprotein|NZ_CP013667.1|tpos:580875-581359	noTP	0.999187	0.000325	0.000487	
antigen_13|A9KB96|Iron-sulfur|NZ_CP013667.1|tpos:144428-144561	noTP	0.997727	0.000425	0.001848	
antigen_110|B6J5S7|UPF0758|NZ_CP013667.1|tpos:656527-656743	noTP	0.999929	0.000022	0.000049	
antigen_116|B6J3T6|Porphobilinogen|NZ_CP013667.1|tpos:103105-103411	noTP	0.924410	0.003221	0.072369	
antigen_174|A9KGS6|UPF0758|NZ_CP013667.1|tpos:656527-656743	noTP	0.999929	0.000022	0.000049	
antigen_179|A9KBS9|tRNA|NZ_CP013667.1|tpos:360774-360906	noTP	0.999739	0.000136	0.000125	
antigen_72|B6J1S2|Isoleucine--tRNA|NZ_CP013667.1|tpos:307497-308432	noTP	0.999866	0.000046	0.000088	
antigen_33|Q83DD0|Valine--tRNA|NZ_CP013667.1|tpos:307542-308356	noTP	0.999279	0.000224	0.000498	
antigen_165|B6J0K9|Glucose-6-phosphate|NZ_CP013667.1|tpos:457928-458474	noTP	0.999470	0.000162	0.000368	
antigen_9|B6J4L3|Glycerol-3-phosphate|NZ_CP013667.1|tpos:258728-259059	noTP	0.893443	0.082623	0.023935	
antigen_55|A9KBK7|NADH-quinone|NZ_CP013667.1|tpos:284778-285194	noTP	0.999646	0.000160	0.000194	
antigen_83|B6J2S1|L-threonine|NZ_CP013667.1|tpos:508717-508793	noTP	0.969441	0.007487	0.023072	
antigen_58|Q83A83|Cystathionine|NZ_CP013667.1|tpos:88856-89242	noTP	0.999891	0.000045	0.000064	
antigen_91|A9KH31|ATP-dependent|NZ_CP013667.1|tpos:326143-326201	noTP	0.782435	0.064554	0.153011	
antigen_49|B6J4E1|Probable|NZ_CP013667.1|tpos:264175-264334	noTP	0.953833	0.001672	0.044495	
antigen_56|Q83F55|Chaperone|NZ_CP013667.1|tpos:379838-380387	noTP	0.992185	0.000129	0.007686	
antigen_114|B6J9K3|Large|NZ_CP013667.1|tpos:303762-303851	noTP	0.999655	0.000046	0.000299	
antigen_125|A9NAF8|Cell|NZ_CP013667.1|tpos:38887-39144	noTP	0.999268	0.000501	0.000232	
antigen_123|B6J7Q3|GTPase|NZ_CP013667.1|tpos:360617-361059	mTP	0.365912	0.000158	0.633930	CS pos: 28-29. RAA-LV. Pr: 0.2777
antigen_163|Q83AY0|Stringent|NZ_CP013667.1|tpos:447309-447522	noTP	0.804927	0.180055	0.015018	
antigen_25|B6J738|Uracil-DNA|NZ_CP013667.1|tpos:499447-499675	noTP	0.999938	0.000043	0.000019	
antigen_101|A9KH17|Protein|NZ_CP013667.1|tpos:79549-79706	noTP	0.998805	0.001176	0.000019	
antigen_178|B6J6M4|Putative|NZ_CP013667.1|tpos:109219-109359	noTP	0.986883	0.001720	0.011398	
antigen_185|Q83BR8|NADH-quinone|NZ_CP013667.1|tpos:288476-288957	noTP	0.999906	0.000087	0.000007	
antigen_8|Q45968|Transposase|NZ_CP013667.1|tpos:104026-104389	noTP	0.998751	0.000176	0.001072	
antigen_39|B6J836|Thiosulfate|NZ_CP013667.1|tpos:572066-572172	noTP	0.999363	0.000173	0.000465	
antigen_42|Q83C15|Phenylalanine--tRNA|NZ_CP013667.1|tpos:337288-338079	noTP	0.999445	0.000075	0.000480	
antigen_102|Q83D84|ATP-dependent|NZ_CP013667.1|tpos:460872-461458	noTP	0.996717	0.002542	0.000741	
antigen_134|B6IZE4|Ribonuclease|NZ_CP013667.1|tpos:331027-331228	noTP	0.999481	0.000208	0.000310	
antigen_68|Q83CV6|Protoheme|NZ_CP013667.1|tpos:501112-501416	noTP	0.999318	0.000304	0.000378	
antigen_18|B6J5I5|NADPH-dependent|NZ_CP013667.1|tpos:38589-38866	noTP	0.999210	0.000106	0.000684	
antigen_93|B6J8S3|Chromosomal|NZ_CP013667.1|tpos:110136-110586	noTP	0.999878	0.000036	0.000086	
antigen_140|B6J4N9|Phosphatidylglycerol--prolipoprotein|NZ_CP013667.1|tpos:248959-249219	noTP	0.993051	0.002589	0.004361	
antigen_180|Q83F44|Methionine|NZ_CP013667.1|tpos:179305-179581	noTP	0.997992	0.000787	0.001221	
antigen_30|A9KG28|Alanine--tRNA|NZ_CP013667.1|tpos:335803-335951	noTP	0.999251	0.000232	0.000517	
antigen_19|B6J213|Large|NZ_CP013667.1|tpos:656773-656851	noTP	0.994864	0.000003	0.005133	
antigen_21|P45680|Universal|NZ_CP013667.1|tpos:76286-76427	noTP	0.997665	0.000885	0.001449	
antigen_109|B6J316|Phosphatidylserine|NZ_CP013667.1|tpos:161009-161290	noTP	0.910208	0.001935	0.087857	
antigen_132|A9KF44|Aspartate--tRNA(Asp/Asn)|NZ_CP013667.1|tpos:315435-315886	noTP	0.967824	0.000481	0.031695	
antigen_162|A9KG91|Protein|NZ_CP013667.1|tpos:344552-344755	noTP	0.999994	0.000002	0.000005	
antigen_127|Q83DY4|Probable|NZ_CP013667.1|tpos:584036-584250	noTP	0.951756	0.043911	0.004333	
antigen_141|B6J375|4-hydroxybenzoate|NZ_CP013667.1|tpos:501136-501407	noTP	0.782762	0.212724	0.004514	
antigen_153|Q83C88|tRNA|NZ_CP013667.1|tpos:363212-363550	noTP	0.999882	0.000075	0.000043	
antigen_173|Q83AC1|Universal|NZ_CP013667.1|tpos:76285-76428	noTP	0.998175	0.000727	0.001098	
antigen_189|B6J3X3|2-dehydro-3-deoxyphosphooctonate|NZ_CP013667.1|tpos:210173-210451	noTP	0.994466	0.005246	0.000288	
