# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250928201638
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_151|B6J2A7|Glycine--tRNA|CP177352.1|tpos:172907-173225	noTP	0.889781	0.102929	0.007290	
antigen_39|B6J836|Thiosulfate|CP177352.1|tpos:398467-398573	noTP	0.999363	0.000173	0.000465	
antigen_40|B6J7Z1|D-alanine--D-alanine|CP177352.1|tpos:514424-514641	noTP	0.999928	0.000008	0.000064	
antigen_54|Q83AF4|ATP|CP177352.1|tpos:184415-184556	noTP	0.999559	0.000127	0.000314	
antigen_58|Q83A83|Cystathionine|CP177352.1|tpos:206564-206950	noTP	0.999891	0.000045	0.000064	
antigen_68|Q83CV6|Protoheme|CP177352.1|tpos:518783-519087	noTP	0.999055	0.000437	0.000508	
antigen_157|A9KGS5|Deoxyuridine|CP177352.1|tpos:310617-310768	noTP	0.994947	0.001857	0.003196	
antigen_177|B6J8A0|UvrABC|CP177352.1|tpos:373548-374219	noTP	0.999635	0.000018	0.000346	
antigen_56|Q83F55|Chaperone|CP177352.1|tpos:201979-202061	noTP	0.961971	0.001016	0.037013	
antigen_76|B6IZL5|Octanoyltransferase|CP177352.1|tpos:605050-605291	noTP	0.942020	0.001972	0.056008	
antigen_83|B6J2S1|L-threonine|CP177352.1|tpos:259492-259833	noTP	0.952179	0.011601	0.036219	
antigen_35|B6IZJ1|Chaperone|CP177352.1|tpos:558197-558499	noTP	0.999791	0.000024	0.000185	
antigen_74|B6IZI4|NAD|CP177352.1|tpos:616365-616663	noTP	0.961538	0.002353	0.036108	
antigen_75|B6J2Q1|UDP-N-acetylenolpyruvoylglucosamine|CP177352.1|tpos:265761-266076	noTP	0.999086	0.000321	0.000593	
antigen_90|Q83BB6|RNA|CP177352.1|tpos:172218-172449	noTP	0.736542	0.000432	0.263026	
antigen_8|Q45968|Transposase|CP177352.1|tpos:114515-114878	noTP	0.998791	0.000180	0.001029	
antigen_21|P45680|Universal|CP177352.1|tpos:194373-194514	noTP	0.997665	0.000885	0.001449	
antigen_163|Q83AY0|Stringent|CP177352.1|tpos:464032-464245	noTP	0.804678	0.181230	0.014092	
antigen_28|Q83D09|UPF0422|CP177352.1|tpos:501147-501611	SP	0.021259	0.972319	0.006422	CS pos: 19-20. ALS-TT. Pr: 0.5428
antigen_32|B6J503|Probable|CP177352.1|tpos:72749-72992	noTP	0.999187	0.000133	0.000680	
antigen_114|B6J9K3|Large|CP177352.1|tpos:338007-338096	noTP	0.999655	0.000046	0.000299	
antigen_141|B6J375|4-hydroxybenzoate|CP177352.1|tpos:242437-242723	noTP	0.998576	0.000743	0.000681	
antigen_128|A9NBB4|UPF0391|CP177352.1|tpos:178650-178707	noTP	0.579437	0.411256	0.009307	
antigen_132|A9KF44|Aspartate--tRNA(Asp/Asn)|CP177352.1|tpos:72154-72743	noTP	0.999889	0.000028	0.000083	
antigen_193|A9KH12|Acylphosphatase|CP177352.1|tpos:196753-196847	noTP	0.999822	0.000063	0.000115	
antigen_14|B6IZ08|UDP-2,3-diacylglucosamine|CP177352.1|tpos:48971-49213	noTP	0.998689	0.000045	0.001266	
antigen_65|Q83E10|Cytidylate|CP177352.1|tpos:377428-377664	noTP	0.999925	0.000009	0.000066	
antigen_91|A9KH31|ATP-dependent|CP177352.1|tpos:201969-202415	noTP	0.999938	0.000009	0.000053	
antigen_173|Q83AC1|Universal|CP177352.1|tpos:194372-194515	noTP	0.998175	0.000727	0.001098	
antigen_178|B6J6M4|Putative|CP177352.1|tpos:225913-226053	noTP	0.986883	0.001720	0.011398	
antigen_195|B6J256|Large|CP177352.1|tpos:299059-299195	noTP	0.992584	0.000011	0.007404	
antigen_120|B6J8K9|UDP-3-O-acylglucosamine|CP177352.1|tpos:467283-467394	noTP	0.993153	0.006648	0.000199	
antigen_146|A9KFQ0|Translation|CP177352.1|tpos:581296-581378	noTP	0.999526	0.000118	0.000355	
antigen_102|Q83D84|ATP-dependent|CP177352.1|tpos:477568-478156	noTP	0.996952	0.002313	0.000734	
antigen_20|Q83F34|Cell|CP177352.1|tpos:260601-260715	noTP	0.960161	0.021362	0.018477	
antigen_27|A9KD10|Large|CP177352.1|tpos:301096-301135	noTP	0.982190	0.000024	0.017786	
antigen_124|B6J646|Bis(5'-nucleosyl)-tetraphosphatase,|CP177352.1|tpos:363814-363977	noTP	0.998439	0.000528	0.001033	
antigen_26|A9KBT2|Putative|CP177352.1|tpos:174706-174793	noTP	0.431443	0.420130	0.148427	
antigen_33|Q83DD0|Valine--tRNA|CP177352.1|tpos:341788-342602	noTP	0.999279	0.000224	0.000498	
antigen_64|B6J6K1|3-dehydroquinate|CP177352.1|tpos:220768-221000	noTP	0.997021	0.000987	0.001992	
antigen_145|A9KD17|Small|CP177352.1|tpos:299858-299987	noTP	0.991163	0.001085	0.007752	
antigen_93|B6J8S3|Chromosomal|CP177352.1|tpos:226406-226856	noTP	0.999878	0.000036	0.000086	
antigen_129|B6J2U5|Phosphoheptose|CP177352.1|tpos:124195-124393	noTP	0.999881	0.000022	0.000097	
antigen_1|A9NBB7|Non-homologous|CP177352.1|tpos:178975-179248	noTP	0.744022	0.014370	0.241608	
antigen_95|B6J3H2|Glutamate-1-semialdehyde|CP177352.1|tpos:522401-522711	noTP	0.998792	0.000149	0.001060	
antigen_111|B6J0U7|UDP-N-acetylglucosamine|CP177352.1|tpos:439505-439938	noTP	0.983820	0.012802	0.003378	
antigen_123|B6J7Q3|GTPase|CP177352.1|tpos:485018-485284	noTP	0.999570	0.000312	0.000118	
antigen_148|B6J1K0|3-deoxy-manno-octulosonate|CP177352.1|tpos:360889-361137	noTP	0.997397	0.000251	0.002353	
antigen_180|Q83F44|Methionine|CP177352.1|tpos:171230-171450	noTP	0.933322	0.000060	0.066618	
antigen_136|Q83E64|Malonyl-[acyl-carrier|CP177352.1|tpos:357960-358241	noTP	0.999390	0.000190	0.000420	
antigen_182|A9KF43|Probable|CP177352.1|tpos:72749-72992	noTP	0.999187	0.000133	0.000680	
antigen_172|A9N9A0|Probable|CP177352.1|tpos:72749-72992	noTP	0.999187	0.000133	0.000680	
antigen_50|B6J6H0|S-adenosylmethionine|CP177352.1|tpos:207854-208246	noTP	0.999955	0.000037	0.000009	
antigen_72|B6J1S2|Isoleucine--tRNA|CP177352.1|tpos:341743-342678	noTP	0.999866	0.000046	0.000088	
antigen_44|A9KH30|ATP-dependent|CP177352.1|tpos:201762-201942	noTP	0.967111	0.000781	0.032108	
antigen_150|B6J202|DNA-directed|CP177352.1|tpos:313211-313307	noTP	0.999889	0.000071	0.000040	
