# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251022033925
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_71|B6J247|Large|WP_005771517.1|tpos:1-117	noTP	0.998880	0.000031	0.001089	
antigen_72|B6IZ55|NADH-quinone|WP_005769056.1|tpos:1-101	noTP	0.946546	0.053348	0.000106	
antigen_73|Q83AH2|Probable|WP_011996460.1|tpos:1-290	noTP	0.999410	0.000083	0.000507	
antigen_74|Q45885|Co-chaperone|WP_010958507.1|tpos:2-271	noTP	0.799883	0.177263	0.022854	
antigen_75|B6J1I7|Phosphate|WP_010957612.1|tpos:1-343	noTP	0.998045	0.000172	0.001783	
antigen_99|B6J2D7|ATP|WP_010958555.1|tpos:1-185	noTP	0.836105	0.000673	0.163222	
antigen_100|B6IZI4|NAD|WP_012220591.1|tpos:1-299	noTP	0.964594	0.002368	0.033038	
antigen_101|Q83AL3|3-demethoxyubiquinol|WP_010958504.1|tpos:1-215	noTP	0.999800	0.000071	0.000129	
antigen_102|A9NA23|Nucleotide-binding|WP_005772268.1|tpos:1-160	noTP	0.999943	0.000018	0.000039	
antigen_144|Q83DD0|Valine--tRNA|WP_012220468.1|tpos:1-920	noTP	0.999855	0.000008	0.000136	
antigen_30|Q83C11|Translation|WP_061299200.1|tpos:1-185	noTP	0.999831	0.000007	0.000162	
antigen_23|Q83E11|3-phosphoshikimate|WP_012220247.1|tpos:1-438	noTP	0.999809	0.000179	0.000013	
antigen_24|B6IZF9|Large|WP_005770935.1|tpos:1-119	noTP	0.978105	0.000026	0.021869	
antigen_25|A9KFL6|Small|WP_005768821.1|tpos:1-73	noTP	0.988752	0.000130	0.011118	
antigen_26|B6J134|6,7-dimethyl-8-ribityllumazine|WP_010957715.1|tpos:1-151	noTP	0.990671	0.005642	0.003688	
antigen_103|A9NAA4|UPF0102|WP_011996497.1|tpos:1-120	noTP	0.853789	0.000322	0.145888	
antigen_104|Q83A18|UPF0301|WP_005773009.1|tpos:1-181	noTP	0.976954	0.009188	0.013858	
antigen_105|B6J7X7|Phenylalanine--tRNA|WP_010958149.1|tpos:1-328	noTP	0.997988	0.000164	0.001847	
antigen_106|B6IZT4|Serine--tRNA|WP_010958060.1|tpos:1-423	noTP	0.999089	0.000043	0.000868	
antigen_107|B6J5E7|Large|WP_005771518.1|tpos:1-178	noTP	0.987736	0.000070	0.012194	
antigen_108|B6J6S6|Small|WP_005768842.1|tpos:1-89	noTP	0.999765	0.000054	0.000181	
antigen_109|Q83AU6|Phosphoglycerate|WP_080513001.1|tpos:14-404	noTP	0.999696	0.000026	0.000278	
antigen_68|A9KDE7|UPF0301|WP_005773009.1|tpos:1-181	noTP	0.976954	0.009188	0.013858	
antigen_69|B6J5W6|Thiazole|WP_010957509.1|tpos:1-259	mTP	0.362334	0.012849	0.624816	CS pos: 26-27. QLM-SD. Pr: 0.5282
antigen_70|B6J2E2|Bifunctional|WP_010958558.1|tpos:1-455	noTP	0.486958	0.052929	0.460113	
antigen_60|B6J2H8|Glycine|WP_005770508.1|tpos:1-130	noTP	0.999937	0.000053	0.000010	
antigen_61|A9KD36|Small|WP_012220135.1|tpos:1-124	noTP	0.994896	0.000127	0.004977	
antigen_62|B6J5R6|Ferrochelatase|WP_012220074.1|tpos:1-341	noTP	0.990716	0.006958	0.002326	
antigen_190|A9KD37|DNA-directed|WP_010957448.1|tpos:1-1414	noTP	0.999665	0.000029	0.000306	
antigen_9|A9KBR3|Small|WP_012220631.1|tpos:1-313	noTP	0.994898	0.000398	0.004703	
antigen_118|B6J1I8|Large|WP_005771287.1|tpos:1-64	noTP	0.997249	0.000110	0.002641	
antigen_119|B6IYU2|Holliday|WP_005772105.1|tpos:1-351	noTP	0.999310	0.000074	0.000617	
antigen_120|A9KG91|Protein|WP_010958132.1|tpos:5-208	noTP	0.999994	0.000002	0.000005	
antigen_121|Q83B44|Enolase|WP_005770583.1|tpos:1-428	noTP	0.999391	0.000518	0.000092	
antigen_15|P19685|Superoxide|WP_005770533.1|tpos:1-193	noTP	0.999745	0.000138	0.000117	
antigen_16|B6J5L9|Nucleotide-binding|WP_005772268.1|tpos:1-160	noTP	0.999943	0.000018	0.000039	
antigen_17|B6J4L3|Glycerol-3-phosphate|WP_012220691.1|tpos:1-332	noTP	0.893443	0.082623	0.023935	
antigen_63|Q83BS1|Translation|WP_012220657.1|tpos:1-803	noTP	0.999967	0.000002	0.000031	
antigen_64|B6J0G0|Large|WP_005768737.1|tpos:1-79	noTP	0.999832	0.000024	0.000143	
antigen_65|Q83EP4|Single-stranded|WP_012220145.1|tpos:1-158	noTP	0.999148	0.000257	0.000595	
antigen_154|A9KF98|Elongation|WP_010958269.1|tpos:13-614	noTP	0.991695	0.000561	0.007744	
antigen_155|A9NAF8|Cell|WP_010957406.1|tpos:13-270	noTP	0.999275	0.000442	0.000283	
antigen_27|Q83AC1|Universal|WP_010958580.1|tpos:1-144	noTP	0.998175	0.000727	0.001098	
antigen_28|Q83DY4|Probable|WP_010957658.1|tpos:8-222	noTP	0.940766	0.054393	0.004841	
antigen_29|B6J5E4|Large|WP_012220137.1|tpos:1-182	noTP	0.999404	0.000045	0.000551	
antigen_0|B6J655|Methionyl-tRNA|WP_010958586.1|tpos:1-314	noTP	0.768331	0.002374	0.229295	
antigen_53|B6J031|tRNA-cytidine(32)|WP_256389890.1|tpos:13-268	noTP	0.999962	0.000025	0.000013	
antigen_54|Q83C16|Integration|WP_005770927.1|tpos:1-103	noTP	0.999654	0.000178	0.000168	
antigen_55|P45680|Universal|WP_010958534.1|tpos:1-146	noTP	0.999621	0.000332	0.000047	
antigen_56|Q83C93|Oligoribonuclease|WP_005770781.1|tpos:1-183	noTP	0.999973	0.000018	0.000009	
antigen_130|A9KBS8|tRNA|WP_010958541.1|tpos:1-627	noTP	0.999538	0.000062	0.000401	
antigen_21|Q83F59|Tol-Pal|WP_010957371.1|tpos:4-440	SP	0.006067	0.993893	0.000040	CS pos: 23-24. SYG-AL. Pr: 0.9543
antigen_22|B6J6A9|Ribosome|WP_010958225.1|tpos:1-153	noTP	0.958429	0.001596	0.039975	
antigen_34|Q83D67|Chorismate|WP_005772323.1|tpos:1-352	noTP	0.998091	0.000347	0.001562	
antigen_35|A9NBB4|UPF0391|WP_005770008.1|tpos:1-58	noTP	0.579437	0.411256	0.009307	
antigen_36|A9N9A0|Probable|WP_005772098.1|tpos:1-244	noTP	0.999187	0.000133	0.000680	
antigen_37|A9KBK6|NADH-quinone|WP_012220664.1|tpos:1-227	noTP	0.999981	0.000012	0.000007	
antigen_6|B6J7V9|Protein|WP_012220595.1|tpos:1-101	noTP	0.984527	0.007729	0.007743	
antigen_7|P51053|Succinate|WP_012220640.1|tpos:9-243	noTP	0.999926	0.000032	0.000042	
antigen_8|B6J957|ATP|WP_012220870.1|tpos:1-264	noTP	0.997621	0.000148	0.002231	
antigen_162|Q83BF8|RNA|WP_012220705.1|tpos:1-169	noTP	0.990219	0.000467	0.009314	
antigen_156|A9KG28|Alanine--tRNA|WP_012220353.1|tpos:1-865	noTP	0.999799	0.000105	0.000097	
antigen_178|B6J1E0|Phosphoserine|WP_012220246.1|tpos:1-360	noTP	0.998196	0.000669	0.001135	
antigen_179|B6J0K9|Glucose-6-phosphate|WP_010957846.1|tpos:1-547	noTP	0.999470	0.000162	0.000368	
antigen_151|A9NA67|Dihydroorotase|WP_010958384.1|tpos:4-351	noTP	0.998655	0.000449	0.000896	
antigen_152|B6J9K3|Large|WP_005771977.1|tpos:1-90	noTP	0.999655	0.000046	0.000299	
antigen_153|B6IZ24|Aspartyl/glutamyl-tRNA(Asn/Gln)|WP_005772006.1|tpos:1-477	noTP	0.992345	0.006074	0.001581	
antigen_136|B6J3N7|Methionine--tRNA|WP_010958377.1|tpos:1-546	noTP	0.971689	0.026620	0.001692	
antigen_180|Q83BB2|Uncharacterized|WP_005773037.1|tpos:1-181	SP	0.000269	0.999711	0.000020	CS pos: 19-20. IYA-GG. Pr: 0.6914
antigen_115|B6J503|Probable|WP_005772098.1|tpos:1-244	noTP	0.999187	0.000133	0.000680	
antigen_116|B6J8K9|UDP-3-O-acylglucosamine|WP_005771660.1|tpos:1-342	noTP	0.928739	0.065226	0.006036	
antigen_57|A9KBK2|Triosephosphate|WP_005769081.1|tpos:1-255	noTP	0.989612	0.000117	0.010271	
antigen_58|Q83FA3|dITP/XTP|WP_005769347.1|tpos:1-200	noTP	0.999788	0.000169	0.000043	
antigen_59|A9KFZ6|Acetyl-coenzyme|WP_010957871.1|tpos:1-291	noTP	0.993660	0.000570	0.005770	
antigen_18|B6J5B9|Large|WP_010957445.1|tpos:1-232	noTP	0.999659	0.000011	0.000329	
antigen_19|B6IZM3|Nucleoside|WP_010958107.1|tpos:1-144	noTP	0.996362	0.000368	0.003270	
antigen_20|B6J5W3|Phosphomethylpyrimidine|WP_061299216.1|tpos:1-536	noTP	0.999773	0.000022	0.000205	
antigen_31|B6J517|UPF0761|WP_005772112.1|tpos:1-278	noTP	0.999768	0.000002	0.000230	
antigen_32|B6J9C8|Outer-membrane|WP_011996384.1|tpos:1-210	SP	0.363954	0.612666	0.023380	CS pos: 32-33. CTT-LR. Pr: 0.7163
antigen_33|P45648|Ribonuclease|WP_010958536.1|tpos:2-122	noTP	0.963153	0.000768	0.036080	
