accession,label,feature,subfeature,value
O83668,random,deeptmhmm,proportion_outside,0.0
O83766,random,deeptmhmm,proportion_outside,0.21739130434782608
O83228,random,deeptmhmm,proportion_outside,0.0
O83319,random,deeptmhmm,proportion_outside,0.0
O83956,random,deeptmhmm,proportion_outside,0.0
O83878,random,deeptmhmm,proportion_outside,0.0
O83390,random,deeptmhmm,proportion_outside,0.0
P96130,random,deeptmhmm,proportion_outside,0.0
O83460,random,deeptmhmm,proportion_outside,0.0
O83496,random,deeptmhmm,proportion_outside,0.16042780748663102
O83541,random,deeptmhmm,proportion_outside,0.0
O83786,random,deeptmhmm,proportion_outside,0.0
O83649,random,deeptmhmm,proportion_outside,0.0
O83223,random,deeptmhmm,proportion_outside,0.0
O83664,random,deeptmhmm,proportion_outside,0.0
O83890,random,deeptmhmm,proportion_outside,0.0
O83727,random,deeptmhmm,proportion_outside,0.0
O83074,random,deeptmhmm,proportion_outside,0.0
O83537,random,deeptmhmm,proportion_outside,0.0
O83209,random,deeptmhmm,proportion_outside,0.0
O83262,random,deeptmhmm,proportion_outside,0.0
O83696,random,deeptmhmm,proportion_outside,0.2541436464088398
O83464,random,deeptmhmm,proportion_outside,0.0
O83284,random,deeptmhmm,proportion_outside,0.9434389140271493
O83195,random,deeptmhmm,proportion_outside,0.0
O83705,random,deeptmhmm,proportion_outside,0.031446540880503145
O83672,random,deeptmhmm,proportion_outside,0.0
O83590,random,deeptmhmm,proportion_outside,0.0
O83435,random,deeptmhmm,proportion_outside,0.0
O83585,random,deeptmhmm,proportion_outside,0.0
O83806,random,deeptmhmm,proportion_outside,0.0
O83608,random,deeptmhmm,proportion_outside,0.0
O83344,random,deeptmhmm,proportion_outside,0.9308176100628931
O83047,random,deeptmhmm,proportion_outside,0.0
O83625,random,deeptmhmm,proportion_outside,0.0
O83214,random,deeptmhmm,proportion_outside,0.0
O83264,random,deeptmhmm,proportion_outside,0.0
O83802,random,deeptmhmm,proportion_outside,0.0
O83281,random,deeptmhmm,proportion_outside,0.0
O83425,random,deeptmhmm,proportion_outside,0.6963979416809606
O83822,random,deeptmhmm,proportion_outside,0.0
O83373,random,deeptmhmm,proportion_outside,0.0
O83554,random,deeptmhmm,proportion_outside,0.0
O83442,random,deeptmhmm,proportion_outside,0.0
O83845,random,deeptmhmm,proportion_outside,0.0
O83808,random,deeptmhmm,proportion_outside,0.0
O83348,random,deeptmhmm,proportion_outside,0.0
O83230,random,deeptmhmm,proportion_outside,0.0
B2S369,random,deeptmhmm,proportion_outside,0.0
O83154,random,deeptmhmm,proportion_outside,0.0
O83824,random,deeptmhmm,proportion_outside,0.4066265060240964
O83485,random,deeptmhmm,proportion_outside,0.0
O83586,random,deeptmhmm,proportion_outside,0.8911917098445595
O83490,random,deeptmhmm,proportion_outside,0.0
O83679,random,deeptmhmm,proportion_outside,0.0
O83720,random,deeptmhmm,proportion_outside,0.0
O83667,random,deeptmhmm,proportion_outside,0.0
Q56338,random,deeptmhmm,proportion_outside,0.07920792079207921
O83101,random,deeptmhmm,proportion_outside,0.0
O83279,random,deeptmhmm,proportion_outside,0.6318681318681318
O83990,random,deeptmhmm,proportion_outside,0.0
B2S2F4,random,deeptmhmm,proportion_outside,0.0
O83131,random,deeptmhmm,proportion_outside,0.4752475247524752
O83710,random,deeptmhmm,proportion_outside,0.1675531914893617
O83489,random,deeptmhmm,proportion_outside,0.0
O83971,random,deeptmhmm,proportion_outside,0.0
O83653,random,deeptmhmm,proportion_outside,0.0
O07896,random,deeptmhmm,proportion_outside,0.0
O83258,random,deeptmhmm,proportion_outside,0.0
O83433,random,deeptmhmm,proportion_outside,0.0
O83658,random,deeptmhmm,proportion_outside,0.0
O83295,random,deeptmhmm,proportion_outside,0.0
O83977,random,deeptmhmm,proportion_outside,0.0
O83774,random,deeptmhmm,proportion_outside,0.9392265193370166
O83945,random,deeptmhmm,proportion_outside,0.0
