accession,label,feature,subfeature,value
A0A2P1DUM7,positive,rate4site_deeptmhmm,mean_outside_scores,-4.381443298968733e-05
A0A2P1DUM7,positive,rate4site_deeptmhmm,,-0.2069
A0A2P1DUM7,positive,rate4site_deeptmhmm,min_outside_scores,-0.2069
A0A2P1DUM7,positive,rate4site_deeptmhmm,max_outside_scores,4.8095
A0A2P1DUM7,positive,rate4site_deeptmhmm,mean_outside_scores,-4.381443298968733e-05
A0A2P1DUM7,positive,rate4site_deeptmhmm,,-0.2069
A0A2P1DUM7,positive,rate4site_deeptmhmm,min_outside_scores,-0.2069
A0A2P1DUM7,positive,rate4site_deeptmhmm,max_outside_scores,4.8095
A0A2P1DUM7,positive,rate4site_deeptmhmm,mean_outside_scores,-4.381443298968733e-05
A0A2P1DUM7,positive,rate4site_deeptmhmm,,-0.2069
A0A2P1DUM7,positive,rate4site_deeptmhmm,min_outside_scores,-0.2069
A0A2P1DUM7,positive,rate4site_deeptmhmm,max_outside_scores,4.8095
A0A2P1DUM7,positive,rate4site_deeptmhmm,mean_outside_scores,-4.381443298968733e-05
A0A2P1DUM7,positive,rate4site_deeptmhmm,,-0.2069
A0A2P1DUM7,positive,rate4site_deeptmhmm,min_outside_scores,-0.2069
A0A2P1DUM7,positive,rate4site_deeptmhmm,max_outside_scores,4.8095
A0A2P1DUM7,positive,rate4site_deeptmhmm,mean_outside_scores,-4.381443298968733e-05
A0A2P1DUM7,positive,rate4site_deeptmhmm,,-0.2069
A0A2P1DUM7,positive,rate4site_deeptmhmm,min_outside_scores,-0.2069
A0A2P1DUM7,positive,rate4site_deeptmhmm,max_outside_scores,4.8095
O83520,positive,rate4site_deeptmhmm,mean_outside_scores,0.009726130653266354
O83520,positive,rate4site_deeptmhmm,,-0.4003
O83520,positive,rate4site_deeptmhmm,min_outside_scores,-0.5161
O83520,positive,rate4site_deeptmhmm,max_outside_scores,2.5297
O83520,positive,rate4site_deeptmhmm,mean_outside_scores,0.004833333333333354
O83520,positive,rate4site_deeptmhmm,,-0.4003
O83520,positive,rate4site_deeptmhmm,min_outside_scores,-0.7271
O83520,positive,rate4site_deeptmhmm,max_outside_scores,2.5297
O83520,positive,rate4site_deeptmhmm,mean_outside_scores,0.006453410981697193
O83520,positive,rate4site_deeptmhmm,,-0.4003
O83520,positive,rate4site_deeptmhmm,min_outside_scores,-0.7271
O83520,positive,rate4site_deeptmhmm,max_outside_scores,2.5297
O83520,positive,rate4site_deeptmhmm,mean_outside_scores,0.004833333333333354
O83520,positive,rate4site_deeptmhmm,,-0.4003
O83520,positive,rate4site_deeptmhmm,min_outside_scores,-0.7271
O83520,positive,rate4site_deeptmhmm,max_outside_scores,2.5297
O83520,positive,rate4site_deeptmhmm,mean_outside_scores,0.0038664349553128316
O83520,positive,rate4site_deeptmhmm,,-0.4003
O83520,positive,rate4site_deeptmhmm,min_outside_scores,-0.7271
O83520,positive,rate4site_deeptmhmm,max_outside_scores,2.5297
O83329,positive,rate4site_deeptmhmm,mean_outside_scores,-2.9532163742701738e-05
O83329,positive,rate4site_deeptmhmm,,-0.4647
O83329,positive,rate4site_deeptmhmm,min_outside_scores,-0.5689
O83329,positive,rate4site_deeptmhmm,max_outside_scores,2.1738
O83329,positive,rate4site_deeptmhmm,mean_outside_scores,-2.9532163742701738e-05
O83329,positive,rate4site_deeptmhmm,,-0.4647
O83329,positive,rate4site_deeptmhmm,min_outside_scores,-0.5689
O83329,positive,rate4site_deeptmhmm,max_outside_scores,2.1738
O83329,positive,rate4site_deeptmhmm,mean_outside_scores,-2.9532163742701738e-05
O83329,positive,rate4site_deeptmhmm,,-0.4647
O83329,positive,rate4site_deeptmhmm,min_outside_scores,-0.5689
O83329,positive,rate4site_deeptmhmm,max_outside_scores,2.1738
O83329,positive,rate4site_deeptmhmm,mean_outside_scores,-2.9532163742701738e-05
O83329,positive,rate4site_deeptmhmm,,-0.4647
O83329,positive,rate4site_deeptmhmm,min_outside_scores,-0.5689
O83329,positive,rate4site_deeptmhmm,max_outside_scores,2.1738
O83329,positive,rate4site_deeptmhmm,mean_outside_scores,-2.9532163742701738e-05
O83329,positive,rate4site_deeptmhmm,,-0.4647
O83329,positive,rate4site_deeptmhmm,min_outside_scores,-0.5689
O83329,positive,rate4site_deeptmhmm,max_outside_scores,2.1738
P29722,positive,rate4site_deeptmhmm,mean_outside_scores,-5.12820512820741e-06
P29722,positive,rate4site_deeptmhmm,,-0.3481
P29722,positive,rate4site_deeptmhmm,min_outside_scores,-0.4725
P29722,positive,rate4site_deeptmhmm,max_outside_scores,2.7997
P29722,positive,rate4site_deeptmhmm,mean_outside_scores,-5.12820512820741e-06
P29722,positive,rate4site_deeptmhmm,,-0.3481
P29722,positive,rate4site_deeptmhmm,min_outside_scores,-0.4725
P29722,positive,rate4site_deeptmhmm,max_outside_scores,2.7997
P29722,positive,rate4site_deeptmhmm,mean_outside_scores,-5.12820512820741e-06
P29722,positive,rate4site_deeptmhmm,,-0.3481
P29722,positive,rate4site_deeptmhmm,min_outside_scores,-0.4725
P29722,positive,rate4site_deeptmhmm,max_outside_scores,2.7997
P29722,positive,rate4site_deeptmhmm,mean_outside_scores,-5.12820512820741e-06
P29722,positive,rate4site_deeptmhmm,,-0.3481
P29722,positive,rate4site_deeptmhmm,min_outside_scores,-0.4725
P29722,positive,rate4site_deeptmhmm,max_outside_scores,2.7997
P29722,positive,rate4site_deeptmhmm,mean_outside_scores,-5.12820512820741e-06
P29722,positive,rate4site_deeptmhmm,,-0.3481
P29722,positive,rate4site_deeptmhmm,min_outside_scores,-0.4725
P29722,positive,rate4site_deeptmhmm,max_outside_scores,2.7997
R4IZI5,positive,rate4site_deeptmhmm,mean_outside_scores,0.006217377049180328
R4IZI5,positive,rate4site_deeptmhmm,,-0.0781
R4IZI5,positive,rate4site_deeptmhmm,min_outside_scores,-0.0781
R4IZI5,positive,rate4site_deeptmhmm,max_outside_scores,12.7803
R4IZI5,positive,rate4site_deeptmhmm,mean_outside_scores,0.00236558197747184
R4IZI5,positive,rate4site_deeptmhmm,,-0.0781
R4IZI5,positive,rate4site_deeptmhmm,min_outside_scores,-0.0781
R4IZI5,positive,rate4site_deeptmhmm,max_outside_scores,12.7803
R4IZI5,positive,rate4site_deeptmhmm,mean_outside_scores,0.001456999226604795
R4IZI5,positive,rate4site_deeptmhmm,,-0.0781
R4IZI5,positive,rate4site_deeptmhmm,min_outside_scores,-0.0781
R4IZI5,positive,rate4site_deeptmhmm,max_outside_scores,12.7803
R4IZI5,positive,rate4site_deeptmhmm,mean_outside_scores,0.0010507554560716284
R4IZI5,positive,rate4site_deeptmhmm,,-0.0781
R4IZI5,positive,rate4site_deeptmhmm,min_outside_scores,-0.0781
R4IZI5,positive,rate4site_deeptmhmm,max_outside_scores,12.7803
R4IZI5,positive,rate4site_deeptmhmm,mean_outside_scores,0.0018040152963671129
R4IZI5,positive,rate4site_deeptmhmm,,-0.0781
R4IZI5,positive,rate4site_deeptmhmm,min_outside_scores,-0.0781
R4IZI5,positive,rate4site_deeptmhmm,max_outside_scores,12.7803
O06690,positive,rate4site_deeptmhmm,mean_outside_scores,-1.9597989949741287e-05
O06690,positive,rate4site_deeptmhmm,,-0.3465
