accession,label,feature,subfeature,value
O83830,positive,deeptmhmm,proportion_outside,0.36363636363636365
O83731,positive,deeptmhmm,proportion_outside,0.9013452914798207
O83487,positive,deeptmhmm,proportion_outside,0.0
O83249,positive,deeptmhmm,proportion_outside,0.0
O83448,positive,deeptmhmm,proportion_outside,0.848605577689243
O83666,positive,deeptmhmm,proportion_outside,1.0
O83347,positive,deeptmhmm,proportion_outside,0.8953488372093024
O83732,positive,deeptmhmm,proportion_outside,0.9113924050632911
O83481,positive,deeptmhmm,proportion_outside,0.0
O83834,positive,deeptmhmm,proportion_outside,0.9053030303030303
P07643,positive,deeptmhmm,proportion_outside,0.9391304347826087
O83768,positive,deeptmhmm,proportion_outside,0.9186046511627907
O83086,positive,deeptmhmm,proportion_outside,0.0
O54312,positive,deeptmhmm,proportion_outside,0.0
F7IW56,positive,deeptmhmm,proportion_outside,0.8983739837398373
O83384,positive,deeptmhmm,proportion_outside,0.9709302325581395
F7IWA5,positive,deeptmhmm,proportion_outside,0.6081794195250659
P19649,positive,deeptmhmm,proportion_outside,0.9261538461538461
O83520,positive,deeptmhmm,proportion_outside,0.0
O83769,positive,deeptmhmm,proportion_outside,0.5696489241223103
O83475,positive,deeptmhmm,proportion_outside,0.951530612244898
O83613,positive,deeptmhmm,proportion_outside,0.0
O83251,positive,deeptmhmm,proportion_outside,0.7132867132867133
O83080,positive,deeptmhmm,proportion_outside,0.0
O83932,positive,deeptmhmm,proportion_outside,0.07007575757575757
Q56328,positive,deeptmhmm,proportion_outside,0.9446064139941691
O83111,positive,deeptmhmm,proportion_outside,0.0
O83548,positive,deeptmhmm,proportion_outside,0.0
R4J012,positive,deeptmhmm,proportion_outside,0.5348484848484848
O83469,positive,deeptmhmm,proportion_outside,0.954337899543379
O83349,positive,deeptmhmm,proportion_outside,0.0
O83629,positive,deeptmhmm,proportion_outside,0.0
O06690,positive,deeptmhmm,proportion_outside,0.8894472361809045
O83449,positive,deeptmhmm,proportion_outside,1.0
P29724,positive,deeptmhmm,proportion_outside,0.943342776203966
O83935,positive,deeptmhmm,proportion_outside,0.12430426716141002
O83159,positive,deeptmhmm,proportion_outside,0.0
P74934,positive,deeptmhmm,proportion_outside,0.0
O83669,positive,deeptmhmm,proportion_outside,0.9008264462809917
O83619,positive,deeptmhmm,proportion_outside,0.5087108013937283
P29722,positive,deeptmhmm,proportion_outside,0.8461538461538461
O83138,positive,deeptmhmm,proportion_outside,0.907608695652174
O83964,positive,deeptmhmm,proportion_outside,0.058823529411764705
O83482,positive,deeptmhmm,proportion_outside,0.0020920502092050207
O83691,positive,deeptmhmm,proportion_outside,0.9613636363636363
O83413,positive,deeptmhmm,proportion_outside,0.0
