Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen_8|Q45968|Transposase|NZ_CP018150.1|tpos:295955-296318,0.027,0.0,0.0,0.027,Non-Allergen
antigen_104|B6J5F5|Small|NZ_CP018150.1|tpos:130195-130317,0.182,0.0,0.0,0.182,Non-Allergen
antigen_127|Q83DY4|Probable|NZ_CP018150.1|tpos:392221-392435,0.123,0.5,-0.5,0.123,Non-Allergen
antigen_52|B6J1N4|tRNA|NZ_CP018150.1|tpos:433244-433489,0.011,0.0,-0.5,-0.489,Non-Allergen
antigen_168|Q83BV3|Uridylate|NZ_CP018150.1|tpos:234207-234394,0.01,0.0,-0.5,-0.49,Non-Allergen
antigen_178|B6J6M4|Putative|NZ_CP018150.1|tpos:651221-651361,0.063,0.0,-0.5,-0.437,Non-Allergen
antigen_180|Q83F44|Methionine|NZ_CP018150.1|tpos:214944-215204,0.037,0.5,-0.5,0.037,Non-Allergen
antigen_94|A9KFL8|Large|NZ_CP018150.1|tpos:217461-217612,0.278,0.0,-0.5,-0.222,Non-Allergen
antigen_60|B6J5D4|Large|NZ_CP018150.1|tpos:127173-127267,0.152,0.0,-0.5,-0.348,Non-Allergen
"antigen_62|A9KF70|2,3-bisphosphoglycerate-independent|NZ_CP018150.1|tpos:538479-538997",0.137,0.0,0.0,0.137,Non-Allergen
antigen_66|B6J253|Large|NZ_CP018150.1|tpos:128215-128336,0.156,0.5,0.0,0.656,Allergen
antigen_163|Q83AY0|Stringent|NZ_CP018150.1|tpos:200955-201168,0.109,0.0,0.5,0.609,Allergen
antigen_193|A9KH12|Acylphosphatase|NZ_CP018150.1|tpos:620735-620829,0.283,0.0,-0.5,-0.217,Non-Allergen
antigen_68|Q83CV6|Protoheme|NZ_CP018150.1|tpos:608496-608675,0.044,0.0,-0.5,-0.456,Non-Allergen
antigen_91|A9KH31|ATP-dependent|NZ_CP018150.1|tpos:625950-626396,0.037,0.0,0.0,0.037,Non-Allergen
antigen_141|B6J375|4-hydroxybenzoate|NZ_CP018150.1|tpos:608478-608764,0.018,0.0,-0.5,-0.482,Non-Allergen
antigen_164|B6J241|Small|NZ_CP018150.1|tpos:130068-130186,0.112,0.0,0.0,0.112,Non-Allergen
antigen_199|B6J4T7|Probable|NZ_CP018150.1|tpos:85796-86241,0.066,0.5,-0.5,0.066,Non-Allergen
