Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen_86|Q83CU8|Malonyl-[acyl-carrier|ACJ18355.1|tpos:1-248,0.082,0.0,-0.5,-0.418,Non-Allergen
antigen_87|Q83CW6|23S|ACJ18369.1|tpos:21-270,0.046,0.0,-0.5,-0.454,Non-Allergen
antigen_96|A9KET3|Transcriptional|ACJ19145.1|tpos:9-160,0.033,0.0,-0.5,-0.467,Non-Allergen
antigen_118|B6J1I8|Large|ACJ18816.1|tpos:1-64,0.151,0.0,-0.5,-0.349,Non-Allergen
antigen_119|B6IYU2|Holliday|ACJ17870.1|tpos:1-351,0.058,0.5,0.0,0.558,Allergen
antigen_125|B6J1A4|tRNA-2-methylthio-N(6)-dimethylallyladenosine|ACJ18732.1|tpos:1-439,0.01,0.0,-0.5,-0.49,Non-Allergen
antigen_133|A9KBK7|NADH-quinone|ACJ17976.1|tpos:1-417,0.071,0.0,0.0,0.071,Non-Allergen
antigen_154|A9KF98|Elongation|ACJ17925.1|tpos:13-614,0.027,0.0,-0.5,-0.473,Non-Allergen
antigen_185|Q83DN9|Uncharacterized|ACJ18656.1|tpos:1-143,0.148,0.0,0.0,0.148,Non-Allergen
antigen_102|A9NA23|Nucleotide-binding|ACJ19146.1|tpos:1-160,0.323,0.0,0.0,0.323,Allergen
antigen_149|P45651|Glycine--tRNA|ACJ17482.1|tpos:4-692,0.067,0.0,-0.5,-0.433,Non-Allergen
antigen_162|Q83BF8|RNA|ACJ17886.1|tpos:1-228,0.165,0.0,0.0,0.165,Non-Allergen
antigen_89|Q81ZL2|Chromosome|ACJ18756.1|tpos:1-1169,0.033,0.0,-0.5,-0.467,Non-Allergen
antigen_177|A9KBJ2|Cysteine--tRNA|ACJ17938.1|tpos:3-460,0.05,0.0,-0.5,-0.45,Non-Allergen
antigen_39|B6IYU5|Probable|ACJ17873.1|tpos:1-244,0.12,0.0,-0.5,-0.38,Non-Allergen
antigen_6|B6J7V9|Protein|ACJ18107.1|tpos:1-101,0.036,0.0,0.0,0.036,Non-Allergen
antigen_7|P51053|Succinate|ACJ18022.1|tpos:9-243,0.37,0.0,0.0,0.37,Allergen
antigen_8|B6J957|ATP|ACJ17508.1|tpos:1-264,0.031,0.0,-0.5,-0.469,Non-Allergen
antigen_12|B6IZM7|Dual-specificity|ACJ18155.1|tpos:1-370,0.019,0.0,-0.5,-0.481,Non-Allergen
antigen_13|B6J0J6|Small|ACJ18474.1|tpos:1-127,0.094,0.0,-0.5,-0.406,Non-Allergen
antigen_152|B6J9K3|Large|ACJ18907.1|tpos:1-90,0.16,0.0,0.0,0.16,Non-Allergen
antigen_153|B6IZ24|Aspartyl/glutamyl-tRNA(Asn/Gln)|ACJ17952.1|tpos:1-477,0.105,0.0,-0.5,-0.395,Non-Allergen
antigen_184|B6J0H4|Probable|ACJ18452.1|tpos:1-147,0.06,0.5,-0.5,0.06,Non-Allergen
antigen_57|A9KBK2|Triosephosphate|ACJ17971.1|tpos:17-271,0.058,0.0,0.5,0.558,Allergen
antigen_127|B6J216|Phosphopantetheine|ACJ18994.1|tpos:1-159,0.042,0.0,-0.5,-0.458,Non-Allergen
antigen_132|B6J1K0|3-deoxy-manno-octulosonate|ACJ18828.1|tpos:5-253,0.104,0.5,-0.5,0.104,Non-Allergen
antigen_158|Q83BJ9|tRNA(Ile)-lysidine|ACJ17921.1|tpos:1-449,0.02,0.0,-0.5,-0.48,Non-Allergen
antigen_58|Q83FA3|dITP/XTP|ACJ19210.1|tpos:1-200,0.046,0.0,-0.5,-0.454,Non-Allergen
antigen_59|A9KFZ6|Acetyl-coenzyme|ACJ18447.1|tpos:1-291,0.04,0.0,-0.5,-0.46,Non-Allergen
antigen_60|B6J2H8|Glycine|ACJ17552.1|tpos:1-130,0.264,0.5,-0.5,0.264,Non-Allergen
antigen_0|B6J655|Methionyl-tRNA|ACJ19247.1|tpos:1-314,0.021,0.0,-0.5,-0.479,Non-Allergen
antigen_4|B6J929|Succinyl-diaminopimelate|ACJ18648.1|tpos:1-374,0.51,0.5,-0.5,0.51,Allergen
antigen_14|B6J1Y7|Ribonuclease|ACJ18965.1|tpos:1-154,0.211,0.0,0.0,0.211,Non-Allergen
antigen_15|P19685|Superoxide|ACJ17526.1|tpos:1-193,0.363,0.5,0.5,1.363,Allergen
antigen_34|Q83D67|Chorismate|ACJ18465.1|tpos:1-352,0.063,0.0,-0.5,-0.437,Non-Allergen
antigen_94|A9KG24|DNA|ACJ18318.1|tpos:13-871,0.036,0.5,-0.5,0.036,Non-Allergen
antigen_108|B6J6S6|Small|ACJ18484.1|tpos:1-86,0.073,0.0,-0.5,-0.427,Non-Allergen
antigen_109|Q83AU6|Phosphoglycerate|ACJ17610.1|tpos:14-404,0.115,0.0,0.0,0.115,Non-Allergen
antigen_151|A9NA67|Dihydroorotase|ACJ17521.1|tpos:4-351,0.077,0.0,-0.5,-0.423,Non-Allergen
antigen_191|Q83D83|Tetraacyldisaccharide|ACJ18479.1|tpos:1-325,0.188,0.0,-0.5,-0.312,Non-Allergen
antigen_115|B6J503|Probable|ACJ17873.1|tpos:1-244,0.12,0.0,-0.5,-0.38,Non-Allergen
antigen_116|B6J8K9|UDP-3-O-acylglucosamine|ACJ18696.1|tpos:1-342,0.2,0.5,-0.5,0.2,Non-Allergen
"antigen_126|Q83DN1|2,3,4,5-tetrahydropyridine-2,6-dicarboxylate|ACJ18647.1|tpos:1-271",0.411,0.0,0.0,0.411,Allergen
antigen_139|B6J255|Large|ACJ19033.1|tpos:1-65,0.142,0.0,-0.5,-0.358,Non-Allergen
antigen_140|B6J625|Peptide|ACJ19215.1|tpos:1-361,0.054,0.0,-0.5,-0.446,Non-Allergen
antigen_72|B6IZ55|NADH-quinone|ACJ17983.1|tpos:1-101,0.099,0.0,-0.5,-0.401,Non-Allergen
