accession,label,feature,subfeature,value
A0A5T7KX54,positive,ellipro,mean_linear_score,0.6866666666666666
A0A5T7KX54,positive,ellipro,mean_discontinuous_score,0.6866666666666666
A0A5T7KX54,positive,ellipro,med_linear_score,0.658
A0A5T7KX54,positive,ellipro,med_discontinuous_score,0.658
A0A5T7KX54,positive,ellipro,num_linear_epitopes,15
A0A5T7KX54,positive,ellipro,num_discontinuous_epitopes,15
A0A614WAI4,positive,ellipro,mean_linear_score,0.7125
A0A614WAI4,positive,ellipro,mean_discontinuous_score,0.7125
A0A614WAI4,positive,ellipro,med_linear_score,0.7084999999999999
A0A614WAI4,positive,ellipro,med_discontinuous_score,0.7084999999999999
A0A614WAI4,positive,ellipro,num_linear_epitopes,16
A0A614WAI4,positive,ellipro,num_discontinuous_epitopes,16
A0A894I0U4,positive,ellipro,mean_linear_score,0.7160666666666666
A0A894I0U4,positive,ellipro,mean_discontinuous_score,0.7160666666666666
A0A894I0U4,positive,ellipro,med_linear_score,0.671
A0A894I0U4,positive,ellipro,med_discontinuous_score,0.671
A0A894I0U4,positive,ellipro,num_linear_epitopes,15
A0A894I0U4,positive,ellipro,num_discontinuous_epitopes,15
A0A656IJ70,positive,ellipro,mean_linear_score,0.7195416666666666
A0A656IJ70,positive,ellipro,mean_discontinuous_score,0.7195416666666666
A0A656IJ70,positive,ellipro,med_linear_score,0.713
A0A656IJ70,positive,ellipro,med_discontinuous_score,0.713
A0A656IJ70,positive,ellipro,num_linear_epitopes,24
A0A656IJ70,positive,ellipro,num_discontinuous_epitopes,24
A0A1R2MVB1,positive,ellipro,mean_linear_score,0.6974166666666667
A0A1R2MVB1,positive,ellipro,mean_discontinuous_score,0.6974166666666667
A0A1R2MVB1,positive,ellipro,med_linear_score,0.719
A0A1R2MVB1,positive,ellipro,med_discontinuous_score,0.719
A0A1R2MVB1,positive,ellipro,num_linear_epitopes,24
A0A1R2MVB1,positive,ellipro,num_discontinuous_epitopes,24
A0A6Y4G8B6,positive,ellipro,mean_linear_score,0.6234
A0A6Y4G8B6,positive,ellipro,mean_discontinuous_score,0.6234
A0A6Y4G8B6,positive,ellipro,med_linear_score,0.586
A0A6Y4G8B6,positive,ellipro,med_discontinuous_score,0.586
A0A6Y4G8B6,positive,ellipro,num_linear_epitopes,5
A0A6Y4G8B6,positive,ellipro,num_discontinuous_epitopes,5
A0A1X8WHE7,positive,ellipro,mean_linear_score,0.6784166666666667
A0A1X8WHE7,positive,ellipro,mean_discontinuous_score,0.6784166666666667
A0A1X8WHE7,positive,ellipro,med_linear_score,0.6935
A0A1X8WHE7,positive,ellipro,med_discontinuous_score,0.6935
A0A1X8WHE7,positive,ellipro,num_linear_epitopes,12
A0A1X8WHE7,positive,ellipro,num_discontinuous_epitopes,12
A0A403FM66,positive,ellipro,mean_linear_score,0.71652
A0A403FM66,positive,ellipro,mean_discontinuous_score,0.71652
A0A403FM66,positive,ellipro,med_linear_score,0.679
A0A403FM66,positive,ellipro,med_discontinuous_score,0.679
A0A403FM66,positive,ellipro,num_linear_epitopes,25
A0A403FM66,positive,ellipro,num_discontinuous_epitopes,25
A0A726EJ39,positive,ellipro,mean_linear_score,0.6570833333333334
A0A726EJ39,positive,ellipro,mean_discontinuous_score,0.6570833333333334
A0A726EJ39,positive,ellipro,med_linear_score,0.6765000000000001
A0A726EJ39,positive,ellipro,med_discontinuous_score,0.6765000000000001
A0A726EJ39,positive,ellipro,num_linear_epitopes,12
A0A726EJ39,positive,ellipro,num_discontinuous_epitopes,12
A0A725QUL8,positive,ellipro,mean_linear_score,0.6921666666666667
A0A725QUL8,positive,ellipro,mean_discontinuous_score,0.6921666666666667
A0A725QUL8,positive,ellipro,med_linear_score,0.6755
A0A725QUL8,positive,ellipro,med_discontinuous_score,0.6755
A0A725QUL8,positive,ellipro,num_linear_epitopes,6
A0A725QUL8,positive,ellipro,num_discontinuous_epitopes,6
A0A1R2H6T8,positive,ellipro,mean_linear_score,0.7096666666666667
A0A1R2H6T8,positive,ellipro,mean_discontinuous_score,0.7096666666666667
A0A1R2H6T8,positive,ellipro,med_linear_score,0.7195
A0A1R2H6T8,positive,ellipro,med_discontinuous_score,0.7195
A0A1R2H6T8,positive,ellipro,num_linear_epitopes,12
A0A1R2H6T8,positive,ellipro,num_discontinuous_epitopes,12
A0A5X1B012,positive,ellipro,mean_linear_score,0.7081428571428572
A0A5X1B012,positive,ellipro,mean_discontinuous_score,0.7081428571428572
A0A5X1B012,positive,ellipro,med_linear_score,0.722
A0A5X1B012,positive,ellipro,med_discontinuous_score,0.722
A0A5X1B012,positive,ellipro,num_linear_epitopes,7
A0A5X1B012,positive,ellipro,num_discontinuous_epitopes,7
A0A6Y0SRF9,positive,ellipro,mean_linear_score,0.7505555555555555
A0A6Y0SRF9,positive,ellipro,mean_discontinuous_score,0.7505555555555555
A0A6Y0SRF9,positive,ellipro,med_linear_score,0.729
A0A6Y0SRF9,positive,ellipro,med_discontinuous_score,0.729
A0A6Y0SRF9,positive,ellipro,num_linear_epitopes,9
A0A6Y0SRF9,positive,ellipro,num_discontinuous_epitopes,9
A0A1R2XWH4,positive,ellipro,mean_linear_score,0.7135714285714285
A0A1R2XWH4,positive,ellipro,mean_discontinuous_score,0.7135714285714285
A0A1R2XWH4,positive,ellipro,med_linear_score,0.6865
A0A1R2XWH4,positive,ellipro,med_discontinuous_score,0.6865
A0A1R2XWH4,positive,ellipro,num_linear_epitopes,14
A0A1R2XWH4,positive,ellipro,num_discontinuous_epitopes,14
A0A3V9CGI1,positive,ellipro,mean_linear_score,0.6908
A0A3V9CGI1,positive,ellipro,mean_discontinuous_score,0.6908
A0A3V9CGI1,positive,ellipro,med_linear_score,0.688
A0A3V9CGI1,positive,ellipro,med_discontinuous_score,0.688
A0A3V9CGI1,positive,ellipro,num_linear_epitopes,15
A0A3V9CGI1,positive,ellipro,num_discontinuous_epitopes,15
A0A5T7KR29,positive,ellipro,mean_linear_score,0.7055454545454546
A0A5T7KR29,positive,ellipro,mean_discontinuous_score,0.7055454545454546
A0A5T7KR29,positive,ellipro,med_linear_score,0.73
A0A5T7KR29,positive,ellipro,med_discontinuous_score,0.73
A0A5T7KR29,positive,ellipro,num_linear_epitopes,11
A0A5T7KR29,positive,ellipro,num_discontinuous_epitopes,11
Q8VQB5,positive,ellipro,mean_linear_score,0.6533703703703704
Q8VQB5,positive,ellipro,mean_discontinuous_score,0.6533703703703704
Q8VQB5,positive,ellipro,med_linear_score,0.613
Q8VQB5,positive,ellipro,med_discontinuous_score,0.613
Q8VQB5,positive,ellipro,num_linear_epitopes,27
Q8VQB5,positive,ellipro,num_discontinuous_epitopes,27
A0A403FE84,positive,ellipro,mean_linear_score,0.6658000000000001
A0A403FE84,positive,ellipro,mean_discontinuous_score,0.6658000000000001
A0A403FE84,positive,ellipro,med_linear_score,0.679
A0A403FE84,positive,ellipro,med_discontinuous_score,0.679
A0A403FE84,positive,ellipro,num_linear_epitopes,15
A0A403FE84,positive,ellipro,num_discontinuous_epitopes,15
A0A656I9Z7,positive,ellipro,mean_linear_score,0.7142307692307692
A0A656I9Z7,positive,ellipro,mean_discontinuous_score,0.7142307692307692
A0A656I9Z7,positive,ellipro,med_linear_score,0.713
A0A656I9Z7,positive,ellipro,med_discontinuous_score,0.713
A0A656I9Z7,positive,ellipro,num_linear_epitopes,13
A0A656I9Z7,positive,ellipro,num_discontinuous_epitopes,13
A0A5C2D151,positive,ellipro,mean_linear_score,0.66975
A0A5C2D151,positive,ellipro,mean_discontinuous_score,0.66975
A0A5C2D151,positive,ellipro,med_linear_score,0.6655
A0A5C2D151,positive,ellipro,med_discontinuous_score,0.6655
A0A5C2D151,positive,ellipro,num_linear_epitopes,16
A0A5C2D151,positive,ellipro,num_discontinuous_epitopes,16
A0A2R4NA08,positive,ellipro,mean_linear_score,0.7292500000000001
A0A2R4NA08,positive,ellipro,mean_discontinuous_score,0.7292500000000001
A0A2R4NA08,positive,ellipro,med_linear_score,0.722
A0A2R4NA08,positive,ellipro,med_discontinuous_score,0.722
A0A2R4NA08,positive,ellipro,num_linear_epitopes,4
A0A2R4NA08,positive,ellipro,num_discontinuous_epitopes,4
A0A894I4B0,positive,ellipro,mean_linear_score,0.7045
A0A894I4B0,positive,ellipro,mean_discontinuous_score,0.7045
A0A894I4B0,positive,ellipro,med_linear_score,0.713
A0A894I4B0,positive,ellipro,med_discontinuous_score,0.713
A0A894I4B0,positive,ellipro,num_linear_epitopes,16
A0A894I4B0,positive,ellipro,num_discontinuous_epitopes,16
A0A1R2YP51,positive,ellipro,mean_linear_score,0.7182857142857143
A0A1R2YP51,positive,ellipro,mean_discontinuous_score,0.7182857142857143
A0A1R2YP51,positive,ellipro,med_linear_score,0.724
A0A1R2YP51,positive,ellipro,med_discontinuous_score,0.724
