accession,label,feature,subfeature,value
A0A2R4NA08,positive,signalp,prob_signalp,0.349204
A0A2R4NA08,positive,signalp,prob_other,0.650796
A0A3R0QC43,positive,signalp,prob_signalp,0.980365
A0A3R0QC43,positive,signalp,prob_other,0.019635
A0A1X8W5A6,positive,signalp,prob_signalp,0.001097
A0A1X8W5A6,positive,signalp,prob_other,0.998903
A0A1R2MVB1,positive,signalp,prob_signalp,0.002567
A0A1R2MVB1,positive,signalp,prob_other,0.997433
A0A5T7KX54,positive,signalp,prob_signalp,0.001635
A0A5T7KX54,positive,signalp,prob_other,0.998365
A0A726EJ39,positive,signalp,prob_signalp,0.340768
A0A726EJ39,positive,signalp,prob_other,0.659232
A0A5C2D151,positive,signalp,prob_signalp,0.038926
A0A5C2D151,positive,signalp,prob_other,0.961074
A0A1X8WHE7,positive,signalp,prob_signalp,0.022631
A0A1X8WHE7,positive,signalp,prob_other,0.977369
A0A5X1B012,positive,signalp,prob_signalp,0.001215
A0A5X1B012,positive,signalp,prob_other,0.998785
A0A6Y0SRF9,positive,signalp,prob_signalp,0.000415
A0A6Y0SRF9,positive,signalp,prob_other,0.999585
A0A894I4B0,positive,signalp,prob_signalp,0.018237
A0A894I4B0,positive,signalp,prob_other,0.981763
A0A894I0U4,positive,signalp,prob_signalp,0.000675
A0A894I0U4,positive,signalp,prob_other,0.999325
A0A725QUL8,positive,signalp,prob_signalp,0.480441
A0A725QUL8,positive,signalp,prob_other,0.519559
A0A656IJ70,positive,signalp,prob_signalp,0.00107
A0A656IJ70,positive,signalp,prob_other,0.99893
A0A403FM66,positive,signalp,prob_signalp,0.001834
A0A403FM66,positive,signalp,prob_other,0.998166
Q8VQB5,positive,signalp,prob_signalp,0.001676
Q8VQB5,positive,signalp,prob_other,0.998324
A0A1R2H6T8,positive,signalp,prob_signalp,0.999045
A0A1R2H6T8,positive,signalp,prob_other,0.000955
A0A403FE84,positive,signalp,prob_signalp,9e-05
A0A403FE84,positive,signalp,prob_other,0.99991
A0A3V9CGI1,positive,signalp,prob_signalp,0.999411
A0A3V9CGI1,positive,signalp,prob_other,0.000589
A0A614WAI4,positive,signalp,prob_signalp,0.020374
A0A614WAI4,positive,signalp,prob_other,0.979626
A0A1R2XWH4,positive,signalp,prob_signalp,0.002081
A0A1R2XWH4,positive,signalp,prob_other,0.997919
A0A6Y4G8B6,positive,signalp,prob_signalp,0.017238
A0A6Y4G8B6,positive,signalp,prob_other,0.982762
A0A656I9Z7,positive,signalp,prob_signalp,0.002089
A0A656I9Z7,positive,signalp,prob_other,0.997911
A0A1R2YP51,positive,signalp,prob_signalp,0.001474
A0A1R2YP51,positive,signalp,prob_other,0.998526
A0A5T7KR29,positive,signalp,prob_signalp,0.967364
A0A5T7KR29,positive,signalp,prob_other,0.032636
A0A2R4NA08,positive,signalp,prob_signalp,0.349204
A0A2R4NA08,positive,signalp,prob_other,0.650796
A0A3R0QC43,positive,signalp,prob_signalp,0.980365
A0A3R0QC43,positive,signalp,prob_other,0.019635
A0A1X8W5A6,positive,signalp,prob_signalp,0.001097
A0A1X8W5A6,positive,signalp,prob_other,0.998903
A0A656IJ70,positive,signalp,prob_signalp,0.00107
A0A656IJ70,positive,signalp,prob_other,0.99893
A0A5C2D151,positive,signalp,prob_signalp,0.038926
A0A5C2D151,positive,signalp,prob_other,0.961074
A0A1X8WHE7,positive,signalp,prob_signalp,0.022631
A0A1X8WHE7,positive,signalp,prob_other,0.977369
A0A1R2H6T8,positive,signalp,prob_signalp,0.995478
A0A1R2H6T8,positive,signalp,prob_other,0.004522
A0A403FM66,positive,signalp,prob_signalp,0.001834
A0A403FM66,positive,signalp,prob_other,0.998166
A0A403FE84,positive,signalp,prob_signalp,9e-05
A0A403FE84,positive,signalp,prob_other,0.99991
A0A6Y0SRF9,positive,signalp,prob_signalp,0.000415
A0A6Y0SRF9,positive,signalp,prob_other,0.999585
A0A6Y4G8B6,positive,signalp,prob_signalp,0.017238
A0A6Y4G8B6,positive,signalp,prob_other,0.982762
A0A5T7KR29,positive,signalp,prob_signalp,0.967364
A0A5T7KR29,positive,signalp,prob_other,0.032636
Q8VQB5,positive,signalp,prob_signalp,0.001676
Q8VQB5,positive,signalp,prob_other,0.998324
A0A1R2YP51,positive,signalp,prob_signalp,0.001474
A0A1R2YP51,positive,signalp,prob_other,0.998526
A0A614WAI4,positive,signalp,prob_signalp,0.020374
A0A614WAI4,positive,signalp,prob_other,0.979626
A0A1R2MVB1,positive,signalp,prob_signalp,0.002567
A0A1R2MVB1,positive,signalp,prob_other,0.997433
A0A3V9CGI1,positive,signalp,prob_signalp,0.999411
A0A3V9CGI1,positive,signalp,prob_other,0.000589
A0A1R2XWH4,positive,signalp,prob_signalp,0.002081
A0A1R2XWH4,positive,signalp,prob_other,0.997919
A0A894I4B0,positive,signalp,prob_signalp,0.018237
A0A894I4B0,positive,signalp,prob_other,0.981763
A0A726EJ39,positive,signalp,prob_signalp,0.261866
A0A726EJ39,positive,signalp,prob_other,0.738134
A0A5X1B012,positive,signalp,prob_signalp,0.001038
A0A5X1B012,positive,signalp,prob_other,0.998962
A0A894I0U4,positive,signalp,prob_signalp,0.000675
A0A894I0U4,positive,signalp,prob_other,0.999325
A0A724LC01,positive,signalp,prob_signalp,0.017502
A0A724LC01,positive,signalp,prob_other,0.982498
A0A725QUL8,positive,signalp,prob_signalp,0.480441
A0A725QUL8,positive,signalp,prob_other,0.519559
A0A656I9Z7,positive,signalp,prob_signalp,0.002089
A0A656I9Z7,positive,signalp,prob_other,0.997911
A0A614WAI4,positive,signalp,prob_signalp,0.020374
A0A614WAI4,positive,signalp,prob_other,0.979626
A0A403FE84,positive,signalp,prob_signalp,9e-05
A0A403FE84,positive,signalp,prob_other,0.99991
A0A5T7KX54,positive,signalp,prob_signalp,0.001635
A0A5T7KX54,positive,signalp,prob_other,0.998365
A0A1X8WHE7,positive,signalp,prob_signalp,0.022631
A0A1X8WHE7,positive,signalp,prob_other,0.977369
A0A894I4B0,positive,signalp,prob_signalp,0.018237
A0A894I4B0,positive,signalp,prob_other,0.981763
A0A726EJ39,positive,signalp,prob_signalp,0.340768
A0A726EJ39,positive,signalp,prob_other,0.659232
A0A6Y0SRF9,positive,signalp,prob_signalp,0.000415
A0A6Y0SRF9,positive,signalp,prob_other,0.999585
A0A894I0U4,positive,signalp,prob_signalp,0.000675
A0A894I0U4,positive,signalp,prob_other,0.999325
A0A5T7KR29,positive,signalp,prob_signalp,0.967364
A0A5T7KR29,positive,signalp,prob_other,0.032636
A0A1X8W5A6,positive,signalp,prob_signalp,0.001097
A0A1X8W5A6,positive,signalp,prob_other,0.998903
A0A1R2H6T8,positive,signalp,prob_signalp,0.999045
A0A1R2H6T8,positive,signalp,prob_other,0.000955
A0A1R2XWH4,positive,signalp,prob_signalp,0.002081
A0A1R2XWH4,positive,signalp,prob_other,0.997919
A0A6Y4G8B6,positive,signalp,prob_signalp,0.017238
A0A6Y4G8B6,positive,signalp,prob_other,0.982762
A0A656I9Z7,positive,signalp,prob_signalp,0.002089
A0A656I9Z7,positive,signalp,prob_other,0.997911
A0A5X1B012,positive,signalp,prob_signalp,0.001215
A0A5X1B012,positive,signalp,prob_other,0.998785
A0A725QUL8,positive,signalp,prob_signalp,0.480441
A0A725QUL8,positive,signalp,prob_other,0.519559
Q8VQB5,positive,signalp,prob_signalp,0.001676
Q8VQB5,positive,signalp,prob_other,0.998324
A0A1R2YP51,positive,signalp,prob_signalp,0.001474
A0A1R2YP51,positive,signalp,prob_other,0.998526
A0A2R4NA08,positive,signalp,prob_signalp,0.349204
A0A2R4NA08,positive,signalp,prob_other,0.650796
A0A3R0QC43,positive,signalp,prob_signalp,0.980365
A0A3R0QC43,positive,signalp,prob_other,0.019635
A0A403FM66,positive,signalp,prob_signalp,0.001834
A0A403FM66,positive,signalp,prob_other,0.998166
