# SignalP-5.0	Organism: euk	Timestamp: 20251012051950
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_132|Q5XEC0|Large|WP_002986629.1|tpos:1-178	OTHER	0.001138	0.998862	
antigen_133|A2RG55|Protein|WP_002990870.1|tpos:1-162	OTHER	0.000371	0.999629	
antigen_182|Q1J708|tRNA|WP_031488337.1|tpos:1-299	OTHER	0.026534	0.973466	
antigen_183|P0DG17|Uncharacterized|WP_002991789.1|tpos:1-451	OTHER	0.000579	0.999421	
antigen_191|Q8P1D1|Thymidylate|WP_011017679.1|tpos:1-279	OTHER	0.000297	0.999703	
antigen_192|P0DE64|Small|WP_001118387.1|tpos:1-127	OTHER	0.000624	0.999376	
antigen_193|Q1JN21|GTPase|WP_002985743.1|tpos:1-298	OTHER	0.002398	0.997602	
antigen_6|P0DA16|Glycerol|WP_053039064.1|tpos:1-508	OTHER	0.000785	0.999215	
antigen_85|P0DB23|Glycerol-3-phosphate|WP_002986123.1|tpos:1-338	OTHER	0.021621	0.978379	
antigen_86|Q5X9I0|Protein|WP_002992179.1|tpos:1-378	OTHER	0.001132	0.998868	
antigen_55|Q5XA61|Small|WP_031488703.1|tpos:1-96	OTHER	0.000463	0.999537	
antigen_57|P0DC65|NH(3)-dependent|WP_031488497.1|tpos:1-274	OTHER	0.000675	0.999325	
antigen_58|Q5XA26|tRNA|WP_002988178.1|tpos:1-342	OTHER	0.000942	0.999058	
antigen_60|Q48QT6|DNA|WP_002993100.1|tpos:1-851	OTHER	0.000225	0.999775	
antigen_189|B5XK72|Endoribonuclease|WP_002985748.1|tpos:1-165	OTHER	0.000447	0.999553	
antigen_40|Q48VU3|Small|WP_000529929.1|tpos:1-217	OTHER	0.000763	0.999237	
antigen_154|Q5XD18|Putative|WP_020905024.1|tpos:1-325	OTHER	0.004065	0.995935	
antigen_155|Q5X9K2|Formimidoylglutamase|WP_031488632.1|tpos:1-328	OTHER	0.000808	0.999192	
antigen_41|A2REG0|Ribonuclease|WP_031488275.1|tpos:1-263	OTHER	0.000481	0.999519	
antigen_42|Q9A1F2|Probable|WP_031488555.1|tpos:1-210	OTHER	0.000472	0.999528	
antigen_104|Q9A206|Peptidyl-tRNA|WP_002981924.1|tpos:1-189	OTHER	0.001625	0.998375	
antigen_179|P0CZ88|Glutamate|WP_002985906.1|tpos:1-264	OTHER	0.002159	0.997841	
antigen_180|A2RCY1|Serine--tRNA|WP_002983351.1|tpos:1-425	OTHER	0.000448	0.999552	
antigen_88|Q48SL4|Cell|WP_011018004.1|tpos:1-218	OTHER	0.000334	0.999666	
antigen_89|Q5XCS5|Large|WP_002985110.1|tpos:4-97	OTHER	0.001762	0.998238	
antigen_113|P60452|Large|WP_002987739.1|tpos:1-208	OTHER	0.001705	0.998295	
antigen_114|P0DC28|Protein-ADP-ribose|WP_009880444.1|tpos:1-270	OTHER	0.014320	0.985680	
antigen_140|Q1J6G8|UPF0122|WP_002989745.1|tpos:1-110	OTHER	0.000513	0.999487	
antigen_141|Q5XEK9|DNA|WP_002986719.1|tpos:1-251	OTHER	0.000356	0.999644	
antigen_142|Q1JD58|Ribosome-recycling|WP_002985763.1|tpos:1-185	OTHER	0.000731	0.999269	
antigen_163|P0DC12|Tagatose-6-phosphate|WP_031488720.1|tpos:1-309	OTHER	0.007393	0.992607	
antigen_164|P60420|UPF0298|WP_002985847.1|tpos:1-91	OTHER	0.000842	0.999158	
antigen_165|Q1JKA0|Alanine|WP_010922619.1|tpos:1-366	OTHER	0.001158	0.998842	
antigen_115|Q1JE69|Holliday|WP_002986679.1|tpos:1-332	OTHER	0.000537	0.999463	
antigen_116|Q8P0Y8|Tyrosine|WP_021733235.1|tpos:1-356	OTHER	0.001335	0.998665	
antigen_73|Q48V70|Protease|WP_002985953.1|tpos:1-298	OTHER	0.018191	0.981809	
antigen_123|A2RCV8|Aspartyl/glutamyl-tRNA(Asn/Gln)|WP_011054945.1|tpos:1-479	OTHER	0.001474	0.998526	
antigen_92|Q1JID3|UPF0298|WP_002985847.1|tpos:1-91	OTHER	0.000842	0.999158	
antigen_93|P0DC38|Peptide|WP_002990794.1|tpos:1-169	OTHER	0.320372	0.679628	
antigen_94|Q5XCB7|tRNA|WP_031488310.1|tpos:1-458	OTHER	0.001139	0.998861	
antigen_33|P65522|Putative|WP_002991176.1|tpos:1-234	OTHER	0.000940	0.999060	
antigen_36|P0DG70|UTP--glucose-1-phosphate|WP_002982024.1|tpos:1-304	OTHER	0.008075	0.991925	
antigen_37|P0CZ51|Holo-[acyl-carrier-protein]|WP_002983199.1|tpos:1-118	OTHER	0.000950	0.999050	
antigen_25|B5XMM1|Probable|WP_031488487.1|tpos:1-214	OTHER	0.004420	0.995580	
antigen_26|P69948|Elongation|WP_002986045.1|tpos:1-692	OTHER	0.001995	0.998005	
antigen_190|P64065|GTPase|WP_031488563.1|tpos:1-436	OTHER	0.001433	0.998567	
antigen_11|P0DG21|tRNA|WP_002985053.1|tpos:1-243	OTHER	0.005551	0.994449	
antigen_13|B5XKP9|ATP|WP_002985238.1|tpos:1-502	OTHER	0.000558	0.999442	
antigen_17|Q8P0X5|Formate--tetrahydrofolate|WP_002989724.1|tpos:1-556	OTHER	0.001222	0.998778	
antigen_20|Q1JDW9|V-type|WP_002986419.1|tpos:1-471	OTHER	0.002317	0.997683	
