# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250926170207
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_65|A0A378W2W5||NZ_CP107264.1|tpos:355243-355361	noTP	0.996617	0.000739	0.002644	
antigen_40|Q5F665||NZ_CP107264.1|tpos:557326-557476	SP	0.011945	0.987456	0.000598	CS pos: 24-25. ARA-HG. Pr: 0.5342
antigen_21|Q8L2T6||NZ_CP107264.1|tpos:437992-438104	noTP	0.984476	0.002720	0.012803	
antigen_63|B0LVE7||NZ_CP107264.1|tpos:492655-492788	noTP	0.995351	0.004113	0.000536	
antigen_14|Q50952||NZ_CP107264.1|tpos:172842-172970	noTP	0.991008	0.004799	0.004193	
antigen_28|A0A378W121|Outer-membrane|NZ_CP107264.1|tpos:142020-142175	SP	0.002834	0.997045	0.000121	CS pos: 17-18. ACA-QL. Pr: 0.4782
antigen_57|Q5F676|DD-carboxypeptidase/endopeptidase|NZ_CP107264.1|tpos:262551-262658	noTP	0.850110	0.002232	0.147657	
antigen_11|Q9S369||NZ_CP107264.1|tpos:554110-554205	mTP	0.268479	0.011096	0.720425	CS pos: 23-24. NRI-AI. Pr: 0.2015
antigen_16|Q9S6B9||NZ_CP107264.1|tpos:173588-173879	noTP	0.968587	0.007198	0.024215	
antigen_66|Q06758|Probable|NZ_CP107264.1|tpos:120134-120404	SP	0.002035	0.996269	0.001697	CS pos: 24-25. SEG-GS. Pr: 0.5788
antigen_78|A0A378VXT8||NZ_CP107264.1|tpos:186469-186490	noTP	0.519344	0.310463	0.170194	
antigen_80|A0AB74ETB9|Ribosomal|NZ_CP107264.1|tpos:684205-684270	noTP	0.995078	0.004600	0.000322	
antigen_43|Q50966|Fe(3+)|NZ_CP107264.1|tpos:700369-700656	noTP	0.995861	0.000092	0.004047	
antigen_20|C6ZG64||NZ_CP107264.1|tpos:355180-355361	noTP	0.994161	0.001620	0.004219	
antigen_84|Q5MK06|Macrolide|NZ_CP107264.1|tpos:700361-700576	noTP	0.999919	0.000041	0.000041	
antigen_44|Q50965||NZ_CP107264.1|tpos:63893-64027	noTP	0.708938	0.015752	0.275311	
antigen_31|Q9X6P2|Adhesin|NZ_CP107264.1|tpos:518030-518320	SP	0.051389	0.941713	0.006898	CS pos: 20-21. AHG-GG. Pr: 0.6748
