# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251019212853
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_0|Q5F5U2|Large|XOQ75125.1|tpos:1-177	noTP	0.999248	0.000137	0.000615	
antigen_14|Q50952||XOQ74826.1|tpos:1-912	SP	0.011164	0.987689	0.001147	CS pos: 24-25. AYA-EN. Pr: 0.9090
antigen_9|A0A088NJH2||XOQ75499.1|tpos:1-245	SP	0.018200	0.972472	0.009329	CS pos: 24-25. ASA-GN. Pr: 0.8648
antigen_10|Q5XKW2||XOQ75108.1|tpos:1-342	SP	0.000854	0.998599	0.000547	CS pos: 19-20. ATA-DV. Pr: 0.4859
antigen_11|Q9S369||XOQ76018.1|tpos:1-263	SP	0.000196	0.999630	0.000174	CS pos: 19-20. AMA-QL. Pr: 0.8396
antigen_15|Q9Z4N2|Transferrin-binding|XOQ74827.1|tpos:7-667	SP	0.000744	0.999246	0.000010	CS pos: 21-22. GGS-FD. Pr: 0.6270
antigen_81|A0AB74ECY7|6,7-dimethyl-8-ribityllumazine|XOQ75634.1|tpos:1-158	noTP	0.993382	0.000881	0.005738	
antigen_82|B4RRB6||XOQ75650.1|tpos:378-1594	noTP	0.999305	0.000522	0.000172	
antigen_20|C6ZG64||XOQ75615.1|tpos:2-175	SP	0.000076	0.999532	0.000392	CS pos: 18-19. ALA-EG. Pr: 0.6644
antigen_21|Q8L2T6||XOQ76518.1|tpos:1-351	noTP	0.999514	0.000029	0.000458	
antigen_1|Q5F6Q4|Transferrin-binding|XOQ74826.1|tpos:1-912	SP	0.011164	0.987689	0.001147	CS pos: 24-25. AYA-EN. Pr: 0.9090
antigen_37|Q5F7X2||XOQ75897.1|tpos:1-114	SP	0.000592	0.999393	0.000015	CS pos: 17-18. AAC-SQ. Pr: 0.3941
antigen_13|B0B796|Transferrin-binding|XOQ74827.1|tpos:21-706	noTP	0.998271	0.000664	0.001065	
antigen_16|Q9S6B9||XOQ75358.1|tpos:1-713	SP	0.000804	0.997688	0.001508	CS pos: 22-23. AHA-AE. Pr: 0.8494
antigen_27|A0AA44ZGW8|Outer|XOQ75080.1|tpos:1-125	SP	0.001064	0.998824	0.000112	CS pos: 18-19. TAC-SV. Pr: 0.7235
antigen_28|A0A378W121|Outer-membrane|XOQ76386.1|tpos:1-156	SP	0.002834	0.997045	0.000121	CS pos: 17-18. ACA-QL. Pr: 0.4782
antigen_29|A0A379B184|LPS-assembly|XOQ75026.1|tpos:11-668	SP	0.423717	0.575547	0.000737	CS pos: 15-16. AAA-DA. Pr: 0.4144
antigen_59|Q4PR64||XOQ75108.1|tpos:1-346	SP	0.000854	0.998599	0.000547	CS pos: 19-20. ATA-DV. Pr: 0.4859
antigen_60|A0A378VZD7|DNA|XOQ75688.1|tpos:167-454	noTP	0.999859	0.000015	0.000126	
antigen_61|A0A378VYF7||XOQ75806.1|tpos:64-149	noTP	0.676311	0.212817	0.110872	
antigen_76|A0A2U9I6P4|50S|XOQ75125.1|tpos:13-150	noTP	0.999698	0.000209	0.000094	
antigen_77|A0A379B1C6|50S|XOQ75151.1|tpos:61-110	noTP	0.937983	0.016698	0.045319	
antigen_78|A0A378VXT8||XOQ76297.1|tpos:1-22	noTP	0.519344	0.310463	0.170194	
antigen_79|A0A379B0L0||XOQ75152.1|tpos:117-164	noTP	0.785175	0.091591	0.123233	
antigen_80|A0AB74ETB9|Ribosomal|XOQ75456.1|tpos:1-295	noTP	0.999926	0.000067	0.000007	
antigen_65|A0A378W2W5||XOQ75899.1|tpos:114-232	noTP	0.998651	0.000391	0.000957	
antigen_66|Q06758|Probable|XOQ74958.1|tpos:1-268	SP	0.001064	0.998262	0.000675	CS pos: 23-24. CGG-QG. Pr: 0.1878
antigen_67|Q9RQ30|Fatty|XOQ74998.1|tpos:1-384	noTP	0.934064	0.065719	0.000217	
antigen_44|Q50965||XOQ75600.1|tpos:1-505	noTP	0.998652	0.001132	0.000216	
antigen_45|Q50964||XOQ75601.1|tpos:1-331	SP	0.001261	0.997137	0.001602	CS pos: 22-23. ALA-DI. Pr: 0.9301
antigen_54|P72074|N-acetyllactosaminide|XOQ75861.1|tpos:1-371	SP	0.235111	0.764808	0.000081	CS pos: 19-20. CFG-IF. Pr: 0.7363
antigen_85|Q9F7Y5||XOQ74681.1|tpos:1-21	SP	0.306283	0.692270	0.001447	CS pos: ?. Probable protein fragment
antigen_86|A0AB74ER28|Succinyl-diaminopimelate|XOQ76397.1|tpos:1-381	noTP	0.998980	0.000607	0.000413	
antigen_23|E0WDF8|Peptidyl-prolyl|XOQ74636.1|tpos:1-272	SP	0.024010	0.966751	0.009239	CS pos: 21-22. SAC-GK. Pr: 0.2475
antigen_24|Q51006||XOQ74721.1|tpos:1-467	SP	0.071923	0.924170	0.003907	CS pos: 21-22. SAC-TM. Pr: 0.3725
antigen_25|A0A378VZL0||XOQ75650.1|tpos:154-202	noTP	0.892592	0.068684	0.038724	
antigen_26|P95359|Outer|XOQ75099.1|tpos:1-792	SP	0.004223	0.995588	0.000189	CS pos: 21-22. AFA-DF. Pr: 0.9683
antigen_22|P09790|IgA-specific|XOQ75650.1|tpos:1-1594	SP	0.018767	0.980697	0.000536	CS pos: 27-28. SEA-AL. Pr: 0.9266
antigen_2|Q5F875|Dihydrolipoyllysine-residue|XOQ75985.1|tpos:1-393	noTP	0.999979	0.000019	0.000002	
antigen_19|Q3B9W3||XOQ75861.1|tpos:1-378	SP	0.235111	0.764808	0.000081	CS pos: 19-20. CFG-IF. Pr: 0.7363
antigen_46|A0A1D3FCT2||XOQ74734.1|tpos:1-144	noTP	0.796006	0.203674	0.000320	
antigen_47|A0A378VW04|Biopolymer|XOQ74735.1|tpos:1-145	noTP	0.982904	0.013228	0.003868	
antigen_49|A0A378VW91||XOQ74736.1|tpos:219-277	SP	0.457651	0.541365	0.000984	CS pos: 23-24. VES-VK. Pr: 0.8845
antigen_50|Q9RQ29|Fatty|XOQ76486.1|tpos:1-507	noTP	0.989631	0.010228	0.000141	
antigen_56|A0A077KAX9||XOQ74724.1|tpos:1-210	noTP	0.998708	0.000726	0.000566	
antigen_57|Q5F676|DD-carboxypeptidase/endopeptidase|XOQ75001.1|tpos:1-430	SP	0.103460	0.864698	0.031842	CS pos: 35-36. TEG-TE. Pr: 0.7336
antigen_4|Q5F9W2|IgA-specific|XOQ75650.1|tpos:1-1594	SP	0.018767	0.980697	0.000536	CS pos: 27-28. SEA-AL. Pr: 0.9266
antigen_30|A0AAQ1IME3|LPS-assembly|XOQ75657.1|tpos:1-159	SP	0.004313	0.995017	0.000670	CS pos: 25-26. ADG-IS. Pr: 0.5541
antigen_31|Q9X6P2|Adhesin|XOQ75251.1|tpos:1-320	SP	0.010804	0.988207	0.000989	CS pos: 20-21. ACG-TL. Pr: 0.2050
antigen_38|Q5F7G3|Copper|XOQ74629.1|tpos:1-157	SP	0.000229	0.999301	0.000470	CS pos: 19-20. VSA-AG. Pr: 0.6911
antigen_39|Q5F7C7|Type|XOQ76449.1|tpos:1-162	SP	0.002667	0.996382	0.000951	CS pos: 19-20. CQS-IY. Pr: 0.8894
antigen_40|Q5F665||XOQ75016.1|tpos:1-151	SP	0.011916	0.987542	0.000542	CS pos: 24-25. ARA-HG. Pr: 0.5342
antigen_41|Q5F576||XOQ75321.1|tpos:1-90	SP	0.000174	0.999799	0.000027	CS pos: 19-20. GCA-WE. Pr: 0.3562
antigen_42|A8RU91||XOQ74826.1|tpos:228-294	noTP	0.946909	0.050632	0.002460	
antigen_58|Q4PZE8||XOQ76339.1|tpos:1-191	noTP	0.983103	0.016654	0.000242	
antigen_6|Q5FAH2|Carbamoyl|XOQ75461.1|tpos:1-1071	noTP	0.799117	0.200488	0.000395	
