# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250926170214
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_11|Q9S369||CP068761.1|tpos:277125-277386	SP	0.000236	0.999571	0.000193	CS pos: 19-20. AMA-QL. Pr: 0.8396
antigen_21|Q8L2T6||CP068761.1|tpos:421936-422048	noTP	0.984476	0.002720	0.012803	
antigen_65|A0A378W2W5||CP068761.1|tpos:493911-494033	noTP	0.999019	0.000057	0.000924	
antigen_53|A0A1D3EZB0|Catalase|CP068761.1|tpos:565780-566283	noTP	0.999708	0.000117	0.000175	
antigen_15|Q9Z4N2|Transferrin-binding|CP068761.1|tpos:83287-83947	SP	0.006891	0.992093	0.001015	CS pos: 21-22. CGG-NF. Pr: 0.5716
antigen_60|A0A378VZD7|DNA|CP068761.1|tpos:103019-103306	noTP	0.999859	0.000015	0.000126	
antigen_78|A0A378VXT8||CP068761.1|tpos:185241-185262	noTP	0.519344	0.310463	0.170194	
antigen_43|Q50966|Fe(3+)|CP068761.1|tpos:691471-691667	noTP	0.999207	0.000329	0.000464	
antigen_63|B0LVE7||CP068761.1|tpos:453014-453075	noTP	0.502390	0.495008	0.002602	
antigen_20|C6ZG64||CP068761.1|tpos:493840-494033	noTP	0.994161	0.001366	0.004473	
antigen_66|Q06758|Probable|CP068761.1|tpos:119251-119521	SP	0.001985	0.996472	0.001543	CS pos: 24-25. SEG-GS. Pr: 0.5788
antigen_1|Q5F6Q4|Transferrin-binding|CP068761.1|tpos:301383-301586	SP	0.012149	0.987477	0.000374	CS pos: 21-22. SYA-ED. Pr: 0.9752
antigen_12|E0WDG1||CP068761.1|tpos:494469-494693	SP	0.016919	0.982824	0.000257	CS pos: 23-24. CVA-DP. Pr: 0.8298
antigen_62|Q01996|Transferrin-binding|CP068761.1|tpos:301383-301586	SP	0.012149	0.987477	0.000374	CS pos: 21-22. SYA-ED. Pr: 0.9752
antigen_80|A0AB74ETB9|Ribosomal|CP068761.1|tpos:670752-670817	noTP	0.995078	0.004600	0.000322	
antigen_40|Q5F665||CP068761.1|tpos:542188-542316	SP	0.004414	0.995445	0.000141	CS pos: 21-22. ASA-YT. Pr: 0.5419
antigen_18|Q02219|Copper-containing|CP068761.1|tpos:394052-394443	SP	0.000549	0.999406	0.000045	CS pos: 21-22. CGG-EQ. Pr: 0.5056
antigen_55|P14930|Peptide|CP068761.1|tpos:688583-688679	noTP	0.586892	0.400326	0.012782	
antigen_84|Q5MK06|Macrolide|CP068761.1|tpos:691461-691699	noTP	0.999664	0.000097	0.000240	
antigen_28|A0A378W121|Outer-membrane|CP068761.1|tpos:141074-141229	SP	0.002544	0.997355	0.000101	CS pos: 17-18. ACA-QL. Pr: 0.4780
antigen_13|B0B796|Transferrin-binding|CP068761.1|tpos:83306-83941	noTP	0.999723	0.000093	0.000184	
antigen_14|Q50952||CP068761.1|tpos:301402-301745	noTP	0.999925	0.000061	0.000014	
antigen_31|Q9X6P2|Adhesin|CP068761.1|tpos:502913-503203	SP	0.051389	0.941713	0.006898	CS pos: 20-21. AHG-GG. Pr: 0.6748
