# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251006194836
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_47|Q2G168|Putative|WP_000477931.1|tpos:1-349	noTP	0.702059	0.293700	0.004241	
antigen_49|Q2G1F5|Solute-binding|WP_000720816.1|tpos:1-591	SP	0.000975	0.998938	0.000087	CS pos: 20-21. GCG-VP. Pr: 0.3348
antigen_52|Q2G1N0|Staphyloferrin|WP_000610051.1|tpos:1-418	noTP	0.999030	0.000158	0.000812	
antigen_54|Q2G1U1|Rqc2|WP_000312768.1|tpos:1-564	noTP	0.995013	0.000307	0.004680	
antigen_66|A0AAE8TKC7|5'-nucleotidase|WP_000645787.1|tpos:1-772	SP	0.010443	0.989468	0.000089	CS pos: 27-28. SNA-AE. Pr: 0.8577
antigen_0|P14738|Fibronectin-binding|WP_000794614.1|tpos:1-1038	noTP	0.765620	0.230390	0.003990	
antigen_29|Q2FYP2|ABC|WP_000942303.1|tpos:1-533	noTP	0.998630	0.001033	0.000337	
antigen_31|Q2FZ49|Chromosome|WP_000262698.1|tpos:1-1188	noTP	0.999456	0.000233	0.000311	
antigen_40|Q2G091|ABC|WP_000525106.1|tpos:1-627	noTP	0.999951	0.000011	0.000038	
antigen_46|Q2G155|Lipase|WP_000943819.1|tpos:1-691	noTP	0.819620	0.179773	0.000607	
antigen_14|Q2FWD6|Putative|WP_001206093.1|tpos:1-475	noTP	0.999981	0.000010	0.000009	
antigen_15|Q2FWN4|Chaperonin|WP_000240642.1|tpos:1-538	noTP	0.998248	0.000698	0.001054	
antigen_16|Q2FWP0|Uncharacterized|WP_000595392.1|tpos:1-338	SP	0.122372	0.793285	0.084343	CS pos: 29-30. SYA-KI. Pr: 0.3056
antigen_67|A8QKE6|Neutral|WP_001225022.1|tpos:1-509	SP	0.004046	0.986932	0.009022	CS pos: 27-28. ALA-ID. Pr: 0.8551
antigen_68|Q99SU8|Chemotaxis|WP_000727645.1|tpos:1-149	SP	0.003816	0.989970	0.006214	CS pos: 21-22. IST-HH. Pr: 0.3721
antigen_57|Q2G2B2|Surface|WP_000842040.1|tpos:5-54	SP	0.000115	0.999573	0.000312	CS pos: 28-29. GQA-QA. Pr: 0.6165
antigen_63|Q2G2Q0|DNA|WP_000819096.1|tpos:1-886	noTP	0.999425	0.000307	0.000268	
antigen_71|Q2FWC7|Type|WP_000862728.1|tpos:1-267	noTP	0.999736	0.000234	0.000030	
antigen_73|Q2G107|Enterotoxin-like|WP_000475325.1|tpos:1-203	noTP	0.774069	0.157902	0.068029	
antigen_37|Q2G015|Clumping|WP_001056195.1|tpos:1-989	noTP	0.822864	0.177082	0.000054	
antigen_30|Q2FYV4|Homoserine|WP_000735864.1|tpos:1-426	SP	0.432743	0.562586	0.004671	CS pos: 16-17. VGS-GV. Pr: 0.4815
antigen_32|Q2FZ93|Phospho-N-acetylmuramoyl-pentapeptide-transferase|WP_000578458.1|tpos:1-321	noTP	0.998181	0.000723	0.001096	
antigen_34|Q2FZF0|Iron-regulated|WP_001041583.1|tpos:1-645	noTP	0.591138	0.407516	0.001346	
antigen_36|Q2G010|Thermonuclease|WP_000141557.1|tpos:1-228	noTP	0.896654	0.094838	0.008508	
antigen_79|Q2FJ77|Serine-aspartate|WP_000610259.1|tpos:1-1141	noTP	0.998104	0.001087	0.000810	
antigen_9|Q2FVL8|Assimilatory|WP_001118725.1|tpos:1-801	noTP	0.999308	0.000522	0.000169	
antigen_42|Q2G0B3|ABC|WP_000737162.1|tpos:1-543	noTP	0.998349	0.001449	0.000203	
antigen_43|Q2G0N9|Large|WP_001273085.1|tpos:1-166	noTP	0.999941	0.000031	0.000028	
antigen_56|Q2G282|Peroxide-responsive|WP_000110007.1|tpos:1-148	noTP	0.976529	0.007585	0.015886	
antigen_7|Q2FVK2|Gamma-hemolysin|WP_000916704.1|tpos:1-315	SP	0.037024	0.936473	0.026503	CS pos: 22-23. ANP-LL. Pr: 0.3462
antigen_18|Q2FWV3|Staphylokinase|WP_000920042.1|tpos:1-163	SP	0.001757	0.998028	0.000215	CS pos: 27-28. VSA-SS. Pr: 0.7319
antigen_19|Q2FWW3|Aminotransferase|WP_001068542.1|tpos:1-428	noTP	0.994143	0.000820	0.005037	
antigen_58|Q2G2D5|6-phospho-beta-galactosidase|WP_000169224.1|tpos:1-470	noTP	0.996120	0.003714	0.000166	
antigen_72|A0A5P9NYM0|Etracellular|WP_001557458.1|tpos:1-71	SP	0.000128	0.999835	0.000037	CS pos: 21-22. TGA-NF. Pr: 0.6876
antigen_85|A0A2S1FUJ3|Superantigen-like|WP_000769820.1|tpos:1-231	SP	0.026195	0.965354	0.008451	CS pos: 25-26. SEG-QA. Pr: 0.4364
antigen_86|A0A2S1FUJ1|Superantigen-like|WP_000769160.1|tpos:1-227	SP	0.058747	0.877501	0.063752	CS pos: 25-26. TTA-QP. Pr: 0.5365
antigen_88|A0A0H2DUF0|Staphylococcal|WP_000702262.1|tpos:1-116	SP	0.006378	0.986497	0.007125	CS pos: 17-18. VLA-SP. Pr: 0.3909
antigen_89|A0A0H3K703|Myeloperoxidase|WP_000669519.1|tpos:1-102	SP	0.016382	0.983029	0.000589	CS pos: 17-18. VLA-TG. Pr: 0.5446
antigen_90|Q6G7Z1|Staphylokinase|WP_000920042.1|tpos:1-163	SP	0.001757	0.998028	0.000215	CS pos: 27-28. VSA-SS. Pr: 0.7319
antigen_6|Q2FVI5|Bcr/CflA|WP_001192075.1|tpos:1-403	noTP	0.990938	0.008804	0.000258	
antigen_21|Q2FX09|Response|WP_000153535.1|tpos:1-209	noTP	0.999887	0.000080	0.000032	
antigen_20|Q2FWW7|ABC|WP_000991306.1|tpos:1-298	noTP	0.999118	0.000047	0.000835	
antigen_48|Q2G1E2|Membrane|WP_001008722.1|tpos:1-459	noTP	0.999848	0.000020	0.000132	
antigen_50|Q2G1K8|Capsular|WP_000446299.1|tpos:1-222	noTP	0.995975	0.002155	0.001870	
antigen_60|Q2G2G3|Divalent|WP_001060842.1|tpos:1-450	noTP	0.999999	0.000000	0.000001	
antigen_64|Q2G2W1|Quinolone|WP_000213885.1|tpos:1-643	noTP	0.956523	0.041577	0.001900	
antigen_44|Q2G0V8|Phosphatidic|WP_000565813.1|tpos:1-224	noTP	0.999253	0.000707	0.000040	
antigen_53|Q2G1P2|EamA|WP_001038103.1|tpos:1-290	noTP	0.995612	0.004100	0.000288	
antigen_55|Q2G1X0|Alpha-hemolysin|WP_000857488.1|tpos:1-319	SP	0.004635	0.994350	0.001015	CS pos: 26-27. ANA-AD. Pr: 0.8334
antigen_2|Q2FUY2|Clumping|WP_000745891.1|tpos:1-877	noTP	0.995546	0.003153	0.001301	
antigen_38|Q2G034|DUF4887|WP_000070831.1|tpos:1-209	noTP	0.999969	0.000023	0.000008	
antigen_39|Q2G080|EamA|WP_001068501.1|tpos:45-288	noTP	0.996641	0.001064	0.002295	
antigen_41|Q2G0A2|Quinolone|WP_001041274.1|tpos:1-388	noTP	0.992636	0.007234	0.000130	
antigen_33|Q2FZB1|Staphylococcal/Streptococcal|WP_000739531.1|tpos:1-241	SP	0.009290	0.985911	0.004799	CS pos: 23-24. TST-QL. Pr: 0.5221
antigen_35|Q2FZK7|Bifunctional|WP_001074534.1|tpos:1-1248	SP	0.248238	0.749036	0.002726	CS pos: 29-30. VQA-AE. Pr: 0.4274
antigen_91|A0A0B6XP77|Segregation|WP_000273371.1|tpos:1-243	noTP	0.999966	0.000025	0.000009	
antigen_92|O54462|Superantigen-like|WP_001035599.1|tpos:1-234	SP	0.011021	0.987759	0.001220	CS pos: 22-23. IAT-DF. Pr: 0.3980
antigen_93|E2FYX5|von|WP_000791702.1|tpos:1-500	SP	0.006251	0.992935	0.000814	CS pos: 16-17. CVS-QI. Pr: 0.3066
antigen_17|Q2FWS0|Phi|WP_000221877.1|tpos:2-80	noTP	0.906831	0.000874	0.092295	
antigen_5|Q2FVH8|Membrane|WP_000483052.1|tpos:1-609	noTP	0.999919	0.000001	0.000079	
antigen_81|A0A0H3KAV3|Staphylococcal|WP_000669014.1|tpos:1-226	SP	0.064593	0.773189	0.162218	CS pos: 22-23. VIT-SN. Pr: 0.3347
antigen_82|A0A0H3KEE1|Staphylococcal|WP_001056483.1|tpos:1-356	SP	0.290611	0.692885	0.016504	CS pos: 22-23. AIT-VT. Pr: 0.2121
antigen_84|A0A0H3KAV8|Staphylococcal|WP_000705657.1|tpos:82-292	noTP	0.999870	0.000023	0.000108	
antigen_87|A0A0H3K7M3|Superantigen-like|WP_001063553.1|tpos:1-241	SP	0.016449	0.981172	0.002380	CS pos: 23-24. AFT-QF. Pr: 0.7448
antigen_3|Q2FV70|SSD|WP_001051420.1|tpos:8-829	SP	0.251263	0.734756	0.013981	CS pos: 30-31. ATN-AP. Pr: 0.6058
antigen_74|A0A6A9GWB2|Fibrinogen-binding|WP_000791581.1|tpos:1-165	SP	0.021410	0.894560	0.084030	CS pos: 24-25. TIA-ST. Pr: 0.4353
antigen_12|Q2FWC1|Pyrimidine-nucleoside|WP_001242311.1|tpos:1-433	noTP	0.999924	0.000056	0.000021	
antigen_27|Q2FXX5|Enterotoxin|WP_000034846.1|tpos:38-258	noTP	0.949797	0.000569	0.049634	
antigen_75|P0A0M1|Delta-hemolysin|WP_000046022.1|tpos:1-26	noTP	0.863412	0.129697	0.006891	
antigen_78|A0AB72WB37|Serine-aspartate|WP_000934467.1|tpos:1-1385	noTP	0.966334	0.001879	0.031786	
