feature,value
length,[278.]
aac_A,0.08273381294964029
aac_C,0.0035971223021582736
aac_D,0.07194244604316546
aac_E,0.08633093525179857
aac_F,0.02877697841726619
aac_G,0.05755395683453238
aac_H,0.01079136690647482
aac_I,0.09352517985611511
aac_K,0.1366906474820144
aac_L,0.06474820143884892
aac_M,0.014388489208633094
aac_N,0.050359712230215826
aac_P,0.04316546762589928
aac_Q,0.017985611510791366
aac_R,0.007194244604316547
aac_S,0.07553956834532374
aac_T,0.039568345323741004
aac_V,0.0539568345323741
aac_W,0.014388489208633094
aac_Y,0.046762589928057555
aaindex1_ANDN920101,4.351294964028778
aaindex1_ARGP820101,0.9721223021582733
aaindex1_ARGP820102,0.8497122302158274
aaindex1_ARGP820103,0.9344964028776981
aaindex1_BEGF750101,0.6019784172661872
aaindex1_BEGF750102,0.7162589928057554
aaindex1_BEGF750103,0.6835971223021583
aaindex1_BHAR880101,0.4477482014388489
aaindex1_BIGC670101,83.43057553956834
aaindex1_BIOV880101,-3.579136690647482
aaindex1_BIOV880102,-22.64388489208633
aaindex1_BROC820101,2.0201438848920863
aaindex1_BROC820102,1.9341726618705037
aaindex1_BULH740101,-0.8705755395683452
aaindex1_BULH740102,0.6987230215827338
aaindex1_BUNA790101,7.9970791366906475
aaindex1_BUNA790102,4.405798561151078
aaindex1_BUNA790103,6.311510791366906
aaindex1_BURA740101,0.33981294964028785
aaindex1_BURA740102,0.32996402877697845
aaindex1_CHAM810101,0.6639208633093525
aaindex1_CHAM820101,0.15230215827338128
aaindex1_CHAM820102,0.583568345323741
aaindex1_CHAM830101,0.9929496402877697
aaindex1_CHAM830102,0.07102158273381295
aaindex1_CHAM830103,1.0035971223021583
aaindex1_CHAM830104,0.7086330935251799
aaindex1_CHAM830105,0.37050359712230213
aaindex1_CHAM830106,2.1258992805755397
aaindex1_CHAM830107,0.26618705035971224
aaindex1_CHAM830108,0.33093525179856115
aaindex1_CHOC750101,143.99460431654677
aaindex1_CHOC760101,163.21942446043167
aaindex1_CHOC760102,45.99640287769784
aaindex1_CHOC760103,0.27233812949640285
aaindex1_CHOC760104,0.09143884892086332
aaindex1_CHOP780101,0.9826978417266187
aaindex1_CHOP780201,1.0392805755395682
aaindex1_CHOP780202,0.9650359712230215
aaindex1_CHOP780203,1.0286690647482015
aaindex1_CHOP780204,1.0720503597122304
aaindex1_CHOP780205,1.0368705035971224
aaindex1_CHOP780206,1.0104316546762588
aaindex1_CHOP780207,1.0059352517985611
aaindex1_CHOP780208,0.9943884892086329
aaindex1_CHOP780209,0.9845323741007194
aaindex1_CHOP780210,1.006798561151079
aaindex1_CHOP780211,0.9749280575539567
aaindex1_CHOP780212,0.08155755395683452
aaindex1_CHOP780213,0.08813669064748203
aaindex1_CHOP780214,0.0824820143884892
aaindex1_CHOP780215,0.08349280575539568
aaindex1_CHOP780216,0.9968345323741007
aaindex1_CIDH920101,-0.07010791366906476
aaindex1_CIDH920102,0.07413669064748202
aaindex1_CIDH920103,0.05593525179856114
aaindex1_CIDH920104,-0.0297841726618705
aaindex1_CIDH920105,-0.003489208633093513
aaindex1_COHE430101,0.745863309352518
aaindex1_CRAJ730101,1.0284532374100719
aaindex1_CRAJ730102,1.0325899280575537
aaindex1_CRAJ730103,0.9872661870503596
aaindex1_DAWD720101,4.796762589928058
aaindex1_DAYM780101,5.921223021582733
aaindex1_DAYM780201,80.44244604316546
aaindex1_DESM900101,0.8506474820143886
aaindex1_DESM900102,0.8593525179856115
aaindex1_EISD840101,-0.15776978417266188
aaindex1_EISD860101,0.45230215827338127
aaindex1_EISD860102,1.8490287769784173
aaindex1_EISD860103,-0.1920863309352518
aaindex1_FASG760101,129.6125179856115
aaindex1_FASG760102,266.7517985611511
aaindex1_FASG760103,-3.7429856115107913
aaindex1_FASG760104,9.465467625899281
aaindex1_FASG760105,2.1848561151079138
aaindex1_FAUJ830101,0.27424460431654674
aaindex1_FAUJ880101,2.1719064748201435
aaindex1_FAUJ880102,0.6519424460431654
aaindex1_FAUJ880103,3.371978417266187
aaindex1_FAUJ880104,4.820071942446044
aaindex1_FAUJ880105,1.5544244604316544
aaindex1_FAUJ880106,3.793956834532374
aaindex1_FAUJ880107,11.471223021582734
aaindex1_FAUJ880108,0.033201438848920864
aaindex1_FAUJ880109,0.7841726618705036
aaindex1_FAUJ880110,1.330935251798561
aaindex1_FAUJ880111,0.15467625899280577
aaindex1_FAUJ880112,0.15827338129496402
aaindex1_FAUJ880113,4.335935251798561
aaindex1_FINA770101,0.9831294964028775
aaindex1_FINA910101,1.2323741007194244
