feature,value
length,[475.]
aac_A,0.13263157894736843
aac_C,0.002105263157894737
aac_D,0.04421052631578947
aac_E,0.08210526315789474
aac_F,0.035789473684210524
aac_G,0.08842105263157894
aac_H,0.010526315789473684
aac_I,0.07789473684210527
aac_K,0.06526315789473684
aac_L,0.08210526315789474
aac_M,0.018947368421052633
aac_N,0.037894736842105266
aac_P,0.04
aac_Q,0.021052631578947368
aac_R,0.031578947368421054
aac_S,0.05473684210526316
aac_T,0.05894736842105263
aac_V,0.0863157894736842
aac_W,0.00631578947368421
aac_Y,0.023157894736842106
aaindex1_ANDN920101,4.304021052631579
aaindex1_ARGP820101,0.9020631578947369
aaindex1_ARGP820102,0.9914315789473684
aaindex1_ARGP820103,1.0861473684210525
aaindex1_BEGF750101,0.6399789473684211
aaindex1_BEGF750102,0.7460631578947369
aaindex1_BEGF750103,0.6465473684210526
aaindex1_BHAR880101,0.4400568421052632
aaindex1_BIGC670101,79.6223157894737
aaindex1_BIOV880101,12.616842105263158
aaindex1_BIOV880102,-1.2547368421052632
aaindex1_BROC820101,3.0498947368421048
aaindex1_BROC820102,2.606105263157895
aaindex1_BULH740101,-0.8621263157894736
aaindex1_BULH740102,0.6998926315789474
aaindex1_BUNA790101,8.016381052631578
aaindex1_BUNA790102,4.365568421052632
aaindex1_BUNA790103,6.334105263157895
aaindex1_BURA740101,0.34447789473684204
aaindex1_BURA740102,0.34010526315789474
aaindex1_CHAM810101,0.6349052631578948
aaindex1_CHAM820101,0.13907578947368424
aaindex1_CHAM820102,0.3735452631578947
aaindex1_CHAM830101,0.9631368421052632
aaindex1_CHAM830102,0.07077473684210527
aaindex1_CHAM830103,0.9621052631578947
aaindex1_CHAM830104,0.6189473684210526
aaindex1_CHAM830105,0.29789473684210527
aaindex1_CHAM830106,1.7936842105263158
aaindex1_CHAM830107,0.25263157894736843
aaindex1_CHAM830108,0.25263157894736843
aaindex1_CHOC750101,138.01831578947366
aaindex1_CHOC760101,155.73684210526315
aaindex1_CHOC760102,40.19157894736842
aaindex1_CHOC760103,0.30842105263157893
aaindex1_CHOC760104,0.11090526315789472
aaindex1_CHOP780101,0.9281263157894737
aaindex1_CHOP780201,1.0543368421052632
aaindex1_CHOP780202,1.0001473684210525
aaindex1_CHOP780203,0.9706105263157894
aaindex1_CHOP780204,1.0477052631578947
aaindex1_CHOP780205,1.0153052631578947
aaindex1_CHOP780206,0.9709263157894735
aaindex1_CHOP780207,0.9436
aaindex1_CHOP780208,1.0248
aaindex1_CHOP780209,0.9876842105263157
aaindex1_CHOP780210,0.9353684210526316
aaindex1_CHOP780211,0.9552421052631578
aaindex1_CHOP780212,0.07853263157894738
aaindex1_CHOP780213,0.08352000000000001
aaindex1_CHOP780214,0.07680000000000001
aaindex1_CHOP780215,0.08038315789473685
aaindex1_CHOP780216,0.9313473684210526
aaindex1_CIDH920101,-0.031242105263157908
aaindex1_CIDH920102,0.08517894736842108
aaindex1_CIDH920103,0.10892631578947368
aaindex1_CIDH920104,0.04176842105263159
aaindex1_CIDH920105,0.038147368421052624
aaindex1_COHE430101,0.747957894736842
aaindex1_CRAJ730101,1.047621052631579
aaindex1_CRAJ730102,1.0331157894736842
aaindex1_CRAJ730103,0.9216631578947369
aaindex1_DAWD720101,4.518947368421053
aaindex1_DAYM780101,6.20336842105263
aaindex1_DAYM780201,80.12421052631579
aaindex1_DESM900101,0.9900210526315789
aaindex1_DESM900102,0.9531999999999999
aaindex1_EISD840101,-0.056799999999999996
aaindex1_EISD860101,0.5439999999999999
aaindex1_EISD860102,1.5978947368421053
aaindex1_EISD860103,-0.03770526315789474
aaindex1_FASG760101,124.13568421052632
aaindex1_FASG760102,272.3073684210526
aaindex1_FASG760103,-4.553726315789475
aaindex1_FASG760104,9.503515789473685
aaindex1_FASG760105,2.2032842105263155
aaindex1_FAUJ830101,0.3861052631578947
aaindex1_FAUJ880101,2.145536842105263
aaindex1_FAUJ880102,0.6293684210526316
aaindex1_FAUJ880103,3.0640842105263157
aaindex1_FAUJ880104,4.535621052631579
aaindex1_FAUJ880105,1.5488
aaindex1_FAUJ880106,3.536610526315789
aaindex1_FAUJ880107,11.118105263157895
aaindex1_FAUJ880108,0.026905263157894738
aaindex1_FAUJ880109,0.6547368421052632
aaindex1_FAUJ880110,1.1263157894736842
aaindex1_FAUJ880111,0.10736842105263159
aaindex1_FAUJ880112,0.12631578947368421
aaindex1_FAUJ880113,4.341347368421053
aaindex1_FINA770101,0.9704842105263158
aaindex1_FINA910101,1.1661052631578945
aaindex1_FINA910102,1.5658947368421052
aaindex1_FINA910103,1.0429473684210526
aaindex1_FINA910104,1.0381052631578946
aaindex1_GARJ730101,0.5067578947368421
aaindex1_GEIM800101,1.0510947368421053
aaindex1_GEIM800102,1.0595789473684212
aaindex1_GEIM800103,1.0629894736842105
aaindex1_GEIM800104,1.0432210526315788
aaindex1_GEIM800105,0.9970105263157895
aaindex1_GEIM800106,0.9705052631578946
aaindex1_GEIM800107,0.9893684210526317
aaindex1_GEIM800108,0.9824
aaindex1_GEIM800109,1.047157894736842
aaindex1_GEIM800110,0.9939789473684211
aaindex1_GEIM800111,0.9738315789473683
aaindex1_GOLD730101,1.1702526315789472
aaindex1_GOLD730102,131.96378947368422
aaindex1_GRAR740101,0.46570526315789473
aaindex1_GRAR740102,8.424421052631578
aaindex1_GRAR740103,72.89368421052632
aaindex1_GUYH850101,-0.02012631578947367
aaindex1_HOPA770101,2.149263157894737
aaindex1_HOPT810101,-0.0058947368421052755
aaindex1_HUTJ700101,39.551536842105264
aaindex1_HUTJ700102,43.25848421052631
aaindex1_HUTJ700103,206.93252631578946
aaindex1_ISOY800101,1.0674736842105261
aaindex1_ISOY800102,0.9863157894736843
aaindex1_ISOY800103,0.9553684210526315
aaindex1_ISOY800104,0.9966736842105264
aaindex1_ISOY800105,0.897178947368421
aaindex1_ISOY800106,1.0042526315789473
aaindex1_ISOY800107,1.0423368421052632
aaindex1_ISOY800108,0.9460000000000001
aaindex1_JANJ780101,44.27915789473684
aaindex1_JANJ780102,39.75578947368421
aaindex1_JANJ780103,31.433684210526316
aaindex1_JANJ790101,1.407263157894737
aaindex1_JANJ790102,-0.07600000000000001
aaindex1_JOND750101,1.2817684210526317
aaindex1_JOND750102,2.1872210526315787
aaindex1_JOND920101,0.06169052631578947
aaindex1_JOND920102,82.73894736842105
aaindex1_JUKT750101,3.804631578947368
aaindex1_JUNJ780101,502.31368421052633
aaindex1_KANM800101,1.0490526315789475
aaindex1_KANM800102,0.9969894736842106
aaindex1_KANM800103,1.0672
aaindex1_KANM800104,1.020021052631579
aaindex1_KARP850101,1.0488336842105264
aaindex1_KARP850102,0.9928778947368421
aaindex1_KARP850103,0.9180042105263159
aaindex1_KHAG800101,31.346526315789475
aaindex1_KLEP840101,-0.029473684210526315
aaindex1_KRIW710101,4.99221052631579
aaindex1_KRIW790101,4.950947368421053
aaindex1_KRIW790102,0.2805263157894737
aaindex1_KRIW790103,62.18463157894737
aaindex1_KYTJ820101,0.10631578947368421
aaindex1_LAWE840101,0.13494736842105265
aaindex1_LEVM760101,-0.1250526315789474
aaindex1_LEVM760102,1.7808421052631578
aaindex1_LEVM760103,107.21073684210528
aaindex1_LEVM760104,226.44084210526316
