feature,value
length,[380.]
aac_A,0.11315789473684211
aac_C,0.0
aac_D,0.034210526315789476
aac_E,0.11578947368421053
aac_F,0.010526315789473684
aac_G,0.15526315789473685
aac_H,0.010526315789473684
aac_I,0.013157894736842105
aac_K,0.11052631578947368
aac_L,0.05263157894736842
aac_M,0.010526315789473684
aac_N,0.03684210526315789
aac_P,0.09473684210526316
aac_Q,0.05
aac_R,0.02368421052631579
aac_S,0.042105263157894736
aac_T,0.06842105263157895
aac_V,0.034210526315789476
aac_W,0.005263157894736842
aac_Y,0.018421052631578946
aaindex1_ANDN920101,4.3165
aaindex1_ARGP820101,0.727421052631579
aaindex1_ARGP820102,0.7394736842105263
aaindex1_ARGP820103,0.8242368421052633
aaindex1_BEGF750101,0.5565263157894736
aaindex1_BEGF750102,0.6789473684210526
aaindex1_BEGF750103,0.7223421052631579
aaindex1_BHAR880101,0.4632263157894737
aaindex1_BIGC670101,75.03526315789475
aaindex1_BIOV880101,-26.823684210526316
aaindex1_BIOV880102,-40.40263157894737
aaindex1_BROC820101,1.0571052631578948
aaindex1_BROC820102,0.753421052631579
aaindex1_BULH740101,-0.5453157894736842
aaindex1_BULH740102,0.6791447368421054
aaindex1_BUNA790101,7.574207894736842
aaindex1_BUNA790102,4.343486842105263
aaindex1_BUNA790103,5.841052631578947
aaindex1_BURA740101,0.3284421052631579
aaindex1_BURA740102,0.31886578947368416
aaindex1_CHAM810101,0.538
aaindex1_CHAM820101,0.12619473684210528
aaindex1_CHAM820102,0.1275210526315789
aaindex1_CHAM830101,1.0815526315789474
aaindex1_CHAM830102,0.02806842105263158
aaindex1_CHAM830103,0.7526315789473684
aaindex1_CHAM830104,0.5447368421052632
aaindex1_CHAM830105,0.35789473684210527
aaindex1_CHAM830106,1.7
aaindex1_CHAM830107,0.34210526315789475
aaindex1_CHAM830108,0.27631578947368424
aaindex1_CHOC750101,131.01789473684212
aaindex1_CHOC760101,150.6184210526316
aaindex1_CHOC760102,46.68157894736842
aaindex1_CHOC760103,0.24389473684210528
aaindex1_CHOC760104,0.09034210526315789
aaindex1_CHOP780101,1.0660526315789474
aaindex1_CHOP780201,1.0036315789473684
aaindex1_CHOP780202,0.8450526315789474
aaindex1_CHOP780203,1.120342105263158
aaindex1_CHOP780204,1.1873421052631576
aaindex1_CHOP780205,0.9492105263157894
aaindex1_CHOP780206,1.039157894736842
aaindex1_CHOP780207,1.0763421052631579
aaindex1_CHOP780208,0.8722631578947367
aaindex1_CHOP780209,0.8186578947368421
aaindex1_CHOP780210,1.093157894736842
aaindex1_CHOP780211,1.0948684210526314
aaindex1_CHOP780212,0.0827315789473684
aaindex1_CHOP780213,0.10390526315789472
aaindex1_CHOP780214,0.0878921052631579
aaindex1_CHOP780215,0.08866842105263159
aaindex1_CHOP780216,1.1266578947368422
aaindex1_CIDH920101,-0.3567105263157895
aaindex1_CIDH920102,-0.2589210526315789
aaindex1_CIDH920103,-0.30955263157894736
aaindex1_CIDH920104,-0.3621052631578948
aaindex1_CIDH920105,-0.35081578947368414
aaindex1_COHE430101,0.7215526315789472
