# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250616101346
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_33|Q2FWH7|Sensor|BX571856.1|tpos:220747-220951	noTP	0.999982	0.000007	0.000011	
antigen_42|A5IPD1|Antiholin-like|BX571856.1|tpos:93805-93949	noTP	0.993233	0.006460	0.000307	
antigen_49|Q6GJN0|Uncharacterized|BX571856.1|tpos:144767-145022	SP	0.002746	0.997009	0.000245	CS pos: 23-24. AGC-GK. Pr: 0.4581
antigen_140|Q7A417|Putative|BX571856.1|tpos:286353-286669	noTP	0.999336	0.000244	0.000421	
antigen_4|Q2YSI3|Histidinol-phosphate|BX571856.1|tpos:655636-655811	noTP	0.993403	0.005964	0.000633	
antigen_48|Q936F2|Uncharacterized|BX571856.1|tpos:145309-145552	SP	0.105862	0.893364	0.000774	CS pos: 15-16. CGG-GN. Pr: 0.5099
antigen_121|Q99U50|L-threonine|BX571856.1|tpos:170693-170933	noTP	0.998502	0.000639	0.000859	
antigen_32|Q5HFH6|Elongation|BX571856.1|tpos:402450-402683	noTP	0.997964	0.001430	0.000606	
antigen_97|A8Z3M0|Ribosomal|BX571856.1|tpos:369941-370251	noTP	0.999588	0.000112	0.000300	
antigen_14|A5IRD0|Na(+)/H(+)|BX571856.1|tpos:208468-209261	noTP	0.990977	0.008417	0.000607	
antigen_30|P65288|Lipase|BX571856.1|tpos:111893-112570	SP	0.236775	0.762867	0.000358	CS pos: 31-32. AQA-SE. Pr: 0.6296
antigen_28|A6U0V5|Phenylalanine--tRNA|BX571856.1|tpos:357003-357354	noTP	0.999971	0.000007	0.000022	
antigen_64|Q6GID8|Na(+)/H(+)|BX571856.1|tpos:209397-209508	noTP	0.890976	0.107783	0.001240	
antigen_150|O50581|ATP-dependent|BX571856.1|tpos:386615-387300	noTP	0.999677	0.000120	0.000203	
antigen_18|Q5HIH8|Putative|BX571856.1|tpos:165191-165290	noTP	0.999243	0.000242	0.000515	
antigen_115|Q7A7G0|Uncharacterized|BX571856.1|tpos:144767-145022	SP	0.002746	0.997009	0.000245	CS pos: 23-24. AGC-GK. Pr: 0.4581
antigen_36|Q6GAB5|Spermidine/putrescine|BX571856.1|tpos:345232-345595	noTP	0.999787	0.000132	0.000082	
antigen_164|Q6GIM9|Putative|BX571856.1|tpos:453161-453238	mTP	0.252105	0.109853	0.638042	CS pos: 20-21. AVL-AG. Pr: 0.2663
antigen_53|Q2FIK4|Extracellular|BX571856.1|tpos:275462-275802	SP	0.038352	0.957088	0.004560	CS pos: 21-22. MNS-NH. Pr: 0.3799
antigen_192|P30329|Arsenical|BX571856.1|tpos:227126-227554	noTP	0.990255	0.009710	0.000035	
antigen_76|Q5HGQ3|Transcriptional|BX571856.1|tpos:369793-369935	noTP	0.999410	0.000171	0.000419	
antigen_95|Q7A7B2|Transcription-repair-coupling|BX571856.1|tpos:386876-387268	noTP	0.999690	0.000101	0.000209	
antigen_87|Q2FXU5|Aspartate--tRNA|BX571856.1|tpos:171782-172237	noTP	0.981561	0.000152	0.018287	
antigen_179|Q5HEW2|Serine|BX571856.1|tpos:581712-581807	noTP	0.906611	0.006394	0.086995	
antigen_98|A5IVY0|1-pyrroline-5-carboxylate|BX571856.1|tpos:57932-58392	noTP	0.999932	0.000062	0.000006	
antigen_111|A5ISH9|DNA|BX571856.1|tpos:359404-359928	noTP	0.999884	0.000009	0.000107	
antigen_194|Q2FEK3|Urease|BX571856.1|tpos:756427-756997	noTP	0.998810	0.000157	0.001034	
antigen_71|Q6GKT7|Histidine|BX571856.1|tpos:3385-3888	noTP	0.999957	0.000031	0.000012	
antigen_156|A8YZL5|Pyridoxal|BX571856.1|tpos:175447-175741	noTP	0.999786	0.000131	0.000083	
antigen_161|P99154|Large|BX571856.1|tpos:181848-181969	noTP	0.999886	0.000113	0.000001	
antigen_198|Q9ZEH3|UvrABC|BX571856.1|tpos:360425-361017	noTP	0.999887	0.000018	0.000095	
antigen_46|Q2YWH4|Carbamate|BX571856.1|tpos:366940-367248	noTP	0.718834	0.212276	0.068890	
antigen_68|Q2FJK1|Uncharacterized|BX571856.1|tpos:145299-145554	SP	0.012238	0.987263	0.000499	CS pos: 25-26. CGG-GN. Pr: 0.6662
antigen_67|A5IUL1|Serine-protein|BX571856.1|tpos:220861-220958	noTP	0.986027	0.000939	0.013034	
antigen_103|Q6GJE9|Pyridoxal|BX571856.1|tpos:175743-175928	noTP	0.976268	0.008409	0.015323	
antigen_116|P0A0I7|Accessory|BX571856.1|tpos:676782-677019	noTP	0.999914	0.000052	0.000035	
antigen_10|Q2G023|SsrA-binding|BX571856.1|tpos:272440-272593	noTP	0.999961	0.000010	0.000029	
antigen_90|A5IRH5|Adapter|BX571856.1|tpos:311478-311716	noTP	0.999980	0.000011	0.000009	
antigen_110|A6U0Z9|Ribosomal|BX571856.1|tpos:369941-370251	noTP	0.999588	0.000112	0.000300	
antigen_55|P65855|tRNA|BX571856.1|tpos:403218-403522	noTP	0.990616	0.000084	0.009300	
antigen_45|Q6GJE0|Serine|BX571856.1|tpos:179491-179705	noTP	0.998882	0.000088	0.001029	
antigen_171|Q6GF16|2-isopropylmalate|BX571856.1|tpos:303466-303803	noTP	0.999700	0.000109	0.000191	
antigen_43|P06886|Toxic|BX571856.1|tpos:141527-141598	noTP	0.997214	0.000450	0.002336	
antigen_112|Q99V03|Spermidine/putrescine|BX571856.1|tpos:345232-345595	noTP	0.999787	0.000132	0.000082	
antigen_132|Q2YV11|Putative|BX571856.1|tpos:57924-58418	noTP	0.999823	0.000136	0.000041	
antigen_165|P65407|Molybdopterin|BX571856.1|tpos:407969-408036	noTP	0.592109	0.290193	0.117698	
antigen_182|Q2FFV9|Fluoride-specific|BX571856.1|tpos:604862-604978	noTP	0.958340	0.009029	0.032632	
antigen_100|Q5HGP6|Cell|BX571856.1|tpos:372353-372820	noTP	0.999953	0.000021	0.000026	
antigen_19|P68789|Elongation|BX571856.1|tpos:319210-319658	noTP	0.999409	0.000134	0.000457	
antigen_89|Q2YU53|Probable|BX571856.1|tpos:6094-6258	noTP	0.999642	0.000198	0.000160	
antigen_37|Q2YY04|Signal|BX571856.1|tpos:220875-220968	noTP	0.999923	0.000031	0.000047	
antigen_92|A6U0U2|Phosphopantetheine|BX571856.1|tpos:353168-353327	noTP	0.999902	0.000086	0.000012	
antigen_135|Q5HFW9|Asparagine--tRNA|BX571856.1|tpos:171776-172217	noTP	0.999282	0.000088	0.000630	
antigen_168|A0A0H3K6Z9|Staphylococcal|BX571856.1|tpos:142044-142274	SP	0.018198	0.960713	0.021089	CS pos: 22-23. VMT-AE. Pr: 0.4504
antigen_177|P60611|Transcriptional|BX571856.1|tpos:676782-676891	noTP	0.999437	0.000204	0.000360	
antigen_188|Q5HGH0|Phosphatidate|BX571856.1|tpos:398911-399170	noTP	0.999693	0.000265	0.000042	
antigen_79|Q2FK09|Transcriptional|BX571856.1|tpos:676782-676891	noTP	0.999437	0.000204	0.000360	
antigen_80|Q5HG90|Homoserine|BX571856.1|tpos:429016-429319	noTP	0.999564	0.000354	0.000082	
antigen_113|Q2FKQ5|Chromosomal|BX571856.1|tpos:166-618	noTP	0.999962	0.000016	0.000022	
antigen_148|P72358|Antiholin-like|BX571856.1|tpos:93803-93949	noTP	0.996368	0.003469	0.000162	
antigen_149|Q99QV7|Putative|BX571856.1|tpos:345233-345456	noTP	0.999809	0.000102	0.000089	
antigen_34|Q6GC27|Methionine|BX571856.1|tpos:308863-309120	noTP	0.999267	0.000055	0.000678	
antigen_131|Q2YXC9|UvrABC|BX571856.1|tpos:360425-361017	noTP	0.999887	0.000018	0.000095	
