# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251006210817
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_3|Q6GB78|Ribosome|YP_499325.1|tpos:1-190	noTP	0.999924	0.000016	0.000060	
antigen_4|Q2YSI3|Histidinol-phosphate|YP_499293.1|tpos:1-352	noTP	0.997847	0.000836	0.001317	
antigen_10|Q2G023|SsrA-binding|YP_499360.1|tpos:1-154	noTP	0.999961	0.000010	0.000029	
antigen_11|A6U1T3|3-phosphoshikimate|YP_499999.1|tpos:1-432	noTP	0.999820	0.000156	0.000025	
antigen_15|P0A006|Arsenate|YP_500395.1|tpos:1-131	noTP	0.994240	0.005098	0.000662	
antigen_58|Q6G664|Oxygen-dependent|YP_501385.1|tpos:1-569	noTP	0.999859	0.000114	0.000027	
antigen_86|P60946|Putative|YP_498836.1|tpos:1-293	noTP	0.982790	0.009059	0.008151	
antigen_90|A5IRH5|Adapter|YP_499488.1|tpos:1-239	noTP	0.999979	0.000011	0.000009	
antigen_94|Q7A1B9|NAD-specific|YP_499448.1|tpos:1-414	noTP	0.999841	0.000069	0.000089	
antigen_98|A5IVY0|1-pyrroline-5-carboxylate|YP_501325.1|tpos:1-514	noTP	0.999970	0.000027	0.000004	
antigen_30|P65288|Lipase|YP_501455.1|tpos:1-680	SP	0.148651	0.849382	0.001967	CS pos: 32-33. GQA-QA. Pr: 0.6514
antigen_36|Q6GAB5|Spermidine/putrescine|YP_499595.1|tpos:1-364	noTP	0.999799	0.000121	0.000080	
antigen_70|Q2FGD0|Probable|YP_500207.1|tpos:1-189	noTP	0.996902	0.001128	0.001970	
antigen_71|Q6GKT7|Histidine|YP_498616.1|tpos:1-504	noTP	0.999969	0.000024	0.000007	
antigen_193|P68821|Phosphoglycerate|YP_499352.1|tpos:1-396	noTP	0.999859	0.000113	0.000028	
antigen_195|A7X2E3|Holliday|YP_499984.1|tpos:18-225	noTP	0.999581	0.000016	0.000403	
antigen_196|P63843|Global|YP_499763.1|tpos:1-257	noTP	0.997844	0.000071	0.002085	
antigen_7|Q99WM3|Probable|YP_498926.1|tpos:1-393	noTP	0.785874	0.050520	0.163606	
antigen_8|P64400|33|YP_499064.1|tpos:1-293	noTP	0.996469	0.003048	0.000483	
antigen_112|Q99V03|Spermidine/putrescine|YP_499595.1|tpos:1-364	noTP	0.999799	0.000121	0.000080	
antigen_122|A8Z4B8|Chaperone|YP_500192.1|tpos:1-379	noTP	0.999813	0.000057	0.000130	
antigen_155|A6U242|Endoribonuclease|YP_500183.1|tpos:1-155	noTP	0.999918	0.000056	0.000026	
antigen_160|Q5HJT5|Probable|YP_498645.1|tpos:1-310	noTP	0.999747	0.000144	0.000109	
antigen_161|P99154|Large|YP_499094.1|tpos:1-122	noTP	0.999880	0.000119	0.000001	
antigen_12|A7X4W4|Peptide|YP_500835.1|tpos:1-358	noTP	0.999957	0.000007	0.000036	
antigen_14|A5IRD0|Na(+)/H(+)|YP_499442.1|tpos:1-801	noTP	0.999721	0.000193	0.000085	
antigen_24|Q99TX9|Bacilliredoxin|YP_500125.1|tpos:1-145	noTP	0.999866	0.000127	0.000006	
antigen_27|P11162|PTS|YP_500917.1|tpos:1-570	noTP	0.996904	0.000371	0.002724	
antigen_31|A7X5F7|Small|YP_500975.1|tpos:1-92	noTP	0.998853	0.000133	0.001014	
antigen_165|P65407|Molybdopterin|YP_501005.1|tpos:1-419	noTP	0.999119	0.000289	0.000592	
antigen_185|Q2YUE9|3-isopropylmalate|YP_500770.1|tpos:1-190	noTP	0.999644	0.000131	0.000226	
antigen_187|Q6GFW5|UPF0354|YP_500363.1|tpos:1-285	noTP	0.999928	0.000015	0.000057	
antigen_188|Q5HGH0|Phosphatidate|YP_499771.1|tpos:1-260	noTP	0.999693	0.000265	0.000042	
antigen_96|Q6G7K5|ATP|YP_500822.1|tpos:1-502	noTP	0.998982	0.000957	0.000060	
antigen_20|Q5HHK8|Glycine|YP_499390.1|tpos:1-126	noTP	0.999936	0.000048	0.000016	
antigen_22|Q2FV63|Copper|YP_501329.1|tpos:1-68	noTP	0.996656	0.002453	0.000891	
antigen_23|Q6GI36|Staphostatin|YP_499539.1|tpos:1-109	noTP	0.992971	0.004463	0.002566	
antigen_26|Q5HHQ3|Nucleotide-binding|YP_499344.2|tpos:1-303	noTP	0.999957	0.000039	0.000005	
antigen_29|P67371|DegV|YP_499958.1|tpos:1-279	noTP	0.999986	0.000011	0.000002	
antigen_21|Q6GCF3|Putative|YP_498888.1|tpos:1-222	noTP	0.989858	0.005335	0.004807	
antigen_25|Q99SE4|UPF0340|YP_500831.1|tpos:1-173	noTP	0.999196	0.000787	0.000017	
antigen_28|A6U0V5|Phenylalanine--tRNA|YP_499637.1|tpos:1-352	noTP	0.999971	0.000007	0.000023	
antigen_32|Q5HFH6|Elongation|YP_500198.1|tpos:1-607	noTP	0.999742	0.000006	0.000252	
antigen_38|P66134|Large|YP_500260.1|tpos:1-94	mTP	0.366308	0.004264	0.629427	CS pos: 9-10. QFF-AS. Pr: 0.5690
antigen_33|Q2FWH7|Sensor|YP_500793.1|tpos:1-885	noTP	0.999871	0.000036	0.000093	
antigen_40|P66579|Small|YP_500962.1|tpos:1-166	noTP	0.999867	0.000060	0.000072	
antigen_41|Q5HEC4|Potassium-transporting|YP_500790.1|tpos:1-657	noTP	0.994119	0.003282	0.002599	
antigen_46|Q2YWH4|Carbamate|YP_501416.1|tpos:1-313	noTP	0.949333	0.048623	0.002044	
antigen_50|P63730|Carbamoyl|YP_499708.1|tpos:1-366	noTP	0.999906	0.000057	0.000037	
antigen_162|A8Z1W7|DNA|YP_499806.1|tpos:1-669	noTP	0.998823	0.000376	0.000801	
antigen_190|A6QEP6|UPF0741|YP_499147.1|tpos:1-113	noTP	0.999967	0.000013	0.000020	
antigen_192|P30329|Arsenical|YP_500394.1|tpos:2-430	noTP	0.962319	0.037617	0.000065	
antigen_194|Q2FEK3|Urease|YP_501022.1|tpos:1-571	noTP	0.998810	0.000157	0.001034	
antigen_17|P60735|Large|YP_500968.1|tpos:1-105	noTP	0.999644	0.000034	0.000322	
antigen_18|Q5HIH8|Putative|YP_499048.1|tpos:1-100	noTP	0.999332	0.000206	0.000462	
antigen_19|P68789|Elongation|YP_499101.1|tpos:1-693	noTP	0.999261	0.000138	0.000601	
antigen_130|Q2YUI5|Endoribonuclease|YP_500782.1|tpos:1-117	noTP	0.997374	0.000460	0.002166	
antigen_132|Q2YV11|Putative|YP_498732.1|tpos:1-495	noTP	0.999823	0.000136	0.000041	
antigen_9|A6U200|Elongation|YP_500139.1|tpos:1-185	noTP	0.998748	0.000277	0.000975	
antigen_120|Q6GHZ5|DNA-directed|YP_499585.1|tpos:1-72	noTP	0.998658	0.000078	0.001263	
antigen_121|Q99U50|L-threonine|YP_499972.1|tpos:1-346	noTP	0.996998	0.001126	0.001875	
antigen_125|A6U0B2|NAD|YP_499496.1|tpos:1-269	noTP	0.999622	0.000066	0.000312	
antigen_128|Q7A0H9|Sensor|YP_500590.1|tpos:1-347	noTP	0.995700	0.002665	0.001636	
antigen_131|Q2YXC9|UvrABC|YP_499646.2|tpos:1-593	noTP	0.999853	0.000023	0.000125	
antigen_119|Q99UI1|tRNA-2-methylthio-N(6)-dimethylallyladenosine|YP_499802.1|tpos:1-514	noTP	0.999959	0.000006	0.000036	
antigen_134|A7X1P4|DNA|YP_499774.1|tpos:1-1436	noTP	0.999979	0.000007	0.000014	
antigen_146|Q8NXW9|Putative|YP_499128.1|tpos:1-466	noTP	0.999974	0.000009	0.000016	
antigen_150|O50581|ATP-dependent|YP_499733.1|tpos:1-686	noTP	0.999676	0.000125	0.000199	
antigen_88|P64108|3-hydroxyacyl-[acyl-carrier-protein]|YP_500815.1|tpos:1-146	noTP	0.999562	0.000255	0.000183	
antigen_91|Q6GIE0|Na(+)/H(+)|YP_499438.1|tpos:1-159	noTP	0.938564	0.061054	0.000382	
antigen_93|Q99S28|Large|YP_500972.1|tpos:1-144	noTP	0.892833	0.000013	0.107154	
antigen_151|A8Z2K2|Transcriptional|YP_500297.1|tpos:1-156	noTP	0.999908	0.000012	0.000079	
antigen_152|Q2FYU5|Small|YP_499859.1|tpos:1-89	noTP	0.999845	0.000005	0.000150	
antigen_153|Q6GHG2|Small|YP_499783.1|tpos:1-89	noTP	0.999885	0.000011	0.000104	
antigen_154|Q5HF67|Uncharacterized|YP_500321.1|tpos:1-351	noTP	0.999892	0.000072	0.000036	
antigen_5|Q7A768|Putative|YP_499130.1|tpos:1-379	noTP	0.960923	0.000508	0.038569	
antigen_13|Q6GHM6|Guanylate|YP_499715.1|tpos:1-207	noTP	0.996260	0.002847	0.000893	
antigen_82|A7X4V7|Serine|YP_500830.1|tpos:1-412	noTP	0.999902	0.000086	0.000012	
antigen_100|Q5HGP6|Cell|YP_499691.1|tpos:1-470	noTP	0.999953	0.000021	0.000026	
antigen_104|A8Z325|Large|YP_500947.1|tpos:1-145	noTP	0.992601	0.000127	0.007272	
antigen_107|Q6GEI4|Large|YP_500978.1|tpos:1-207	noTP	0.999948	0.000008	0.000044	
antigen_109|Q6GHU5|Ribonuclease|YP_499639.1|tpos:1-312	noTP	0.999446	0.000258	0.000296	
antigen_111|A5ISH9|DNA|YP_499805.1|tpos:1-840	noTP	0.999679	0.000143	0.000178	
antigen_181|P66998|Anthranilate|YP_499895.1|tpos:1-332	noTP	0.999770	0.000154	0.000076	
antigen_183|Q8NYF5|Type|YP_498852.1|tpos:1-1009	noTP	0.928559	0.068423	0.003018	
antigen_83|Q2YUL2|Thiamine-phosphate|YP_500807.1|tpos:1-213	noTP	0.964785	0.023375	0.011840	
antigen_85|A5IPA9|L-lactate|YP_498803.1|tpos:1-269	noTP	0.999790	0.000152	0.000058	
antigen_39|A5IRV0|Bifunctional|YP_499557.1|tpos:1-286	noTP	0.999854	0.000104	0.000042	
antigen_43|P06886|Toxic|YP_498971.1|tpos:113-205	noTP	0.998656	0.000361	0.000983	
antigen_47|Q6GBP3|UPF0741|YP_499147.1|tpos:1-113	noTP	0.999967	0.000013	0.000020	
antigen_49|Q6GJN0|Uncharacterized|YP_498989.1|tpos:11-272	SP	0.002056	0.997794	0.000150	CS pos: 26-27. GKG-NE. Pr: 0.4980
antigen_52|Q6G639|Arginine|YP_501419.1|tpos:1-411	noTP	0.999915	0.000057	0.000029	
antigen_80|Q5HG90|Homoserine|YP_499852.1|tpos:1-304	noTP	0.999567	0.000355	0.000078	
antigen_84|A5ITJ2|Glutamate-1-semialdehyde|YP_500276.1|tpos:1-428	noTP	0.998363	0.000402	0.001235	
antigen_89|Q2YU53|Probable|YP_500630.1|tpos:1-309	noTP	0.999976	0.000016	0.000008	
antigen_92|A6U0U2|Phosphopantetheine|YP_499621.1|tpos:1-160	noTP	0.999902	0.000086	0.000012	
antigen_95|Q7A7B2|Transcription-repair-coupling|YP_499055.1|tpos:1-1168	noTP	0.999752	0.000118	0.000130	
antigen_172|Q2YUN4|Thymidine|YP_500836.1|tpos:1-199	noTP	0.998830	0.000171	0.000998	
antigen_34|Q6GC27|Methionine|YP_499008.1|tpos:1-341	noTP	0.999712	0.000029	0.000259	
antigen_35|A6U284|UPF0473|YP_500228.1|tpos:1-102	noTP	0.999972	0.000006	0.000022	
antigen_37|Q2YY04|Signal|YP_499945.1|tpos:1-451	noTP	0.999262	0.000668	0.000070	
antigen_45|Q6GJE0|Serine|YP_499083.1|tpos:1-215	noTP	0.998882	0.000088	0.001029	
antigen_54|A5IPU8|Small|YP_498939.1|tpos:1-80	noTP	0.998678	0.000034	0.001288	
antigen_56|P61059|Large|YP_500978.1|tpos:1-207	noTP	0.999948	0.000008	0.000044	
antigen_57|Q2FY46|Exodeoxyribonuclease|YP_500134.1|tpos:1-445	noTP	0.999883	0.000022	0.000095	
antigen_59|Q2G035|Epimerase|YP_499348.1|tpos:1-300	noTP	0.996250	0.002074	0.001676	
antigen_69|A5IQW9|Nucleotide-binding|YP_499344.2|tpos:1-303	noTP	0.999957	0.000039	0.000005	
antigen_48|Q936F2|Uncharacterized|YP_498659.1|tpos:1-256	SP	0.019684	0.979354	0.000963	CS pos: 24-25. TAG-CG. Pr: 0.3211
antigen_51|Q6GGD6|Putative|YP_500175.1|tpos:1-272	noTP	0.999871	0.000090	0.000038	
antigen_55|P65855|tRNA|YP_499781.1|tpos:1-305	noTP	0.990877	0.000074	0.009050	
antigen_60|Q6GEK1|Large|YP_500961.1|tpos:1-59	noTP	0.711520	0.000761	0.287719	
antigen_63|P65177|Ribitol-5-phosphate|YP_498815.1|tpos:1-224	noTP	0.999942	0.000044	0.000014	
antigen_72|P99088|Enolase|YP_499355.1|tpos:1-434	noTP	0.999491	0.000456	0.000053	
antigen_75|Q6G8Y5|Heat-inducible|YP_500195.1|tpos:1-325	noTP	0.999289	0.000167	0.000544	
antigen_78|Q2FZJ0|Phosphoribosylformylglycinamidine|YP_499563.1|tpos:1-729	noTP	0.999948	0.000044	0.000007	
antigen_87|Q2FXU5|Aspartate--tRNA|YP_500245.1|tpos:1-588	noTP	0.999387	0.000438	0.000175	
antigen_164|Q6GIM9|Putative|YP_499340.1|tpos:1-161	noTP	0.640342	0.000082	0.359575	
antigen_144|Q2YVA4|D-ribose|YP_498835.1|tpos:1-134	noTP	0.997941	0.000850	0.001209	
antigen_159|P12053|Replication|YP_498709.1|tpos:2-145	noTP	0.990311	0.000047	0.009643	
antigen_169|Q7A0H5|Bacterial|YP_500600.1|tpos:1-166	noTP	0.999157	0.000308	0.000535	
antigen_171|Q6GF16|2-isopropylmalate|YP_500767.1|tpos:1-509	noTP	0.999907	0.000077	0.000016	
antigen_61|Q6GIN8|Protein|YP_499326.1|tpos:1-843	noTP	0.999911	0.000037	0.000052	
antigen_156|A8YZL5|Pyridoxal|YP_499072.1|tpos:1-295	noTP	0.999786	0.000131	0.000083	
antigen_157|Q6GFG0|Uncharacterized|YP_500605.1|tpos:1-453	noTP	0.999917	0.000027	0.000056	
antigen_163|Q6GAG7|1,4-dihydroxy-2-naphthoyl-CoA|YP_499538.1|tpos:1-273	noTP	0.999964	0.000018	0.000018	
antigen_174|Q2FHM8|DNA-directed|YP_499716.1|tpos:1-72	mTP	0.166083	0.001183	0.832733	CS pos: 26-27. AKR-AR. Pr: 0.2855
antigen_175|A6U2J5|Tyrosine--tRNA|YP_500345.1|tpos:1-420	noTP	0.999377	0.000564	0.000058	
antigen_180|P99070|Succinate--CoA|YP_499754.1|tpos:1-302	noTP	0.998103	0.000324	0.001574	
antigen_182|Q2FFV9|Fluoride-specific|YP_500405.1|tpos:1-117	noTP	0.970368	0.004317	0.025315	
antigen_189|P65647|Galactose-6-phosphate|YP_500921.1|tpos:1-171	noTP	0.999666	0.000248	0.000086	
antigen_191|Q7A4P4|Uncharacterized|YP_500633.1|tpos:1-342	noTP	0.999964	0.000026	0.000010	
antigen_0|A8Z2N1|Probable|YP_500329.1|tpos:1-407	noTP	0.990240	0.000067	0.009693	
antigen_1|Q2FGE5|Ribosomal|YP_500191.1|tpos:1-312	noTP	0.999889	0.000086	0.000025	
antigen_105|P65664|Aspartate|YP_501369.1|tpos:1-123	noTP	0.994660	0.000335	0.005006	
antigen_106|A0A0H3K9F2|Low|YP_500586.1|tpos:1-154	noTP	0.938048	0.054797	0.007155	
antigen_114|A8Z4A3|Putative|YP_500175.1|tpos:1-272	noTP	0.999871	0.000090	0.000038	
antigen_115|Q7A7G0|Uncharacterized|YP_498989.1|tpos:11-272	SP	0.002056	0.997794	0.000150	CS pos: 26-27. GKG-NE. Pr: 0.4980
antigen_173|Q2FW71|Staphyloferrin|YP_500904.1|tpos:1-397	noTP	0.998728	0.001216	0.000056	
antigen_176|P66335|Small|YP_008530243.1|tpos:1-102	noTP	0.998989	0.000012	0.001000	
antigen_177|P60611|Transcriptional|YP_498826.1|tpos:1-246	noTP	0.999959	0.000036	0.000005	
antigen_186|P99075|Fructose-bisphosphate|YP_500842.1|tpos:1-286	noTP	0.999880	0.000100	0.000020	
antigen_133|Q6GH52|Glycerol-3-phosphate|YP_499878.1|tpos:1-202	noTP	0.986354	0.012080	0.001566	
antigen_76|Q5HGQ3|Transcriptional|YP_499684.1|tpos:1-143	noTP	0.999410	0.000171	0.000419	
antigen_99|Q2YT14|Glycine--tRNA|YP_500177.1|tpos:1-463	noTP	0.999188	0.000394	0.000418	
antigen_110|A6U0Z9|Ribosomal|YP_499685.1|tpos:1-304	noTP	0.999982	0.000009	0.000010	
antigen_113|Q2FKQ5|Chromosomal|YP_498609.1|tpos:1-453	noTP	0.999960	0.000017	0.000023	
antigen_116|P0A0I7|Accessory|YP_500746.1|tpos:1-208	noTP	0.999972	0.000026	0.000002	
antigen_135|Q5HFW9|Asparagine--tRNA|YP_499989.1|tpos:1-430	noTP	0.999643	0.000085	0.000272	
antigen_138|Q5HE63|Deoxyribose-phosphate|YP_500856.1|tpos:1-220	noTP	0.999808	0.000175	0.000017	
antigen_139|P65968|Ribosome-binding|YP_499780.1|tpos:1-116	noTP	0.999913	0.000013	0.000074	
antigen_140|Q7A417|Putative|YP_501039.1|tpos:1-317	noTP	0.999945	0.000044	0.000011	
antigen_142|A7X2Z9|Probable|YP_500207.1|tpos:1-189	noTP	0.996902	0.001128	0.001970	
antigen_167|A6U3W5|Large|YP_500969.1|tpos:1-122	noTP	0.997661	0.000801	0.001537	
antigen_184|A7X1D2|Cell|YP_499695.1|tpos:1-187	noTP	0.999901	0.000060	0.000039	
antigen_197|P0A0M8|Putative|YP_499547.1|tpos:1-144	noTP	0.999380	0.000083	0.000538	
antigen_199|Q2G2A2|UPF0223|YP_499593.1|tpos:1-91	noTP	0.999922	0.000050	0.000028	
antigen_123|A7X1P6|Ribosome|YP_499775.1|tpos:1-155	noTP	0.999973	0.000022	0.000005	
antigen_170|Q2FFJ5|Glutamyl-tRNA(Gln)|YP_500609.1|tpos:1-485	noTP	0.999858	0.000088	0.000054	
antigen_198|Q9ZEH3|UvrABC|YP_499646.2|tpos:1-593	noTP	0.999853	0.000023	0.000125	
antigen_42|A5IPD1|Antiholin-like|YP_498827.1|tpos:3-147	noTP	0.993233	0.006460	0.000307	
antigen_44|Q6GD73|Adenylosuccinate|YP_498625.1|tpos:1-427	noTP	0.999788	0.000175	0.000037	
antigen_53|Q2FIK4|Extracellular|YP_499371.1|tpos:1-340	SP	0.033160	0.955296	0.011544	CS pos: 21-22. MNS-NH. Pr: 0.2785
antigen_64|Q6GID8|Na(+)/H(+)|YP_499440.1|tpos:1-109	noTP	0.892586	0.081145	0.026269	
antigen_65|Q2G2D3|Ribosome|YP_499775.1|tpos:1-155	noTP	0.999973	0.000022	0.000005	
antigen_67|A5IUL1|Serine-protein|YP_500777.1|tpos:11-169	noTP	0.997024	0.001756	0.001220	
antigen_117|Q2G2P8|ADP-dependent|YP_498615.1|tpos:1-233	mTP	0.084157	0.032218	0.883625	CS pos: 32-33. RCP-EA. Pr: 0.2555
antigen_124|A8Z4J3|6,7-dimethyl-8-ribityllumazine|YP_500388.1|tpos:1-154	noTP	0.998927	0.000396	0.000677	
antigen_127|Q2FW22|Large|YP_500963.1|tpos:1-119	noTP	0.934558	0.000211	0.065231	
antigen_129|P63980|DNA|YP_500316.1|tpos:1-1065	noTP	0.999097	0.000858	0.000045	
antigen_97|A8Z3M0|Ribosomal|YP_499685.1|tpos:1-304	noTP	0.999982	0.000009	0.000010	
antigen_141|P64331|Glutamyl-tRNA|YP_500281.1|tpos:1-448	noTP	0.997712	0.000938	0.001350	
antigen_148|P72358|Antiholin-like|YP_498827.1|tpos:1-147	noTP	0.996368	0.003469	0.000162	
antigen_149|Q99QV7|Putative|YP_501468.1|tpos:1-570	noTP	0.999646	0.000199	0.000155	
antigen_2|A7X1Y9|Large|YP_499858.1|tpos:1-49	noTP	0.927495	0.052843	0.019661	
antigen_118|Q5HIA9|GTP|YP_499121.1|tpos:1-292	noTP	0.999617	0.000082	0.000300	
antigen_143|Q6GEV5|Large|YP_500837.1|tpos:1-84	noTP	0.987770	0.001965	0.010265	
antigen_145|A6QJI7|Isopentenyl-diphosphate|YP_501084.1|tpos:1-349	noTP	0.999947	0.000007	0.000046	
antigen_147|A6QHI5|UPF0735|YP_500258.1|tpos:1-151	noTP	0.999952	0.000031	0.000017	
antigen_166|P64218|Probable|YP_500146.1|tpos:1-448	noTP	0.999968	0.000013	0.000019	
antigen_101|A6QHC1|Ribosomal|YP_500191.1|tpos:1-312	noTP	0.999889	0.000086	0.000025	
antigen_102|A7WY61|Small|YP_498939.1|tpos:1-80	noTP	0.998678	0.000034	0.001288	
antigen_103|Q6GJE9|Pyridoxal|YP_499073.1|tpos:1-186	noTP	0.976268	0.008409	0.015323	
antigen_158|P65100|3-isopropylmalate|YP_500768.1|tpos:1-348	noTP	0.999948	0.000037	0.000015	
antigen_168|A0A0H3K6Z9|Staphylococcal|YP_498982.1|tpos:1-227	SP	0.020973	0.922498	0.056529	CS pos: 22-23. TLT-TE. Pr: 0.5216
antigen_73|A8Z3N5|Bifunctional|YP_499704.1|tpos:1-175	noTP	0.999890	0.000056	0.000053	
antigen_178|Q2YTM3|Serine|YP_500441.1|tpos:1-240	SP	0.058695	0.919011	0.022294	CS pos: 21-22. VTG-IG. Pr: 0.6721
antigen_179|Q5HEW2|Serine|YP_500440.1|tpos:1-239	SP	0.009596	0.986965	0.003438	CS pos: 24-25. INA-AV. Pr: 0.7867
antigen_136|Q2FG95|Probable|YP_500247.1|tpos:1-291	noTP	0.671900	0.326825	0.001275	
antigen_137|Q5HHB7|ATP-dependent|YP_499458.1|tpos:1-1217	noTP	0.999952	0.000017	0.000030	
antigen_66|Q2FF66|3-isopropylmalate|YP_500768.1|tpos:1-348	noTP	0.999948	0.000037	0.000015	
antigen_68|Q2FJK1|Uncharacterized|YP_498989.1|tpos:11-266	SP	0.002056	0.997794	0.000150	CS pos: 26-27. GKG-NE. Pr: 0.4980
antigen_77|A7X5C8|Large|YP_500956.1|tpos:1-37	noTP	0.996100	0.002741	0.001159	
antigen_79|Q2FK09|Transcriptional|YP_498826.1|tpos:1-246	noTP	0.999959	0.000036	0.000005	
antigen_81|A6U2U8|UPF0342|YP_500474.1|tpos:1-114	noTP	0.999759	0.000207	0.000034	
