# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250616101346
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_153|Q6GHG2|Small|HE681097.1|tpos:380962-381050	noTP	0.999885	0.000011	0.000104	
antigen_149|Q99QV7|Putative|HE681097.1|tpos:139239-139462	noTP	0.999215	0.000045	0.000740	
antigen_115|Q7A7G0|Uncharacterized|HE681097.1|tpos:132766-133024	SP	0.007265	0.992630	0.000105	CS pos: 23-24. AGC-GK. Pr: 0.4709
antigen_91|Q6GIE0|Na(+)/H(+)|HE681097.1|tpos:200454-200610	noTP	0.975387	0.024540	0.000074	
antigen_134|A7X1P4|DNA|HE681097.1|tpos:377161-378598	noTP	0.999959	0.000015	0.000026	
antigen_43|P06886|Toxic|HE681097.1|tpos:130593-130788	noTP	0.996587	0.000004	0.003408	
antigen_116|P0A0I7|Accessory|HE681097.1|tpos:652351-652588	noTP	0.999914	0.000052	0.000035	
antigen_162|A8Z1W7|DNA|HE681097.1|tpos:390113-390781	noTP	0.998823	0.000376	0.000801	
antigen_19|P68789|Elongation|HE681097.1|tpos:296931-297379	noTP	0.999409	0.000134	0.000457	
antigen_36|Q6GAB5|Spermidine/putrescine|HE681097.1|tpos:323039-323402	noTP	0.999787	0.000132	0.000082	
antigen_89|Q2YU53|Probable|HE681097.1|tpos:6066-6230	noTP	0.999642	0.000198	0.000160	
antigen_111|A5ISH9|DNA|HE681097.1|tpos:389237-390108	noTP	0.999954	0.000033	0.000012	
antigen_73|A8Z3N5|Bifunctional|HE681097.1|tpos:353961-354135	noTP	0.999890	0.000056	0.000053	
antigen_8|P64400|33|HE681097.1|tpos:158184-158476	noTP	0.996469	0.003048	0.000483	
antigen_18|Q5HIH8|Putative|HE681097.1|tpos:152964-153063	noTP	0.999332	0.000206	0.000462	
antigen_49|Q6GJN0|Uncharacterized|HE681097.1|tpos:132766-133021	SP	0.007265	0.992630	0.000105	CS pos: 23-24. AGC-GK. Pr: 0.4709
antigen_182|Q2FFV9|Fluoride-specific|HE681097.1|tpos:579511-579620	noTP	0.989970	0.008885	0.001145	
antigen_174|Q2FHM8|DNA-directed|HE681097.1|tpos:358227-358298	mTP	0.166083	0.001183	0.832733	CS pos: 26-27. AKR-AR. Pr: 0.2855
antigen_80|Q5HG90|Homoserine|HE681097.1|tpos:402636-402939	noTP	0.999527	0.000385	0.000089	
antigen_68|Q2FJK1|Uncharacterized|HE681097.1|tpos:132766-133021	SP	0.007265	0.992630	0.000105	CS pos: 23-24. AGC-GK. Pr: 0.4709
antigen_63|P65177|Ribitol-5-phosphate|HE681097.1|tpos:83183-83420	noTP	0.973940	0.015419	0.010641	
antigen_194|Q2FEK3|Urease|HE681097.1|tpos:731083-731121	noTP	0.909681	0.007088	0.083231	
antigen_192|P30329|Arsenical|HE681097.1|tpos:575879-576307	noTP	0.971046	0.028887	0.000067	
antigen_48|Q936F2|Uncharacterized|HE681097.1|tpos:26085-26339	SP	0.020010	0.978646	0.001344	CS pos: 23-24. ITA-GC. Pr: 0.2571
antigen_121|Q99U50|L-threonine|HE681097.1|tpos:32346-32556	noTP	0.999931	0.000042	0.000026	
antigen_163|Q6GAG7|1,4-dihydroxy-2-naphthoyl-CoA|HE681097.1|tpos:305258-305530	noTP	0.999964	0.000018	0.000018	
antigen_129|P63980|DNA|HE681097.1|tpos:377975-378452	noTP	0.999381	0.000469	0.000150	
antigen_37|Q2YY04|Signal|HE681097.1|tpos:8442-8661	noTP	0.998660	0.000045	0.001295	
antigen_168|A0A0H3K6Z9|Staphylococcal|HE681097.1|tpos:130563-130789	SP	0.021717	0.914969	0.063314	CS pos: 25-26. TEA-YS. Pr: 0.5323
antigen_177|P60611|Transcriptional|HE681097.1|tpos:85623-85868	noTP	0.999963	0.000033	0.000004	
antigen_86|P60946|Putative|HE681097.1|tpos:721959-722232	noTP	0.975799	0.023059	0.001142	
antigen_106|A0A0H3K9F2|Low|HE681097.1|tpos:610142-610295	noTP	0.938048	0.054797	0.007155	
antigen_112|Q99V03|Spermidine/putrescine|HE681097.1|tpos:323039-323402	noTP	0.999787	0.000132	0.000082	
antigen_183|Q8NYF5|Type|HE681097.1|tpos:92969-93977	noTP	0.928559	0.068423	0.003018	
antigen_95|Q7A7B2|Transcription-repair-coupling|HE681097.1|tpos:242623-243111	noTP	0.973462	0.004586	0.021952	
antigen_32|Q5HFH6|Elongation|HE681097.1|tpos:325933-326403	noTP	0.999908	0.000035	0.000057	
antigen_164|Q6GIM9|Putative|HE681097.1|tpos:244790-244950	noTP	0.607143	0.000078	0.392779	
antigen_79|Q2FK09|Transcriptional|HE681097.1|tpos:85623-85868	noTP	0.999963	0.000033	0.000004	
antigen_71|Q6GKT7|Histidine|HE681097.1|tpos:3394-3897	noTP	0.999969	0.000024	0.000007	
antigen_14|A5IRD0|Na(+)/H(+)|HE681097.1|tpos:199957-200345	noTP	0.999849	0.000132	0.000019	
antigen_45|Q6GJE0|Serine|HE681097.1|tpos:244867-244945	noTP	0.971817	0.025989	0.002194	
antigen_16|P18416|Transposase|HE681097.1|tpos:588334-588595	noTP	0.996885	0.000038	0.003077	
antigen_33|Q2FWH7|Sensor|HE681097.1|tpos:754307-754525	noTP	0.999727	0.000014	0.000260	
antigen_21|Q6GCF3|Putative|HE681097.1|tpos:104131-104352	noTP	0.989858	0.005335	0.004807	
antigen_34|Q6GC27|Methionine|HE681097.1|tpos:139239-139579	noTP	0.999215	0.000045	0.000740	
antigen_113|Q2FKQ5|Chromosomal|HE681097.1|tpos:165-617	noTP	0.999960	0.000017	0.000023	
antigen_150|O50581|ATP-dependent|HE681097.1|tpos:242981-243138	noTP	0.999169	0.000791	0.000039	
antigen_53|Q2FIK4|Extracellular|HE681097.1|tpos:255634-255973	SP	0.027429	0.956543	0.016028	CS pos: 21-22. MNS-NH. Pr: 0.2781
antigen_4|Q2YSI3|Histidinol-phosphate|HE681097.1|tpos:231060-231410	noTP	0.997847	0.000836	0.001317	
