# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250616101346
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_8|P64400|33|CP002114.3|tpos:162546-162838	noTP	0.996469	0.003048	0.000483	
antigen_34|Q6GC27|Methionine|CP002114.3|tpos:292033-292295	noTP	0.997506	0.000044	0.002449	
antigen_22|Q2FV63|Copper|CP002114.3|tpos:820163-820230	noTP	0.996937	0.002110	0.000953	
antigen_63|P65177|Ribitol-5-phosphate|CP002114.3|tpos:85946-86183	noTP	0.973940	0.015419	0.010641	
antigen_98|A5IVY0|1-pyrroline-5-carboxylate|CP002114.3|tpos:45982-46244	noTP	0.997970	0.000537	0.001493	
antigen_73|A8Z3N5|Bifunctional|CP002114.3|tpos:359168-359342	noTP	0.999890	0.000056	0.000053	
antigen_5|Q7A768|Putative|CP002114.3|tpos:190706-191084	noTP	0.960846	0.000508	0.038645	
antigen_49|Q6GJN0|Uncharacterized|CP002114.3|tpos:138066-138326	SP	0.083749	0.915913	0.000338	CS pos: 24-25. GCG-NM. Pr: 0.4134
antigen_80|Q5HG90|Homoserine|CP002114.3|tpos:407613-407916	noTP	0.999578	0.000342	0.000079	
antigen_95|Q7A7B2|Transcription-repair-coupling|CP002114.3|tpos:369494-369886	noTP	0.999677	0.000110	0.000213	
antigen_113|Q2FKQ5|Chromosomal|CP002114.3|tpos:1-453	noTP	0.999960	0.000017	0.000023	
antigen_194|Q2FEK3|Urease|CP002114.3|tpos:729851-730421	noTP	0.998833	0.000154	0.001013	
antigen_99|Q2YT14|Glycine--tRNA|CP002114.3|tpos:507435-507897	noTP	0.999188	0.000394	0.000418	
antigen_46|Q2YWH4|Carbamate|CP002114.3|tpos:349422-349730	noTP	0.698564	0.278486	0.022950	
antigen_139|P65968|Ribosome-binding|CP002114.3|tpos:386186-386301	noTP	0.999913	0.000013	0.000074	
antigen_148|P72358|Antiholin-like|CP002114.3|tpos:88707-88853	noTP	0.996368	0.003469	0.000162	
antigen_156|A8YZL5|Pyridoxal|CP002114.3|tpos:168731-169025	noTP	0.999786	0.000131	0.000083	
antigen_115|Q7A7G0|Uncharacterized|CP002114.3|tpos:138066-138326	SP	0.083749	0.915913	0.000338	CS pos: 24-25. GCG-NM. Pr: 0.4134
antigen_121|Q99U50|L-threonine|CP002114.3|tpos:142880-143092	noTP	0.999782	0.000199	0.000019	
antigen_103|Q6GJE9|Pyridoxal|CP002114.3|tpos:169027-169211	noTP	0.977876	0.007546	0.014578	
antigen_36|Q6GAB5|Spermidine/putrescine|CP002114.3|tpos:235118-235424	noTP	0.996794	0.000029	0.003177	
antigen_164|Q6GIM9|Putative|CP002114.3|tpos:172870-172951	noTP	0.983595	0.016049	0.000356	
antigen_129|P63980|DNA|CP002114.3|tpos:383981-384458	noTP	0.999382	0.000484	0.000134	
antigen_150|O50581|ATP-dependent|CP002114.3|tpos:369233-369918	noTP	0.999581	0.000134	0.000284	
antigen_20|Q5HHK8|Glycine|CP002114.3|tpos:109248-109356	noTP	0.999563	0.000296	0.000141	
antigen_92|A6U0U2|Phosphopantetheine|CP002114.3|tpos:336190-336349	noTP	0.999902	0.000086	0.000012	
antigen_111|A5ISH9|DNA|CP002114.3|tpos:342418-342942	noTP	0.999878	0.000009	0.000113	
antigen_89|Q2YU53|Probable|CP002114.3|tpos:626873-627181	noTP	0.999976	0.000015	0.000009	
antigen_71|Q6GKT7|Histidine|CP002114.3|tpos:3221-3724	noTP	0.999963	0.000029	0.000007	
antigen_140|Q7A417|Putative|CP002114.3|tpos:734448-734764	noTP	0.999943	0.000047	0.000010	
antigen_161|P99154|Large|CP002114.3|tpos:175136-175257	noTP	0.999880	0.000119	0.000001	
antigen_29|P67371|DegV|CP002114.3|tpos:244411-244687	noTP	0.999813	0.000175	0.000011	
antigen_134|A7X1P4|DNA|CP002114.3|tpos:383167-384604	noTP	0.999960	0.000015	0.000025	
antigen_45|Q6GJE0|Serine|CP002114.3|tpos:172783-172997	noTP	0.998882	0.000088	0.001029	
antigen_37|Q2YY04|Signal|CP002114.3|tpos:754464-754700	noTP	0.999912	0.000025	0.000064	
antigen_137|Q5HHB7|ATP-dependent|CP002114.3|tpos:283732-284948	noTP	0.999952	0.000017	0.000030	
antigen_13|Q6GHM6|Guanylate|CP002114.3|tpos:363337-363543	noTP	0.996129	0.002950	0.000921	
antigen_10|Q2G023|SsrA-binding|CP002114.3|tpos:257947-258100	noTP	0.999961	0.000010	0.000029	
antigen_119|Q99UI1|tRNA-2-methylthio-N(6)-dimethylallyladenosine|CP002114.3|tpos:394012-394525	noTP	0.999956	0.000008	0.000035	
antigen_152|Q2FYU5|Small|CP002114.3|tpos:409677-409765	noTP	0.999845	0.000005	0.000150	
antigen_106|A0A0H3K9F2|Low|CP002114.3|tpos:613417-613570	noTP	0.938048	0.054797	0.007155	
antigen_43|P06886|Toxic|CP002114.3|tpos:132128-132239	noTP	0.999836	0.000053	0.000111	
antigen_7|Q99WM3|Probable|CP002114.3|tpos:117469-117861	noTP	0.768340	0.052013	0.179647	
antigen_4|Q2YSI3|Histidinol-phosphate|CP002114.3|tpos:235968-236319	noTP	0.997847	0.000836	0.001317	
antigen_132|Q2YV11|Putative|CP002114.3|tpos:45892-46284	noTP	0.999952	0.000043	0.000004	
antigen_149|Q99QV7|Putative|CP002114.3|tpos:235118-235337	noTP	0.996794	0.000029	0.003177	
antigen_42|A5IPD1|Antiholin-like|CP002114.3|tpos:88709-88853	noTP	0.993233	0.006460	0.000307	
antigen_198|Q9ZEH3|UvrABC|CP002114.3|tpos:343439-344031	noTP	0.999849	0.000023	0.000127	
antigen_33|Q2FWH7|Sensor|CP002114.3|tpos:666822-666876	noTP	0.856789	0.106544	0.036667	
antigen_28|A6U0V5|Phenylalanine--tRNA|CP002114.3|tpos:339979-340330	noTP	0.999971	0.000007	0.000022	
antigen_44|Q6GD73|Adenylosuccinate|CP002114.3|tpos:6760-7186	noTP	0.999790	0.000173	0.000037	
antigen_165|P65407|Molybdopterin|CP002114.3|tpos:391261-391328	noTP	0.592109	0.290193	0.117698	
antigen_168|A0A0H3K6Z9|Staphylococcal|CP002114.3|tpos:133080-133307	SP	0.016288	0.973736	0.009975	CS pos: 25-26. TES-QT. Pr: 0.4478
antigen_2|A7X1Y9|Large|CP002114.3|tpos:409489-409537	noTP	0.930351	0.052304	0.017346	
antigen_109|Q6GHU5|Ribonuclease|CP002114.3|tpos:376013-376166	noTP	0.999918	0.000061	0.000021	
antigen_153|Q6GHG2|Small|CP002114.3|tpos:386970-387058	noTP	0.999885	0.000011	0.000104	
antigen_180|P99070|Succinate--CoA|CP002114.3|tpos:376633-376934	noTP	0.998283	0.000336	0.001381	
antigen_68|Q2FJK1|Uncharacterized|CP002114.3|tpos:138066-138326	SP	0.083749	0.915913	0.000338	CS pos: 24-25. GCG-NM. Pr: 0.4134
antigen_181|P66998|Anthranilate|CP002114.3|tpos:422080-422411	noTP	0.999784	0.000147	0.000069	
antigen_182|Q2FFV9|Fluoride-specific|CP002114.3|tpos:579276-579385	noTP	0.988674	0.010149	0.001177	
