# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250616101346
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_168|A0A0H3K6Z9|Staphylococcal|BA000018.3|tpos:637462-637595	noTP	0.996157	0.000031	0.003812	
antigen_192|P30329|Arsenical|BA000018.3|tpos:566220-566648	noTP	0.962319	0.037617	0.000065	
antigen_113|Q2FKQ5|Chromosomal|BA000018.3|tpos:166-618	noTP	0.999960	0.000017	0.000023	
antigen_19|P68789|Elongation|BA000018.3|tpos:307334-307782	noTP	0.999409	0.000134	0.000457	
antigen_33|Q2FWH7|Sensor|BA000018.3|tpos:748616-748834	noTP	0.999876	0.000026	0.000098	
antigen_68|Q2FJK1|Uncharacterized|BA000018.3|tpos:144052-144315	SP	0.113622	0.885963	0.000415	CS pos: 24-25. GCG-NM. Pr: 0.3991
antigen_34|Q6GC27|Methionine|BA000018.3|tpos:298822-299079	noTP	0.999168	0.000058	0.000774	
antigen_138|Q5HE63|Deoxyribose-phosphate|BA000018.3|tpos:47919-48138	noTP	0.999842	0.000147	0.000012	
antigen_50|P63730|Carbamoyl|BA000018.3|tpos:424173-424331	noTP	0.998919	0.000967	0.000114	
antigen_79|Q2FK09|Transcriptional|BA000018.3|tpos:95506-95751	noTP	0.999959	0.000036	0.000005	
antigen_43|P06886|Toxic|BA000018.3|tpos:637363-637596	SP	0.011021	0.987759	0.001220	CS pos: 22-23. IAT-DF. Pr: 0.3980
antigen_110|A6U0Z9|Ribosomal|BA000018.3|tpos:357267-357577	noTP	0.999588	0.000112	0.000300	
antigen_98|A5IVY0|1-pyrroline-5-carboxylate|BA000018.3|tpos:57944-58404	noTP	0.999933	0.000061	0.000006	
antigen_100|Q5HGP6|Cell|BA000018.3|tpos:359679-360148	noTP	0.999953	0.000021	0.000026	
antigen_32|Q5HFH6|Elongation|BA000018.3|tpos:335580-336050	noTP	0.999908	0.000035	0.000057	
antigen_134|A7X1P4|DNA|BA000018.3|tpos:387216-388653	noTP	0.999959	0.000016	0.000025	
antigen_36|Q6GAB5|Spermidine/putrescine|BA000018.3|tpos:239288-239594	noTP	0.996853	0.000030	0.003118	
antigen_150|O50581|ATP-dependent|BA000018.3|tpos:164996-165407	noTP	0.999964	0.000003	0.000033	
antigen_146|Q8NXW9|Putative|BA000018.3|tpos:193833-194298	noTP	0.999974	0.000009	0.000016	
antigen_91|Q6GIE0|Na(+)/H(+)|BA000018.3|tpos:209049-209205	noTP	0.975387	0.024540	0.000074	
antigen_119|Q99UI1|tRNA-2-methylthio-N(6)-dimethylallyladenosine|BA000018.3|tpos:397904-398417	noTP	0.999956	0.000008	0.000035	
antigen_132|Q2YV11|Putative|BA000018.3|tpos:57936-58430	noTP	0.999823	0.000136	0.000041	
antigen_194|Q2FEK3|Urease|BA000018.3|tpos:725367-725937	noTP	0.998810	0.000157	0.001034	
antigen_174|Q2FHM8|DNA-directed|BA000018.3|tpos:368134-368205	mTP	0.166083	0.001183	0.832733	CS pos: 26-27. AKR-AR. Pr: 0.2855
antigen_177|P60611|Transcriptional|BA000018.3|tpos:95506-95751	noTP	0.999959	0.000036	0.000005	
antigen_48|Q936F2|Uncharacterized|BA000018.3|tpos:33305-33558	SP	0.008198	0.991275	0.000527	CS pos: 21-22. ITA-GC. Pr: 0.2897
antigen_149|Q99QV7|Putative|BA000018.3|tpos:216182-216394	noTP	0.999900	0.000089	0.000011	
antigen_4|Q2YSI3|Histidinol-phosphate|BA000018.3|tpos:240137-240488	noTP	0.997847	0.000836	0.001317	
antigen_30|P65288|Lipase|BA000018.3|tpos:113573-114250	SP	0.263537	0.736228	0.000236	CS pos: 31-32. AQA-SE. Pr: 0.4813
antigen_76|Q5HGQ3|Transcriptional|BA000018.3|tpos:357119-357261	noTP	0.999410	0.000171	0.000419	
antigen_106|A0A0H3K9F2|Low|BA000018.3|tpos:601185-601338	noTP	0.938048	0.054797	0.007155	
