# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250616101346
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_199|Q2G2A2|UPF0223|CP000253.1|tpos:312223-312313	noTP	0.999922	0.000050	0.000028	
antigen_79|Q2FK09|Transcriptional|CP000253.1|tpos:7692-7797	noTP	0.996482	0.003474	0.000044	
antigen_134|A7X1P4|DNA|CP000253.1|tpos:366756-368193	noTP	0.999959	0.000016	0.000025	
antigen_198|Q9ZEH3|UvrABC|CP000253.1|tpos:327439-328031	noTP	0.999853	0.000022	0.000124	
antigen_73|A8Z3N5|Bifunctional|CP000253.1|tpos:149245-149309	noTP	0.981507	0.002641	0.015853	
antigen_74|Q7A5S6|Nuclease|CP000253.1|tpos:394865-395807	noTP	0.999241	0.000071	0.000689	
antigen_36|Q6GAB5|Spermidine/putrescine|CP000253.1|tpos:59131-59449	noTP	0.999970	0.000005	0.000025	
antigen_140|Q7A417|Putative|CP000253.1|tpos:732930-733246	noTP	0.999945	0.000044	0.000011	
antigen_26|Q5HHQ3|Nucleotide-binding|CP000253.1|tpos:237007-237309	noTP	0.999957	0.000039	0.000005	
antigen_194|Q2FEK3|Urease|CP000253.1|tpos:728384-728954	noTP	0.998810	0.000157	0.001034	
antigen_111|A5ISH9|DNA|CP000253.1|tpos:326423-326943	noTP	0.999909	0.000017	0.000075	
antigen_30|P65288|Lipase|CP000253.1|tpos:97054-97730	SP	0.320678	0.678968	0.000354	CS pos: 31-32. AQA-SE. Pr: 0.4442
antigen_115|Q7A7G0|Uncharacterized|CP000253.1|tpos:17400-17625	noTP	0.999826	0.000017	0.000157	
antigen_168|A0A0H3K6Z9|Staphylococcal|CP000253.1|tpos:122723-122953	SP	0.024264	0.964609	0.011127	CS pos: 22-23. VFT-AE. Pr: 0.4998
antigen_55|P65855|tRNA|CP000253.1|tpos:369946-370250	noTP	0.990877	0.000074	0.009050	
antigen_5|Q7A768|Putative|CP000253.1|tpos:107429-107820	noTP	0.785874	0.050520	0.163606	
antigen_184|A7X1D2|Cell|CP000253.1|tpos:340368-340554	noTP	0.999892	0.000073	0.000036	
antigen_131|Q2YXC9|UvrABC|CP000253.1|tpos:327439-328031	noTP	0.999853	0.000022	0.000124	
antigen_147|A6QHI5|UPF0735|CP000253.1|tpos:400236-400304	noTP	0.715868	0.020448	0.263684	
antigen_7|Q99WM3|Probable|CP000253.1|tpos:107429-107821	noTP	0.785874	0.050520	0.163606	
antigen_37|Q2YY04|Signal|CP000253.1|tpos:8300-8519	noTP	0.998660	0.000045	0.001295	
antigen_125|A6U0B2|NAD|CP000253.1|tpos:281693-281961	noTP	0.999622	0.000066	0.000312	
antigen_32|Q5HFH6|Elongation|CP000253.1|tpos:286492-286941	noTP	0.998983	0.000122	0.000894	
antigen_68|Q2FJK1|Uncharacterized|CP000253.1|tpos:17374-17624	SP	0.009334	0.990281	0.000386	CS pos: 21-22. ITA-GC. Pr: 0.2778
antigen_33|Q2FWH7|Sensor|CP000253.1|tpos:663567-664451	noTP	0.999871	0.000036	0.000093	
antigen_48|Q936F2|Uncharacterized|CP000253.1|tpos:17648-17903	SP	0.019684	0.979354	0.000963	CS pos: 24-25. TAG-CG. Pr: 0.3211
antigen_44|Q6GD73|Adenylosuccinate|CP000253.1|tpos:6895-7321	noTP	0.999788	0.000175	0.000037	
antigen_177|P60611|Transcriptional|CP000253.1|tpos:7692-7797	noTP	0.996482	0.003474	0.000044	
antigen_53|Q2FIK4|Extracellular|CP000253.1|tpos:245757-246096	SP	0.033160	0.955296	0.011544	CS pos: 21-22. MNS-NH. Pr: 0.2785
antigen_42|A5IPD1|Antiholin-like|CP000253.1|tpos:78693-78837	noTP	0.993233	0.006460	0.000307	
antigen_112|Q99V03|Spermidine/putrescine|CP000253.1|tpos:59131-59449	noTP	0.999970	0.000005	0.000025	
antigen_149|Q99QV7|Putative|CP000253.1|tpos:59147-59349	noTP	0.999510	0.000057	0.000433	
antigen_113|Q2FKQ5|Chromosomal|CP000253.1|tpos:166-618	noTP	0.999960	0.000017	0.000023	
antigen_129|P63980|DNA|CP000253.1|tpos:367570-368047	noTP	0.999382	0.000484	0.000134	
antigen_106|A0A0H3K9F2|Low|CP000253.1|tpos:609373-609526	noTP	0.938048	0.054797	0.007155	
antigen_119|Q99UI1|tRNA-2-methylthio-N(6)-dimethylallyladenosine|CP000253.1|tpos:377536-378049	noTP	0.999956	0.000008	0.000035	
antigen_89|Q2YU53|Probable|CP000253.1|tpos:622774-623082	noTP	0.999976	0.000016	0.000008	
antigen_78|Q2FZJ0|Phosphoribosylformylglycinamidine|CP000253.1|tpos:302684-303412	noTP	0.999948	0.000044	0.000007	
antigen_3|Q6GB78|Ribosome|CP000253.1|tpos:230872-231061	noTP	0.999924	0.000016	0.000060	
antigen_139|P65968|Ribosome-binding|CP000253.1|tpos:369780-369895	noTP	0.999913	0.000013	0.000074	
antigen_14|A5IRD0|Na(+)/H(+)|CP000253.1|tpos:189641-190448	noTP	0.971986	0.026490	0.001525	
antigen_150|O50581|ATP-dependent|CP000253.1|tpos:353203-353888	noTP	0.999654	0.000127	0.000218	
antigen_49|Q6GJN0|Uncharacterized|CP000253.1|tpos:17649-17901	SP	0.015884	0.983667	0.000449	CS pos: 23-24. TAG-CG. Pr: 0.3217
antigen_121|Q99U50|L-threonine|CP000253.1|tpos:389969-390256	noTP	0.999607	0.000101	0.000293	
antigen_95|Q7A7B2|Transcription-repair-coupling|CP000253.1|tpos:146301-147468	noTP	0.999752	0.000118	0.000130	
antigen_159|P12053|Replication|CP000253.1|tpos:35499-35611	noTP	0.999904	0.000006	0.000090	
antigen_41|Q5HEC4|Potassium-transporting|CP000253.1|tpos:389945-390071	noTP	0.999731	0.000207	0.000063	
