# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250616101346
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_116|P0A0I7|Accessory|BX571857.1|tpos:87715-87925	noTP	0.999963	0.000033	0.000004	
antigen_10|Q2G023|SsrA-binding|BX571857.1|tpos:258962-259115	noTP	0.999961	0.000010	0.000029	
antigen_20|Q5HHK8|Glycine|BX571857.1|tpos:108044-108152	noTP	0.999563	0.000296	0.000141	
antigen_29|P67371|DegV|BX571857.1|tpos:246130-246406	noTP	0.999813	0.000175	0.000011	
antigen_86|P60946|Putative|BX571857.1|tpos:713407-713680	noTP	0.975799	0.023059	0.001142	
antigen_158|P65100|3-isopropylmalate|BX571857.1|tpos:653107-653454	noTP	0.999947	0.000038	0.000014	
antigen_168|A0A0H3K6Z9|Staphylococcal|BX571857.1|tpos:134949-135179	SP	0.045718	0.916074	0.038208	CS pos: 22-23. VFT-TE. Pr: 0.3758
antigen_34|Q6GC27|Methionine|BX571857.1|tpos:143946-144286	noTP	0.999712	0.000029	0.000259	
antigen_95|Q7A7B2|Transcription-repair-coupling|BX571857.1|tpos:377481-377722	noTP	0.999975	0.000009	0.000016	
antigen_84|A5ITJ2|Glutamate-1-semialdehyde|BX571857.1|tpos:601847-602274	noTP	0.998468	0.000425	0.001107	
antigen_79|Q2FK09|Transcriptional|BX571857.1|tpos:87715-87960	noTP	0.999963	0.000033	0.000004	
antigen_134|A7X1P4|DNA|BX571857.1|tpos:395831-397268	noTP	0.999959	0.000016	0.000025	
antigen_150|O50581|ATP-dependent|BX571857.1|tpos:377369-377925	noTP	0.999895	0.000028	0.000077	
antigen_80|Q5HG90|Homoserine|BX571857.1|tpos:194984-195221	noTP	0.998503	0.001446	0.000051	
antigen_89|Q2YU53|Probable|BX571857.1|tpos:620749-621057	noTP	0.999976	0.000016	0.000008	
antigen_21|Q6GCF3|Putative|BX571857.1|tpos:105493-105714	noTP	0.988903	0.005820	0.005276	
antigen_69|A5IQW9|Nucleotide-binding|BX571857.1|tpos:252926-253228	noTP	0.999957	0.000039	0.000005	
antigen_112|Q99V03|Spermidine/putrescine|BX571857.1|tpos:266419-266665	noTP	0.999935	0.000019	0.000046	
antigen_164|Q6GIM9|Putative|BX571857.1|tpos:251818-251978	noTP	0.607143	0.000078	0.392779	
antigen_195|A7X2E3|Holliday|BX571857.1|tpos:467208-467415	noTP	0.999581	0.000016	0.000403	
antigen_14|A5IRD0|Na(+)/H(+)|BX571857.1|tpos:206559-206947	noTP	0.999849	0.000132	0.000019	
antigen_68|Q2FJK1|Uncharacterized|BX571857.1|tpos:138483-138746	SP	0.079608	0.920156	0.000236	CS pos: 24-25. GCG-NM. Pr: 0.4019
antigen_139|P65968|Ribosome-binding|BX571857.1|tpos:398854-398969	noTP	0.999913	0.000013	0.000074	
antigen_146|Q8NXW9|Putative|BX571857.1|tpos:189877-190342	noTP	0.999974	0.000009	0.000016	
antigen_12|A7X4W4|Peptide|BX571857.1|tpos:248350-248687	noTP	0.999905	0.000006	0.000089	
antigen_26|Q5HHQ3|Nucleotide-binding|BX571857.1|tpos:252926-253228	noTP	0.999957	0.000039	0.000005	
antigen_63|P65177|Ribitol-5-phosphate|BX571857.1|tpos:83411-83648	noTP	0.961525	0.020257	0.018219	
antigen_193|P68821|Phosphoglycerate|BX571857.1|tpos:255911-256306	noTP	0.999859	0.000113	0.000028	
antigen_87|Q2FXU5|Aspartate--tRNA|BX571857.1|tpos:163984-164439	noTP	0.981561	0.000152	0.018287	
antigen_135|Q5HFW9|Asparagine--tRNA|BX571857.1|tpos:163978-164419	noTP	0.999282	0.000088	0.000630	
antigen_115|Q7A7G0|Uncharacterized|BX571857.1|tpos:138483-138751	SP	0.079608	0.920156	0.000236	CS pos: 24-25. GCG-NM. Pr: 0.4019
antigen_113|Q2FKQ5|Chromosomal|BX571857.1|tpos:166-618	noTP	0.999960	0.000017	0.000023	
antigen_177|P60611|Transcriptional|BX571857.1|tpos:87715-87960	noTP	0.999963	0.000033	0.000004	
antigen_72|P99088|Enolase|BX571857.1|tpos:257110-257543	noTP	0.999491	0.000456	0.000053	
antigen_45|Q6GJE0|Serine|BX571857.1|tpos:251895-251973	noTP	0.971817	0.025989	0.002194	
antigen_61|Q6GIN8|Protein|BX571857.1|tpos:247386-248228	noTP	0.999911	0.000037	0.000052	
antigen_91|Q6GIE0|Na(+)/H(+)|BX571857.1|tpos:207056-207212	noTP	0.971399	0.028525	0.000076	
antigen_140|Q7A417|Putative|BX571857.1|tpos:726950-727266	noTP	0.999945	0.000044	0.000011	
antigen_152|Q2FYU5|Small|BX571857.1|tpos:421301-421389	noTP	0.999845	0.000005	0.000150	
antigen_153|Q6GHG2|Small|BX571857.1|tpos:399640-399728	noTP	0.999885	0.000011	0.000104	
antigen_159|P12053|Replication|BX571857.1|tpos:43154-43266	noTP	0.999904	0.000006	0.000090	
antigen_119|Q99UI1|tRNA-2-methylthio-N(6)-dimethylallyladenosine|BX571857.1|tpos:406507-407020	noTP	0.999956	0.000008	0.000035	
antigen_182|Q2FFV9|Fluoride-specific|BX571857.1|tpos:573692-573801	noTP	0.989673	0.009155	0.001173	
antigen_18|Q5HIH8|Putative|BX571857.1|tpos:157537-157636	noTP	0.999332	0.000206	0.000462	
antigen_19|P68789|Elongation|BX571857.1|tpos:344811-345199	noTP	0.999963	0.000023	0.000014	
antigen_2|A7X1Y9|Large|BX571857.1|tpos:421113-421161	noTP	0.930351	0.052304	0.017346	
antigen_43|P06886|Toxic|BX571857.1|tpos:134723-134837	noTP	0.999408	0.000082	0.000510	
antigen_82|A7X4V7|Serine|BX571857.1|tpos:153280-153448	noTP	0.998915	0.000479	0.000606	
antigen_129|P63980|DNA|BX571857.1|tpos:396645-397122	noTP	0.999382	0.000484	0.000134	
antigen_49|Q6GJN0|Uncharacterized|BX571857.1|tpos:138483-138751	SP	0.079608	0.920156	0.000236	CS pos: 24-25. GCG-NM. Pr: 0.4019
antigen_171|Q6GF16|2-isopropylmalate|BX571857.1|tpos:288831-289168	noTP	0.999700	0.000109	0.000191	
antigen_30|P65288|Lipase|BX571857.1|tpos:183424-183474	SP	0.066358	0.909686	0.023956	CS pos: 32-33. AKA-AE. Pr: 0.5983
antigen_32|Q5HFH6|Elongation|BX571857.1|tpos:344809-345279	noTP	0.999908	0.000035	0.000057	
antigen_36|Q6GAB5|Spermidine/putrescine|BX571857.1|tpos:266419-266665	noTP	0.999935	0.000019	0.000046	
antigen_48|Q936F2|Uncharacterized|BX571857.1|tpos:25322-25577	SP	0.026198	0.972666	0.001136	CS pos: 23-24. ITA-GC. Pr: 0.2452
antigen_50|P63730|Carbamoyl|BX571857.1|tpos:373800-374165	noTP	0.999906	0.000057	0.000037	
antigen_121|Q99U50|L-threonine|BX571857.1|tpos:654028-654361	noTP	0.999514	0.000320	0.000166	
antigen_149|Q99QV7|Putative|BX571857.1|tpos:143946-144169	noTP	0.999712	0.000029	0.000259	
antigen_13|Q6GHM6|Guanylate|BX571857.1|tpos:376535-376741	noTP	0.996260	0.002847	0.000893	
antigen_66|Q2FF66|3-isopropylmalate|BX571857.1|tpos:653107-653454	noTP	0.999947	0.000038	0.000014	
